Player;Nation;Pos;Squad;Age;Born;MatchesPlayed;Gls;Ast;xG;xAG;Shots;SoT;PassCmp;PassAtt;PassCmpPct;Tkl;TklW;Blocks;Int;GK_GA;GK_GA90;GK_SoTA;GK_Saves;GK_SavePct;GK_CS;GK_CSPct;GK_PKAtt;GK_PKA;GK_PKsv;GK_PKm;GK_PSxG;GK_PSxG_per_SoT;GK_PSxG_PlusMinus;GK_PSxG_PlusMinus_per90;GK_PassCmp;GK_PassAtt;GK_PassCmpPct;GK_GKPassAtt;GK_Throws;GK_LaunchPct;GK_AvgLen;GK_CrossesStp;GK_CrossesStpPct;GK_OPA;GK_OPA90;GK_OPA_AvgDist;IsGK;AgeYears;player_norm;player_fl;club_norm;dob_fb;birth_year_fb;market_value_eur;player_id;dob;age;join_method
bilal brahimi;dz ALG;MF;Nice;24;2000;0.8;0;0;0.0;0.0;1;1;35;40;87.5;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;bilal brahimi;bilal brahimi;nice;2000;2000.0;1800000;543051;14/3/2000;25;fuzzy_global(96.29629629629629)
bilal nadir;ma MAR;MF;Marseille;20;2003;4.3;1;0;0.6;0.4;8;3;220;252;87.3;10;3;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;bilal nadir;bilal nadir;marseille;2003;2003.0;5000000;659520;28/11/2003;21;first+last+birth_year
birama toure;ml MLI;MF,DF;Montpellier;32;1992;3.3;0;0;0.0;0.1;3;1;101;123;82.11;8;5;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;birama toure;birama toure;montpellier;1992;1992.0;800000;229853;6/6/1992;33;first+last+birth_year
boubakar kouyate;ml MLI;DF;Montpellier;27;1997;8.4;0;0;0.5;0.0;8;0;211;253;83.4;22;17;17;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;boubakar kouyate;boubakar kouyate;montpellier;1997;1997.0;;;nan;;
bradley barcola;fr FRA;FW;Paris S-G;21;2002;24.2;14;10;13.4;10.1;74;38;749;917;81.68;27;17;25;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;bradley barcola;bradley barcola;paris s g;2002;2002.0;70000000;708265;2/9/2002;22;first+last+birth_year
bradley locko;fr FRA;DF;Brest;22;2002;1.1;0;0;0.0;0.0;1;0;37;42;88.1;2;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;bradley locko;bradley locko;brest;2002;2002.0;9000000;805908;6/5/2002;23;first+last+birth_year
breel embolo;ch SUI;FW,MF;Monaco;27;1997;20.5;6;4;10.8;5.6;51;18;299;432;69.21;22;17;11;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;breel embolo;breel embolo;monaco;1997;1997.0;12000000;237662;14/2/1997;28;first+last+birth_year
brendan chardonnet;fr FRA;DF;Brest;29;1994;26.8;1;0;0.8;1.2;14;1;993;1210;82.07;45;33;45;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;brendan chardonnet;brendan chardonnet;brest;1994;1994.0;6000000;250779;22/12/1994;30;first+last+birth_year
brice samba;fr FRA;GK;Rennes;30;1994;17.0;0;0;0.0;0.0;0;0;525;672;78.12;2;1;0;0;27.0;1.59;87.0;58.0;70.1;5.0;29.4;3.0;1.0;2.0;0.0;29.2;0.32;2.2;0.13;58.0;178.0;32.6;569.0;64.0;24.4;29.7;16.0;7.1;15.0;0.88;13.2;True;30.0;brice samba;brice samba;rennes;1994;1994.0;12000000;191056;25/4/1994;31;first+last+birth_year
caio henrique oliveira silva;br BRA;DF;Monaco;27;1997;21.4;0;6;0.2;5.0;4;1;1025;1383;74.11;37;26;26;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;caio henrique oliveira silva;caio silva;monaco;1997;1997.0;15000000;420064;31/7/1997;27;fuzzy_global(100.0)
caleb wiley;us USA;DF,MF;Strasbourg;19;2004;3.0;0;1;0.0;0.7;1;0;97;123;78.86;1;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;caleb wiley;caleb wiley;strasbourg;2004;2004.0;8000000;746833;22/12/2004;20;first+last+birth_year
carlens arcus;ht HAI;DF;Angers;28;1996;22.7;0;1;0.0;1.4;3;0;810;1020;79.41;52;35;24;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;carlens arcus;carlens arcus;angers;1996;1996.0;1800000;371686;28/6/1996;29;first+last+birth_year
carlos gomez;co COL;MF,DF;Rennes;21;2002;4.2;3;0;1.3;0.2;9;5;84;115;73.04;8;6;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;carlos gomez;carlos gomez;rennes;2002;2002.0;;;nan;;
cedric hountondji;bj BEN;DF;Angers;30;1994;3.0;0;0;0.0;0.0;0;0;85;100;85.0;6;4;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;cedric hountondji;cedric hountondji;angers;1994;1994.0;1200000;198709;19/1/1994;31;first+last+birth_year
cedric kipre;ci CIV;DF;Reims;27;1996;24.3;0;1;0.6;1.3;9;1;1148;1292;88.85;42;30;42;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;cedric kipre;cedric kipre;reims;1996;1996.0;3000000;364827;9/12/1996;28;first+last+birth_year
charlie cresswell;eng ENG;DF;Toulouse;21;2002;28.8;3;1;3.3;1.7;32;13;1287;1551;82.98;35;23;44;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;charlie cresswell;charlie cresswell;toulouse;2002;2002.0;10000000;597659;17/8/2002;22;first+last+birth_year
christian mawissa;fr FRA;DF;Monaco;19;2005;16.7;0;0;0.1;0.0;1;1;827;945;87.51;42;29;25;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;christian mawissa;christian mawissa;monaco;2005;2005.0;15000000;1005240;18/4/2005;20;first+last+birth_year
christopher operi;ci CIV;DF,FW;Le Havre;27;1997;13.0;0;2;0.3;2.2;7;1;533;747;71.35;13;9;20;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;christopher operi;christopher operi;le havre;1997;1997.0;3800000;469976;29/4/1997;28;first+last+birth_year
christopher wooh;cm CMR;DF;Rennes;22;2001;16.2;0;0;1.3;0.1;10;4;749;860;87.09;36;19;22;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;christopher wooh;christopher wooh;rennes;2001;2001.0;6000000;572326;18/9/2001;23;first+last+birth_year
chuba akpom;eng ENG;FW;Lille;28;1995;7.1;3;1;5.0;0.5;18;9;67;99;67.68;8;5;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;chuba akpom;chuba akpom;lille;1995;1995.0;7000000;197642;9/10/1995;29;first+last+birth_year
clement akpa;ci CIV;DF;Auxerre;22;2001;27.6;0;1;0.3;0.9;6;1;998;1209;82.55;55;34;38;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;clement akpa;clement akpa;auxerre;2001;2001.0;5000000;806793;24/11/2001;23;first+last+birth_year
clinton mata;ao ANG;DF;Lyon;31;1992;26.3;0;4;0.2;1.4;5;0;1448;1636;88.51;41;29;26;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;clinton mata;clinton mata;lyon;1992;1992.0;3500000;187718;7/11/1992;32;first+last+birth_year
corentin tolisso;fr FRA;MF;Lyon;29;1994;25.9;7;4;5.3;4.9;51;18;1359;1602;84.83;57;25;52;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;corentin tolisso;corentin tolisso;lyon;1994;1994.0;12000000;190393;3/8/1994;30;first+last+birth_year
cristian casseres jr.;ve VEN;MF;Toulouse;24;2000;30.0;1;3;1.0;2.6;17;5;1120;1421;78.82;96;61;35;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;cristian casseres jr;cristian jr;toulouse;2000;2000.0;6000000;467632;20/1/2000;25;first+last+birth_year
daler kuzyaev;ru RUS;MF;Le Havre;31;1993;6.3;1;0;0.2;0.6;4;3;211;260;81.15;13;8;7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;daler kuzyaev;daler kuzyaev;le havre;1993;1993.0;3500000;279570;15/1/1993;32;first+last+birth_year
dante;br BRA;DF;Nice;40;1983;21.8;0;0;0.5;0.2;9;2;1267;1432;88.48;32;15;29;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;40.0;dante;dante;nice;1983;1983.0;500000;16136;18/10/1983;41;first+last+birth_year
darryl bakola;fr FRA;DF,MF;Marseille;16;2007;0.2;0;0;0.0;0.0;0;0;12;13;92.31;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;16.0;darryl bakola;darryl bakola;marseille;2007;2007.0;200000;1170286;30/11/2007;17;first+last+birth_year
david costa;pt POR;MF,FW;Lens;23;2001;3.9;0;0;1.2;0.4;9;2;128;155;82.58;2;0;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;david costa;david costa;lens;2001;2001.0;6000000;719442;5/1/2001;24;first+last+birth_year
dehmaine assoumani;fr FRA;MF,FW;Nantes;19;2005;1.1;0;0;0.1;0.9;3;2;38;50;76.0;6;3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;dehmaine assoumani;dehmaine assoumani;nantes;2005;2005.0;;;nan;;
deiver machado;co COL;DF,MF;Lens;30;1993;20.1;1;4;2.3;2.1;23;5;763;913;83.57;36;26;20;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;deiver machado;deiver machado;lens;1993;1993.0;3000000;332560;2/9/1993;31;first+last+birth_year
denis genreau;au AUS;MF;Toulouse;25;1999;2.5;0;0;0.3;0.5;6;0;105;127;82.68;7;5;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;denis genreau;denis genreau;toulouse;1999;1999.0;800000;470618;21/5/1999;26;first+last+birth_year
denis zakaria;ch SUI;MF;Monaco;27;1996;23.8;6;4;5.2;1.4;29;9;1062;1175;90.38;41;26;31;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;denis zakaria;denis zakaria;monaco;1996;1996.0;30000000;334526;20/11/1996;28;first+last+birth_year
dennis appiah;fr FRA;DF;Saint-Étienne;32;1992;23.6;0;1;0.2;2.1;5;2;903;1179;76.59;71;43;36;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;dennis appiah;dennis appiah;saint etienne;1992;1992.0;800000;111038;9/6/1992;33;first+last+birth_year
derek cornelius;ca CAN;DF;Marseille;26;1997;15.8;0;0;0.9;0.1;9;1;1267;1357;93.37;24;17;16;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;derek cornelius;derek cornelius;marseille;1997;1997.0;5000000;328609;25/11/1997;27;first+last+birth_year
desire doue;fr FRA;FW,MF;Paris S-G;19;2005;19.2;6;6;5.1;7.8;55;20;933;1133;82.35;48;30;26;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;desire doue;desire doue;paris s g;2005;2005.0;90000000;914562;3/6/2005;20;first+last+birth_year
diego moreira;be BEL;DF,MF;Strasbourg;19;2004;28.5;2;7;2.0;7.3;25;8;1028;1327;77.47;44;28;23;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;diego moreira;diego moreira;strasbourg;2004;2004.0;18000000;655006;6/8/2004;20;first+last+birth_year
dilane bakwa;fr FRA;MF,DF;Strasbourg;21;2002;27.7;6;8;4.7;6.6;52;22;808;1109;72.86;26;14;21;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;dilane bakwa;dilane bakwa;strasbourg;2002;2002.0;25000000;540664;26/8/2002;22;first+last+birth_year
dimitry bertaud;cd COD;GK;Montpellier;26;1998;4.0;0;0;0.0;0.0;0;0;82;114;71.93;0;0;0;0;11.0;2.75;21.0;10.0;57.1;0.0;0.0;2.0;2.0;0.0;0.0;8.8;0.35;-2.2;-0.54;20.0;47.0;42.6;86.0;19.0;38.4;34.5;8.0;14.5;3.0;0.75;13.3;True;26.0;dimitry bertaud;dimitry bertaud;montpellier;1998;1998.0;1000000;371816;6/6/1998;27;first+last+birth_year
djaoui cisse;fr FRA;MF;Rennes;20;2004;12.5;1;0;0.4;0.2;15;7;547;625;87.52;33;18;29;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;djaoui cisse;djaoui cisse;rennes;2004;2004.0;8000000;931160;31/1/2004;21;first+last+birth_year
djibril sidibe;fr FRA;DF;Toulouse;32;1992;23.3;0;3;0.4;2.9;5;1;1018;1277;79.72;65;36;11;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;djibril sidibe;djibril sidibe;toulouse;1992;1992.0;1000000;161869;29/7/1992;32;first+last+birth_year
djylian n'guessan;fr FRA;FW;Saint-Étienne;15;2008;2.0;0;0;0.4;0.1;3;0;44;53;83.02;6;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;15.0;djylian n guessan;djylian guessan;saint etienne;2008;2008.0;800000;1200419;30/8/2008;16;first+last+birth_year
donovan leon;gf GUF;GK;Auxerre;31;1992;32.0;0;2;0.0;0.4;0;0;670;1132;59.19;0;0;2;0;48.0;1.5;164.0;118.0;73.8;9.0;28.1;6.0;5.0;1.0;0.0;55.8;0.32;10.8;0.34;213.0;649.0;32.8;935.0;173.0;53.0;42.0;28.0;5.4;39.0;1.22;14.6;True;31.0;donovan leon;donovan leon;auxerre;1992;1992.0;1000000;170911;3/11/1992;32;first+last+birth_year
douglas;br BRA;MF;Nantes;27;1997;25.6;4;2;3.4;1.5;36;14;1029;1190;86.47;69;42;51;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;douglas;douglas;nantes;1997;1997.0;6000000;393621;13/1/1997;28;fuzzy_global(100.0)
duje caleta-car;hr CRO;DF;Lyon;27;1996;17.6;1;0;2.1;0.1;11;1;896;985;90.96;20;12;33;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;duje caleta car;duje car;lyon;1996;1996.0;7000000;238266;17/9/1996;28;first+last+birth_year
dylan batubinsika;cd COD;DF;Saint-Étienne;28;1996;22.4;1;0;0.8;0.2;7;2;1112;1217;91.37;26;13;23;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;dylan batubinsika;dylan batubinsika;saint etienne;1996;1996.0;1200000;289432;15/2/1996;29;first+last+birth_year
edhy zuliani;fr FRA;DF;Toulouse;19;2004;0.1;0;0;0.0;0.0;0;0;2;2;100.0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;edhy zuliani;edhy zuliani;toulouse;2004;2004.0;50000;944427;11/8/2004;20;first+last+birth_year
edimilson fernandes;ch SUI;MF,DF;Brest;28;1996;12.3;0;1;0.4;0.6;10;2;486;572;84.97;9;7;14;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;edimilson fernandes;edimilson fernandes;brest;1996;1996.0;3000000;247555;15/4/1996;29;first+last+birth_year
edon zhegrova;xk KVX;FW,MF;Lille;25;1999;10.9;4;1;2.3;2.2;23;9;316;416;75.96;5;2;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;edon zhegrova;edon zhegrova;lille;1999;1999.0;25000000;496857;31/3/1999;26;first+last+birth_year
eduard sobol;ua UKR;DF;Strasbourg;29;1995;1.1;0;0;0.0;0.0;0;0;22;34;64.71;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;eduard sobol;eduard sobol;strasbourg;1995;1995.0;900000;206717;20/4/1995;30;first+last+birth_year
eliesse ben seghir;ma MAR;MF,FW;Monaco;19;2005;19.4;6;3;5.5;5.2;58;19;754;951;79.28;31;22;20;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;eliesse ben seghir;eliesse seghir;monaco;2005;2005.0;28000000;810895;16/2/2005;20;first+last+birth_year
eliot matazo;be BEL;MF;Monaco;22;2002;0.8;0;0;0.0;0.1;0;0;35;41;85.37;3;2;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;eliot matazo;eliot matazo;monaco;2002;2002.0;2000000;535834;15/2/2002;23;first+last+birth_year
elisha owusu;gh GHA;MF;Auxerre;26;1997;26.0;1;3;0.4;1.0;7;3;693;847;81.82;73;41;33;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;elisha owusu;elisha owusu;auxerre;1997;1997.0;3000000;395695;7/11/1997;27;first+last+birth_year
eloge zabi;ci CIV;DF,MF;Reims;17;2006;0.2;0;0;0.0;0.0;0;0;9;12;75.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;eloge zabi;eloge zabi;reims;2006;2006.0;100000;1363293;24/9/2006;18;
elye wahi;fr FRA;FW;Marseille;21;2003;6.4;3;1;6.0;0.4;16;9;88;111;79.28;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;elye wahi;elye wahi;marseille;2003;2003.0;22000000;659542;2/1/2003;22;first+last+birth_year
elysee logbo;fr FRA;FW;Le Havre;20;2004;0.3;0;0;0.2;0.0;1;0;3;4;75.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;elysee logbo;elysee logbo;le havre;2004;2004.0;400000;770407;6/5/2004;21;first+last+birth_year
emanuel emegha;nl NED;FW;Strasbourg;21;2003;25.5;14;3;17.0;2.4;61;35;273;340;80.29;6;6;18;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;emanuel emegha;emanuel emegha;strasbourg;2003;2003.0;25000000;559328;3/2/2003;22;fuzzy_global(96.55172413793103)
emmanuel agbadou;ci CIV;DF;Reims;27;1997;14.0;0;0;0.5;0.3;15;3;810;922;87.85;25;17;22;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;emmanuel agbadou;emmanuel agbadou;reims;1997;1997.0;20000000;683895;17/6/1997;28;first+last+birth_year
emmanuel biumla;fr FRA;DF;Angers;19;2005;14.8;1;0;0.7;0.0;4;2;440;499;88.18;19;12;18;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;emmanuel biumla;emmanuel biumla;angers;2005;2005.0;4000000;1071956;8/5/2005;20;first+last+birth_year
emmanuel koum mbondo;fr FRA;DF;Marseille;18;2006;0.1;0;0;0.0;0.0;0;0;8;9;88.89;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;emmanuel koum mbondo;emmanuel mbondo;marseille;2006;2006.0;;;nan;;
emmanuel sabbi;us USA;FW,MF;Le Havre;26;1997;7.3;0;0;1.9;0.6;15;4;91;128;71.09;14;7;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;emmanuel sabbi;emmanuel sabbi;le havre;1997;1997.0;1500000;381187;24/12/1997;27;first+last+birth_year
enzo caumont;fr FRA;MF;Angers;20;2004;0.4;0;0;0.0;0.0;0;0;13;14;92.86;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;enzo caumont;enzo caumont;angers;2004;2004.0;50000;743522;13/3/2004;21;first+last+birth_year
enzo sternal;fr FRA;FW,MF;Marseille;17;2007;0.3;0;0;0.0;0.0;0;0;7;8;87.5;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;enzo sternal;enzo sternal;marseille;2007;2007.0;1500000;1075589;28/5/2007;18;first+last+birth_year
enzo tchato;cm CMR;DF;Montpellier;21;2002;21.1;0;0;0.1;1.5;4;2;757;1010;74.95;48;26;30;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;enzo tchato;enzo tchato;montpellier;2002;2002.0;2500000;842338;23/11/2002;22;first+last+birth_year
ernest nuamah;gh GHA;FW,MF;Lyon;20;2003;11.7;3;1;2.2;1.5;28;13;358;448;79.91;21;11;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;ernest nuamah;ernest nuamah;lyon;2003;2003.0;15000000;955070;1/11/2003;21;first+last+birth_year
eros maddy;nl NED;DF;Auxerre;23;2001;0.2;0;0;0.0;0.1;0;0;6;6;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;eros maddy;eros maddy;auxerre;2001;2001.0;150000;412934;5/2/2001;24;first+last+birth_year
esteban lepaul;fr FRA;FW;Angers;24;2000;18.1;9;0;5.1;0.8;41;17;241;359;67.13;11;6;15;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;esteban lepaul;esteban lepaul;angers;2000;2000.0;7000000;461607;18/4/2000;25;first+last+birth_year
ethan mbappe;fr FRA;MF,FW;Lille;17;2006;2.5;0;0;1.1;1.5;11;4;105;139;75.54;6;2;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;ethan mbappe;ethan mbappe;lille;2006;2006.0;5000000;903666;29/12/2006;18;first+last+birth_year
etienne youte kinkoue;fr FRA;DF;Le Havre;22;2002;25.8;0;0;1.3;0.2;14;1;1124;1262;89.06;19;10;36;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;etienne youte kinkoue;etienne kinkoue;le havre;2002;2002.0;7000000;639712;14/1/2002;23;first+last+birth_year
evann guessand;ci CIV;FW,MF;Nice;23;2001;28.5;12;8;9.2;5.4;63;27;421;574;73.34;44;29;27;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;evann guessand;evann guessand;nice;2001;2001.0;25000000;500689;1/7/2001;23;first+last+birth_year
fabian ruiz pena;es ESP;MF;Paris S-G;28;1996;21.4;4;5;4.3;4.7;43;12;1458;1627;89.61;37;24;25;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;fabian ruiz pena;fabian pena;paris s g;1996;1996.0;40000000;350219;3/4/1996;29;fuzzy_global(100.0)
fabien centonze;fr FRA;DF;Nantes;28;1996;2.9;0;0;0.0;0.2;0;0;111;142;78.17;8;4;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;fabien centonze;fabien centonze;nantes;1996;1996.0;1800000;384859;16/1/1996;29;first+last+birth_year
facundo medina;ar ARG;DF;Lens;25;1999;28.3;0;1;1.8;2.0;27;3;1655;1889;87.61;44;29;30;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;facundo medina;facundo medina;lens;1999;1999.0;25000000;474800;28/5/1999;26;first+last+birth_year
falaye sacko;ml MLI;DF;Montpellier;29;1995;13.7;0;1;0.0;0.2;0;0;542;648;83.64;14;8;17;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;falaye sacko;falaye sacko;montpellier;1995;1995.0;1500000;364857;1/5/1995;30;first+last+birth_year
farid el melali;dz ALG;FW;Angers;27;1997;21.0;2;3;3.6;3.1;46;14;372;532;69.92;28;16;19;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;farid el melali;farid melali;angers;1997;1997.0;3500000;425400;13/7/1997;27;first+last+birth_year
faris pemi moumbagna;cm CMR;FW;Marseille;24;2000;0.1;0;0;0.0;0.0;0;0;0;0;0.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;faris pemi moumbagna;faris moumbagna;marseille;2000;2000.0;5000000;599663;1/7/2000;24;first+last+birth_year
felix lemarechal;fr FRA;MF,FW;Strasbourg;20;2003;19.8;4;3;3.5;2.9;25;9;551;694;79.39;35;24;35;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;felix lemarechal;felix lemarechal;strasbourg;2003;2003.0;10000000;659518;7/8/2003;21;first+last+birth_year
florent hanin;dz ALG;DF;Angers;34;1990;29.7;1;2;0.9;1.9;11;1;1282;1654;77.51;69;48;31;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;34.0;florent hanin;florent hanin;angers;1990;1990.0;300000;111811;4/2/1990;35;first+last+birth_year
florent mollet;fr FRA;MF,FW;Nantes;32;1991;2.7;0;0;0.3;0.3;6;2;83;106;78.3;2;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;florent mollet;florent mollet;nantes;1991;1991.0;1200000;222859;19/11/1991;33;first+last+birth_year
florian aye;fr FRA;FW;Auxerre;27;1997;6.4;2;0;1.9;0.1;12;3;95;129;73.64;2;2;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;florian aye;florian aye;auxerre;1997;1997.0;1200000;372713;19/1/1997;28;first+last+birth_year
florian sotoca;fr FRA;FW,MF;Lens;33;1990;19.9;1;1;4.6;1.5;47;18;732;996;73.49;22;13;12;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;florian sotoca;florian sotoca;lens;1990;1990.0;2000000;354726;25/10/1990;34;first+last+birth_year
florian tardieu;fr FRA;MF;Saint-Étienne;32;1992;13.9;2;4;0.6;1.3;16;3;869;1013;85.78;18;14;18;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;florian tardieu;florian tardieu;saint etienne;1992;1992.0;600000;212804;22/4/1992;33;first+last+birth_year
fode ballo-toure;sn SEN;DF,MF;Le Havre;27;1997;6.5;0;0;0.0;0.1;0;0;259;311;83.28;8;7;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;fode ballo toure;fode toure;le havre;1997;1997.0;1200000;296422;3/1/1997;28;first+last+birth_year
folarin balogun;us USA;FW;Monaco;23;2001;6.8;4;0;4.8;0.9;31;10;85;125;68.0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;folarin balogun;folarin balogun;monaco;2001;2001.0;18000000;503770;3/7/2001;23;first+last+birth_year
francis coquelin;fr FRA;MF;Nantes;33;1991;2.5;1;1;1.0;1.1;7;1;88;101;87.13;9;5;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;francis coquelin;francis coquelin;nantes;1991;1991.0;900000;74869;13/5/1991;34;first+last+birth_year
frank magri;cm CMR;FW,MF;Toulouse;24;1999;16.8;5;1;6.0;1.5;44;18;178;251;70.92;8;2;16;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;frank magri;frank magri;toulouse;1999;1999.0;3000000;807689;4/9/1999;25;first+last+birth_year
fredrik oppegard;no NOR;DF;Auxerre;21;2002;3.0;0;0;0.1;0.1;3;1;125;154;81.17;6;4;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;fredrik oppegard;fredrik oppegard;auxerre;2002;2002.0;600000;539665;7/8/2002;22;first+last+birth_year
gabin capuano;fr FRA;FW;Lens;18;2006;0.1;0;0;0.0;0.0;0;0;2;2;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;gabin capuano;gabin capuano;lens;2006;2006.0;50000;1179130;26/4/2006;19;first+last+birth_year
gabriel bares;ch SUI;MF,DF;Montpellier;23;2000;0.6;0;0;0.0;0.0;0;0;34;40;85.0;2;2;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;gabriel bares;gabriel bares;montpellier;2000;2000.0;300000;484743;29/8/2000;24;first+last+birth_year
gabriel gudmundsson;se SWE;DF;Lille;25;1999;19.8;2;0;0.7;1.4;18;5;866;1055;82.09;36;25;19;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;gabriel gudmundsson;gabriel gudmundsson;lille;1999;1999.0;7000000;362108;29/4/1999;26;first+last+birth_year
gabriel moscardo;br BRA;MF,DF;Reims;18;2005;0.9;0;0;0.2;0.0;2;0;30;38;78.95;3;1;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;gabriel moscardo;gabriel moscardo;reims;2005;2005.0;8000000;1086636;28/9/2005;19;first+last+birth_year
