Player;Nation;Pos;Squad;Age;Born;MatchesPlayed;Gls;Ast;xG;xAG;Shots;SoT;PassCmp;PassAtt;PassCmpPct;Tkl;TklW;Blocks;Int;GK_GA;GK_GA90;GK_SoTA;GK_Saves;GK_SavePct;GK_CS;GK_CSPct;GK_PKAtt;GK_PKA;GK_PKsv;GK_PKm;GK_PSxG;GK_PSxG_per_SoT;GK_PSxG_PlusMinus;GK_PSxG_PlusMinus_per90;GK_PassCmp;GK_PassAtt;GK_PassCmpPct;GK_GKPassAtt;GK_Throws;GK_LaunchPct;GK_AvgLen;GK_CrossesStp;GK_CrossesStpPct;GK_OPA;GK_OPA90;GK_OPA_AvgDist;IsGK;AgeYears;player_norm;player_fl;club_norm;dob_fb;birth_year_fb;market_value_eur;player_id;dob;age;join_method
clayton;br BRA;DF;AVS Futebol;24;2000;2.0;0;0;0.0;0.0;0;0;82;92;89.13;0;0;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;clayton;clayton;avs futebol;2000;2000;1000000;371968;4/4/2000;25;key+birth_year
conrad harder;dk DEN;FW,MF;Sporting CP;19;2005;8.7;5;5;3.0;2.9;45;16;110;181;60.77;7;6;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;conrad harder;conrad harder;sporting cp;2005;2005;24000000;807386;7/4/2005;20;first+last+birth_year
cristian castro;co COL;DF;AVS Futebol;23;2001;30.5;1;1;0.6;1.4;11;4;1163;1370;84.89;35;29;25;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;cristian castro;cristian castro;avs futebol;2001;2001;;;nan;;
cristo gonzalez;es ESP;MF;Arouca;26;1997;2.0;0;1;0.2;0.8;4;2;30;50;60.0;2;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;cristo gonzalez;cristo gonzalez;arouca;1997;1997;5000000;339707;24/10/1997;27;fuzzy_global(100.0)
dani morer;es ESP;DF;Moreirense;26;1998;0.1;0;0;0.0;0.0;0;0;4;6;66.67;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;dani morer;dani morer;moreirense;1998;1998;200000;282726;5/2/1998;27;first+last+birth_year
daniel azevedo;pt POR;GK;Casa Pia;26;1998;1.0;0;0;0.0;0.0;0;0;19;28;67.86;0;0;0;0;2.0;2.0;4.0;2.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;0.68;0.1;0.12;1.0;10.0;10.0;19.0;1.0;26.3;32.7;1.0;5.0;1.0;1.0;8.3;True;26.0;daniel azevedo;daniel azevedo;casa pia;1998;1998;100000;383008;12/2/1998;27;first+last+birth_year
daniel borges;br BRA;MF,FW;Santa Clara;21;2003;2.2;0;0;0.3;0.2;4;0;46;86;53.49;10;5;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;daniel borges;daniel borges;santa clara;2003;2003;400000;1083604;6/4/2003;22;
daniel braganca;pt POR;MF;Sporting CP;25;1999;12.0;3;4;2.7;1.7;31;9;613;685;89.49;26;15;14;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;daniel braganca;daniel braganca;sporting cp;1999;1999;12000000;461943;27/5/1999;26;first+last+birth_year
daniel cabral;br BRA;MF;Estrela;22;2002;0.0;0;0;0.0;0.0;0;0;0;1;0.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;daniel cabral;daniel cabral;estrela;2002;2002;100000;662328;14/5/2002;23;first+last+birth_year
daniel figueira;pt POR;GK;Estoril;26;1998;1.0;0;0;0.0;0.0;0;0;19;24;79.17;0;0;0;0;4.0;4.0;7.0;3.0;57.1;0.0;0.0;1.0;1.0;0.0;0.0;2.4;0.23;-1.6;-1.55;2.0;6.0;33.3;19.0;6.0;21.1;27.2;1.0;6.3;0.0;0.0;9.4;True;26.0;daniel figueira;daniel figueira;estoril;1998;1998;750000;475407;20/7/1998;26;fuzzy_global(92.85714285714286)
daniel penha;br BRA;MF;Nacional;25;1998;16.5;4;1;3.2;1.7;47;17;366;546;67.03;28;19;19;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;daniel penha;daniel penha;nacional;1998;1998;750000;468256;17/10/1998;26;first+last+birth_year
danilo veiga;pt POR;DF,MF;Estrela;21;2002;14.2;0;2;0.7;1.5;2;0;453;622;72.83;28;19;20;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;danilo veiga;danilo veiga;estrela;2002;2002;1000000;728485;25/9/2002;22;first+last+birth_year
danny loader;cm CMR;FW,MF;Porto;23;2000;11.9;3;1;4.2;0.8;29;12;238;295;80.68;9;6;9;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;danny loader;danny loader;porto;2000;2000;;;nan;;
dario essugo;pt POR;MF;Sporting CP;19;2005;0.2;0;0;0.0;0.0;0;0;14;14;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;dario essugo;dario essugo;sporting cp;2005;2005;20000000;670717;14/3/2005;20;first+last+birth_year
dario poveda;es ESP;FW,MF;Farense;27;1997;11.0;4;1;1.9;0.2;24;6;113;185;61.08;5;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;dario poveda;dario poveda;farense;1997;1997;500000;399780;13/3/1997;28;first+last+birth_year
david pastor;br BRA;DF,MF;Farense;24;2000;28.9;0;2;0.2;1.5;9;1;832;1134;73.37;61;44;30;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;david pastor;david pastor;farense;2000;2000;1000000;740498;20/2/2000;25;fuzzy_global(100.0)
david simao;pt POR;MF;Arouca;34;1990;19.7;1;0;0.3;2.3;11;2;1013;1251;80.98;41;30;19;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;34.0;david simao;david simao;arouca;1990;1990;100000;70359;15/5/1990;35;first+last+birth_year
demir ege tknaz;tr TUR;MF;Rio Ave;19;2004;22.0;4;2;2.0;1.6;11;6;826;971;85.07;58;37;34;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;demir ege tknaz;demir tknaz;rio ave;2004;2004;5000000;875337;17/8/2004;20;fuzzy_global(96.7741935483871)
deniz gul;tr TUR;FW;Porto;20;2004;4.9;1;0;1.4;0.4;10;2;73;93;78.49;0;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;deniz gul;deniz gul;porto;2004;2004;4000000;1063292;2/7/2004;20;first+last+birth_year
depu;ao ANG;FW;Gil Vicente FC;24;2000;0.5;0;0;0.2;0.0;2;1;6;8;75.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;depu;depu;gil vicente fc;2000;2000;250000;885694;8/1/2000;25;key+birth_year
derick;br BRA;DF,MF;Farense;30;1993;15.7;1;3;0.6;2.0;22;9;291;488;59.63;29;14;22;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;derick;derick;farense;1993;1993;300000;429564;1/9/1993;31;fuzzy_global(100.0)
diederrick joel;cm CMR;FW;Nacional;30;1993;9.6;2;0;2.3;1.1;17;3;103;147;70.07;5;4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;diederrick joel;diederrick joel;nacional;1993;1993;;;nan;;
diego collado;es ESP;MF,FW;Gil Vicente FC;23;2001;0.3;0;0;0.0;0.0;1;0;8;10;80.0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;diego collado;diego collado;gil vicente fc;2001;2001;400000;566965;9/1/2001;24;key+birth_year
diego rodrigues;pt POR;MF;Braga;19;2005;1.8;0;1;0.2;0.8;6;1;80;96;83.33;5;3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;diego rodrigues;diego rodrigues;braga;2005;2005;2000000;984540;24/5/2005;20;first+last+birth_year
dieu-merci michel;ca CAN;FW;Vitória;20;2004;4.1;2;0;1.5;0.1;8;2;30;45;66.67;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;dieu merci michel;dieu michel;vitoria;2004;2004;300000;921090;9/2/2004;21;first+last+birth_year
dinis pinto;pt POR;DF;Moreirense;23;2000;24.1;2;1;1.7;1.5;23;7;915;1223;74.82;62;36;26;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;dinis pinto;dinis pinto;moreirense;2000;2000;1500000;663254;24/8/2000;24;first+last+birth_year
diogo calila;mz MOZ;MF,DF;Santa Clara;25;1998;19.4;1;2;0.9;1.1;14;4;491;685;71.68;45;24;23;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;diogo calila;diogo calila;santa clara;1998;1998;1000000;396429;10/10/1998;26;fuzzy_global(100.0)
diogo costa;pt POR;GK;Porto;24;1999;32.0;0;0;0.0;0.0;0;0;1016;1222;83.14;0;0;0;0;27.0;0.84;85.0;57.0;74.1;16.0;50.0;7.0;5.0;2.0;0.0;29.2;0.28;3.2;0.1;132.0;305.0;43.3;1072.0;139.0;23.3;29.2;19.0;6.1;51.0;1.59;18.5;True;24.0;diogo costa;diogo costa;porto;1999;1999;40000000;357153;19/9/1999;25;first+last+birth_year
diogo pereira;pt POR;DF,MF;Gil Vicente FC;21;2003;0.8;0;0;0.0;0.0;0;0;20;28;71.43;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;diogo pereira;diogo pereira;gil vicente fc;2003;2003;100000;1173054;4/5/2003;22;key+birth_year
diogo prioste;pt POR;MF;Benfica;20;2004;0.1;0;0;0.0;0.0;0;0;18;20;90.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;diogo prioste;diogo prioste;benfica;2004;2004;1800000;670718;26/3/2004;21;first+last+birth_year
diogo travassos;pt POR;DF,MF;Estrela;20;2004;19.2;1;0;0.5;1.2;16;4;528;802;65.84;32;19;28;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;diogo travassos;diogo travassos;estrela;2004;2004;1500000;478317;31/3/2004;21;first+last+birth_year
djibril soumare;sn SEN;MF;Nacional;21;2003;20.9;1;1;1.0;0.3;25;7;652;813;80.2;63;43;27;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;djibril soumare;djibril soumare;nacional;2003;2003;1500000;1041532;7/1/2003;22;first+last+birth_year
dudu;br BRA;FW,MF;Nacional;24;1999;14.9;3;2;4.8;1.1;24;8;177;237;74.68;28;19;26;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;dudu;dudu;nacional;1999;1999;600000;594561;10/8/1999;25;fuzzy_global(100.0)
duplexe tchamba;cm CMR;DF;Casa Pia;26;1998;20.2;2;1;0.6;0.5;10;3;860;1117;76.99;31;18;26;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;duplexe tchamba;duplexe tchamba;casa pia;1998;1998;1000000;490760;10/7/1998;26;fuzzy_global(100.0)
dyego sousa;pt POR;FW;Nacional;34;1989;1.7;0;0;0.1;0.0;2;1;18;32;56.25;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;34.0;dyego sousa;dyego sousa;nacional;1989;1989;50000;157036;14/9/1989;35;first+last+birth_year
dylan nandin;uy URU;FW;Arouca;22;2002;7.3;3;1;2.6;0.8;15;7;85;132;64.39;12;6;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;dylan nandin;dylan nandin;arouca;2002;2002;800000;862352;28/2/2002;23;first+last+birth_year
eduardo felicissimo;pt POR;MF;Sporting CP;17;2007;2.2;0;0;0.1;0.2;1;0;62;78;79.49;10;6;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;eduardo felicissimo;eduardo felicissimo;sporting cp;2007;2007;3000000;1081566;8/1/2007;18;first+last+birth_year
eduardo quaresma;pt POR;DF;Sporting CP;22;2002;15.5;1;0;0.1;0.2;2;1;1014;1095;92.6;46;23;17;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;eduardo quaresma;eduardo quaresma;sporting cp;2002;2002;18000000;504073;2/3/2002;23;first+last+birth_year
eliaquim mangala;fr FRA;DF;Estoril;33;1991;4.7;0;0;0.0;0.0;0;0;185;216;85.65;7;6;7;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;eliaquim mangala;eliaquim mangala;estoril;1991;1991;200000;90681;13/2/1991;34;first+last+birth_year
elves balde;gw GNB;MF,FW;Farense;24;1999;11.6;1;2;2.0;2.7;24;7;166;267;62.17;14;8;10;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;elves balde;elves balde;farense;1999;1999;300000;374987;2/10/1999;25;first+last+birth_year
enea mihaj;al ALB;DF;Famalicão;26;1998;28.1;0;1;1.0;0.2;10;4;1313;1547;84.87;33;18;40;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;enea mihaj;enea mihaj;famalicao;1998;1998;4000000;448920;5/7/1998;26;first+last+birth_year
eric veiga;lu LUX;DF,MF;AVS Futebol;27;1997;4.1;0;0;0.0;0.1;1;1;84;120;70.0;4;2;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;eric veiga;eric veiga;avs futebol;1997;1997;200000;251447;18/2/1997;28;key+birth_year
evanilson;br BRA;FW;Porto;24;1999;0.1;0;0;0.0;0.0;0;0;2;4;50.0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;evanilson;evanilson;porto;1999;1999;35000000;711337;6/10/1999;25;first+last+birth_year
fabiano souza;br BRA;DF;Moreirense;24;2000;7.8;0;0;0.0;0.1;2;0;279;388;71.91;12;9;8;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;fabiano souza;fabiano souza;moreirense;2000;2000;1700000;657387;14/3/2000;25;fuzzy_global(100.0)
fabio conceicao;pt POR;MF,FW;Estrela;23;2001;7.6;0;0;0.5;0.7;8;2;158;206;76.7;14;9;6;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;fabio conceicao;fabio conceicao;estrela;2001;2001;;;nan;;
fabio vieira;pt POR;MF,FW;Porto;24;2000;20.4;4;4;3.0;4.1;46;15;772;975;79.18;36;23;14;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;fabio vieira;fabio vieira;porto;2000;2000;22000000;537598;30/5/2000;25;first+last+birth_year
fabricio garcia;cv CPV;FW,DF;Estoril;23;2001;14.1;0;0;1.9;0.8;20;5;273;367;74.39;24;18;13;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;fabricio garcia;fabricio garcia;estoril;2001;2001;800000;1070645;4/5/2001;24;first+last+birth_year
facundo caseres;ar ARG;MF;Gil Vicente FC;23;2001;15.6;0;0;0.4;0.7;10;1;756;830;91.08;38;25;35;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;facundo caseres;facundo caseres;gil vicente fc;2001;2001;1000000;829434;28/5/2001;24;key+birth_year
fahem benaissa yahia;fr FRA;MF,DF;Casa Pia;22;2002;4.3;1;0;0.3;0.0;2;1;124;163;76.07;6;3;6;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;fahem benaissa yahia;fahem yahia;casa pia;2002;2002;400000;805864;29/4/2002;23;fuzzy_global(100.0)
felix bacher;at AUT;DF;Estoril;23;2000;23.0;2;0;0.4;0.0;4;2;838;986;84.99;42;31;29;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;felix bacher;felix bacher;estoril;2000;2000;2000000;394134;25/10/2000;24;first+last+birth_year
felix correia;pt POR;FW,MF;Gil Vicente FC;23;2001;32.1;9;3;9.1;5.4;44;14;891;1326;67.19;32;21;23;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;felix correia;felix correia;gil vicente fc;2001;2001;4000000;479648;22/1/2001;24;key+birth_year
fernando ferreira fonseca;pt POR;DF,MF;AVS Futebol;27;1997;21.2;0;0;0.3;1.8;8;3;713;1018;70.04;54;35;31;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;fernando ferreira fonseca;fernando fonseca;avs futebol;1997;1997;500000;344392;14/3/1997;28;first+last+club+birth_year
filipe ferreira;pt POR;DF;Boavista;33;1990;24.7;0;0;0.2;0.4;10;3;776;1053;73.69;29;16;13;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;filipe ferreira;filipe ferreira;boavista;1990;1990;100000;182936;27/9/1990;34;first+last+birth_year
filipe relvas;pt POR;DF;Vitória;24;1999;9.4;0;0;0.9;0.0;7;1;490;555;88.29;14;9;8;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;filipe relvas;filipe relvas;vitoria;1999;1999;3000000;567497;20/9/1999;25;first+last+birth_year
filipe soares;pt POR;MF;Farense;25;1999;6.7;1;1;1.3;0.3;9;1;189;233;81.12;10;7;9;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;filipe soares;filipe soares;farense;1999;1999;1000000;357163;20/5/1999;26;first+last+birth_year
florentino luis;pt POR;MF;Benfica;24;1999;21.9;2;1;1.4;0.7;7;3;979;1124;87.1;82;47;33;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;florentino luis;florentino luis;benfica;1999;1999;22000000;357162;19/8/1999;25;fuzzy_global(100.0)
fran navarro;es ESP;FW;Porto;26;1998;1.0;0;0;0.4;0.0;2;1;13;14;92.86;2;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;fran navarro;fran navarro;porto;1998;1998;6000000;284883;3/2/1998;27;first+last+birth_year
francisco chissumba;pt POR;DF;Braga;19;2005;15.9;0;1;0.6;1.0;10;2;794;965;82.28;28;19;14;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;francisco chissumba;francisco chissumba;braga;2005;2005;5000000;898721;29/5/2005;20;fuzzy_global(100.0)
francisco meixedo;pt POR;GK;Estrela;23;2001;0.5;0;0;0.0;0.0;0;0;16;21;76.19;0;0;0;0;0.0;0.0;3.0;3.0;100.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2;0.07;0.2;0.41;4.0;9.0;44.4;14.0;4.0;35.7;35.6;0.0;0.0;0.0;0.0;9.0;True;23.0;francisco meixedo;francisco meixedo;estrela;2001;2001;200000;564968;19/5/2001;24;first+last+birth_year
francisco pereira;pt POR;MF;Estoril;22;2002;0.1;0;0;0.0;0.0;0;0;9;10;90.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;francisco pereira;francisco pereira;estoril;2002;2002;;;nan;;
francisco petrasso;ar ARG;DF;Rio Ave;22;2002;4.6;1;0;1.4;0.0;5;2;133;159;83.65;5;3;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;francisco petrasso;francisco petrasso;rio ave;2002;2002;1500000;985683;28/1/2002;23;first+last+birth_year
francisco reis ferreira;pt POR;DF;Estrela;27;1997;15.7;0;0;0.4;0.4;6;1;572;770;74.29;46;28;14;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;francisco reis ferreira;francisco ferreira;estrela;1997;1997;;;nan;;
francisco trincao;pt POR;MF,FW;Sporting CP;24;1999;32.6;9;14;9.2;8.3;106;33;847;1079;78.5;51;29;28;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;francisco trincao;francisco trincao;sporting cp;1999;1999;35000000;412669;29/12/1999;25;first+last+birth_year
franco israel;uy URU;GK;Sporting CP;24;2000;11.0;0;0;0.0;0.0;0;0;236;264;89.39;0;0;0;0;9.0;0.82;25.0;16.0;64.0;7.0;63.6;0.0;0.0;0.0;0.0;7.0;0.3;-2.0;-0.18;13.0;33.0;39.4;214.0;45.0;10.3;23.3;2.0;2.0;4.0;0.36;11.3;True;24.0;franco israel;franco israel;sporting cp;2000;2000;5000000;492319;22/4/2000;25;first+last+birth_year
franscisco goncalves;pt POR;DF;Nacional;20;2004;0.2;0;0;0.0;0.0;0;0;8;8;100.0;2;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;franscisco goncalves;franscisco goncalves;nacional;2004;2004;;;nan;;
frederico venancio;pt POR;DF;Santa Clara;31;1993;20.1;0;0;0.3;0.3;5;2;753;899;83.76;31;16;10;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;frederico venancio;frederico venancio;santa clara;1993;1993;600000;169681;4/2/1993;32;first+last+birth_year
fredrik aursnes;no NOR;MF,FW;Benfica;28;1995;26.1;3;5;2.4;4.6;28;11;1065;1300;81.92;47;26;21;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;fredrik aursnes;fredrik aursnes;benfica;1995;1995;20000000;223367;10/12/1995;29;first+last+birth_year
fuki yamada;jp JPN;FW,MF;Nacional;23;2001;5.5;1;2;1.1;0.9;10;3;105;148;70.95;6;5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;fuki yamada;fuki yamada;nacional;2001;2001;700000;432400;10/7/2001;23;first+last+birth_year
gabri martinez;es ESP;FW,MF;Braga;21;2003;17.1;4;2;4.6;3.8;36;20;507;709;71.51;47;30;25;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;gabri martinez;gabri martinez;braga;2003;2003;4000000;906948;22/1/2003;22;first+last+birth_year
gabriel airton de souza;br BRA;FW,MF;Moreirense;28;1996;10.1;3;1;1.8;0.2;18;5;117;166;70.48;17;10;9;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;gabriel airton de souza;gabriel souza;moreirense;1996;1996;;;nan;;
gabriel batista;br BRA;GK;Santa Clara;26;1998;34.0;0;0;0.0;0.0;0;0;630;1025;61.46;3;1;0;0;32.0;0.94;114.0;81.0;75.4;11.0;32.4;6.0;4.0;1.0;1.0;29.1;0.22;-2.9;-0.09;164.0;518.0;31.7;738.0;118.0;47.4;39.6;39.0;8.6;27.0;0.79;12.5;True;26.0;gabriel batista;gabriel batista;santa clara;1998;1998;4000000;401535;3/6/1998;27;first+last+birth_year
gabriel santos;br BRA;FW,MF;Nacional;25;1999;1.0;0;0;0.3;0.1;4;0;10;16;62.5;2;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;gabriel santos;gabriel santos;nacional;1999;1999;275000;662033;16/3/1999;26;first+last+birth_year
gabriel vieira;br BRA;FW;Santa Clara;22;2002;31.0;6;3;8.8;3.2;86;24;391;667;58.62;29;20;18;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;gabriel vieira;gabriel vieira;santa clara;2002;2002;;;nan;;
galeno;br BRA;FW,DF;Porto;26;1997;16.1;8;0;9.1;2.2;43;20;566;739;76.59;17;12;13;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;galeno;galeno;porto;1997;1997;24000000;454121;22/10/1997;27;first+last+birth_year
garcia;br BRA;DF;Nacional;22;2002;31.1;0;3;0.4;3.2;16;5;1096;1576;69.54;65;51;37;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;garcia;garcia;nacional;2002;2002;3000000;574758;4/1/2002;23;first+last+birth_year
gboly ariyibi;us USA;FW,MF;Boavista;29;1995;3.8;0;0;0.2;0.1;3;1;24;51;47.06;1;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;gboly ariyibi;gboly ariyibi;boavista;1995;1995;200000;226958;18/1/1995;30;first+last+birth_year
geny catamo;mz MOZ;MF,DF;Sporting CP;23;2001;21.2;5;2;5.4;4.8;62;19;773;982;78.72;29;14;21;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;geny catamo;geny catamo;sporting cp;2001;2001;15000000;701979;26/1/2001;24;first+last+birth_year
geovanny;pt POR;MF;Farense;20;2004;1.8;0;0;0.1;0.0;2;2;28;38;73.68;3;2;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;geovanny;geovanny;farense;2004;2004;;;nan;;
geovany quenda;pt POR;MF,DF;Sporting CP;17;2007;25.0;2;4;3.4;4.8;44;13;904;1197;75.52;22;14;22;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;geovany quenda;geovany quenda;sporting cp;2007;2007;45000000;1138758;30/4/2007;18;first+last+birth_year
gerson rodrigues;lu LUX;FW;AVS Futebol;29;1995;2.1;1;0;1.1;0.1;8;2;45;59;76.27;2;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;gerson rodrigues;gerson rodrigues;avs futebol;1995;1995;600000;282734;20/6/1995;30;key+birth_year
gerson sousa;pt POR;FW,MF;Estrela;22;2002;0.7;0;0;0.1;0.0;2;1;17;24;70.83;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;gerson sousa;gerson sousa;estrela;2002;2002;1300000;659713;10/5/2002;23;first+last+birth_year
gianluca prestianni;ar ARG;MF,FW;Benfica;18;2006;3.2;0;0;0.7;0.1;14;1;90;119;75.63;3;2;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;gianluca prestianni;gianluca prestianni;benfica;2006;2006;8000000;1000674;31/1/2006;19;first+last+birth_year
gil bastiao dias;pt POR;FW,MF;Famalicão;27;1996;15.6;5;2;2.8;1.1;42;18;351;515;68.16;35;22;25;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;gil bastiao dias;gil dias;famalicao;1996;1996;1500000;329723;28/9/1996;28;first+last+birth_year
gilberto batista;gw GNB;DF;Moreirense;20;2003;3.5;0;0;0.0;0.0;0;0;112;143;78.32;4;3;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;gilberto batista;gilberto batista;moreirense;2003;2003;200000;816572;29/12/2003;21;first+last+birth_year
giorgi aburjania;ge GEO;MF;AVS Futebol;29;1995;3.4;0;0;0.3;0.6;1;1;115;138;83.33;11;6;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;giorgi aburjania;giorgi aburjania;avs futebol;1995;1995;400000;186848;2/1/1995;30;key+birth_year
godfried frimpong;nl NED;DF;Moreirense;25;1999;28.2;1;3;0.6;2.8;7;3;843;1192;70.72;29;18;22;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;godfried frimpong;godfried frimpong;moreirense;1999;1999;2000000;364244;21/4/1999;26;first+last+birth_year
goncalo almeida;pt POR;DF,MF;Boavista;21;2003;9.0;0;0;0.7;0.9;7;2;217;304;71.38;14;11;10;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;goncalo almeida;goncalo almeida;boavista;2003;2003;;;nan;;
goncalo borges;pt POR;FW,MF;Porto;23;2001;8.5;2;3;1.3;2.1;25;6;195;268;72.76;10;6;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;goncalo borges;goncalo borges;porto;2001;2001;5000000;479649;29/3/2001;24;first+last+birth_year
goncalo costa;pt POR;DF,MF;Estoril;24;2000;5.7;2;0;0.1;0.4;4;2;194;284;68.31;14;6;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;goncalo costa;goncalo costa;estoril;2000;2000;500000;383014;18/2/2000;25;first+last+birth_year
goncalo inacio;pt POR;DF;Sporting CP;22;2001;25.1;3;2;2.6;0.8;17;5;1879;2095;89.69;40;23;27;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;goncalo inacio;goncalo inacio;sporting cp;2001;2001;45000000;549006;25/8/2001;23;first+last+birth_year
gui beleza;pt POR;MF;Gil Vicente FC;17;2006;0.0;0;0;0.0;0.0;0;0;0;0;0.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;17.0;gui beleza;gui beleza;gil vicente fc;2006;2006;;;nan;;
