Player;Nation;Pos;Squad;Age;Born;MatchesPlayed;Gls;Ast;xG;xAG;Shots;SoT;PassCmp;PassAtt;PassCmpPct;Tkl;TklW;Blocks;Int;GK_GA;GK_GA90;GK_SoTA;GK_Saves;GK_SavePct;GK_CS;GK_CSPct;GK_PKAtt;GK_PKA;GK_PKsv;GK_PKm;GK_PSxG;GK_PSxG_per_SoT;GK_PSxG_PlusMinus;GK_PSxG_PlusMinus_per90;GK_PassCmp;GK_PassAtt;GK_PassCmpPct;GK_GKPassAtt;GK_Throws;GK_LaunchPct;GK_AvgLen;GK_CrossesStp;GK_CrossesStpPct;GK_OPA;GK_OPA90;GK_OPA_AvgDist;IsGK;AgeYears;player_norm;player_fl;club_norm;dob_fb;birth_year_fb;market_value_eur;player_id;dob;age;join_method
borna sosa;hr CRO;DF;Torino;26;1998;13.1;0;0;0.3;0.7;4;1;546;686;79.59;26;19;13;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;borna sosa;borna sosa;torino;1998;1998;4500000;293194;21/1/1998;27;first+last+birth_year
botond balogh;hu HUN;DF;Parma;22;2002;22.8;0;1;0.4;0.1;3;0;861;964;89.32;36;16;34;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;botond balogh;botond balogh;parma;2002;2002;2400000;543727;6/6/2002;23;key+birth_year
boulaye dia;sn SEN;MF,FW;Lazio;27;1996;24.2;9;3;7.1;4.2;39;19;494;591;83.59;22;10;12;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;boulaye dia;boulaye dia;lazio;1996;1996;15000000;626913;16/11/1996;28;first+last+birth_year
brenner;br BRA;MF,FW;Udinese;24;2000;4.3;1;2;0.6;0.5;7;4;87;114;76.32;6;4;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;brenner;brenner;udinese;2000;2000;4000000;412366;16/1/2000;25;key+birth_year
brooke norton-cuffy;eng ENG;DF,FW;Genoa;20;2004;8.0;0;0;0.3;0.2;5;2;197;262;75.19;12;7;12;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;brooke norton cuffy;brooke cuffy;genoa;2004;2004;3500000;728733;12/1/2004;21;first+last+birth_year
bryan cristante;it ITA;MF;Roma;29;1995;22.7;4;2;2.1;1.4;30;7;1067;1296;82.33;48;29;20;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;bryan cristante;bryan cristante;roma;1995;1995;7000000;199248;3/3/1995;30;first+last+birth_year
caleb ekuban;gh GHA;FW;Genoa;30;1994;6.2;1;3;2.8;0.8;18;6;72;107;67.29;3;3;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;caleb ekuban;caleb ekuban;genoa;1994;1994;1300000;199953;23/3/1994;31;first+last+birth_year
carlos augusto;br BRA;DF;Inter;25;1999;18.8;3;2;2.8;1.6;24;6;1083;1227;88.26;29;14;21;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;carlos augusto;carlos augusto;inter;1999;1999;26000000;585982;7/1/1999;26;first+last+birth_year
casper tengstedt;dk DEN;FW;Hellas Verona;24;2000;16.9;6;1;5.3;0.9;37;10;201;298;67.45;7;5;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;casper tengstedt;casper tengstedt;hellas verona;2000;2000;6000000;464598;1/6/2000;25;key+birth_year
cesare casadei;it ITA;MF;Torino;21;2003;11.3;1;1;1.2;0.4;14;7;323;406;79.56;12;5;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;cesare casadei;cesare casadei;torino;2003;2003;15000000;622380;10/1/2003;22;first+last+birth_year
charalampos lykogiannis;gr GRE;DF;Bologna;30;1993;11.6;0;4;0.2;1.6;6;2;504;706;71.39;23;14;10;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;charalampos lykogiannis;charalampos lykogiannis;bologna;1993;1993;1500000;136514;22/10/1993;31;first+last+birth_year
charles de ketelaere;be BEL;MF,FW;Atalanta;23;2001;23.0;7;7;7.3;6.0;48;20;754;995;75.78;13;9;14;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;charles de ketelaere;charles ketelaere;atalanta;2001;2001;35000000;435772;10/3/2001;24;first+last+birth_year
che adams;sct SCO;FW;Torino;28;1996;29.5;9;3;9.0;2.0;63;25;414;557;74.33;12;6;13;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;che adams;che adams;torino;1996;1996;15000000;346779;13/7/1996;28;first+last+birth_year
cheick oumar conde;gn GUI;MF;Venezia;24;2000;1.7;0;0;0.0;0.0;1;0;34;51;66.67;6;5;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;cheick oumar conde;cheick conde;venezia;2000;2000;1800000;698560;26/7/2000;24;first+last+birth_year
cheikh niasse;sn SEN;MF;Hellas Verona;24;2000;8.4;0;0;0.4;0.1;3;1;192;240;80.0;18;15;17;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;cheikh niasse;cheikh niasse;hellas verona;2000;2000;2500000;644032;19/1/2000;25;key+birth_year
cher ndour;it ITA;MF,DF;Fiorentina;20;2004;4.5;0;0;0.1;0.0;4;0;184;227;81.06;4;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;cher ndour;cher ndour;fiorentina;2004;2004;5000000;651005;27/7/2004;20;key+birth_year
christian gytkjr;dk DEN;FW;Venezia;34;1990;8.4;2;1;2.4;0.5;16;5;87;157;55.41;6;4;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;34.0;christian gytkjr;christian gytkjr;venezia;1990;1990;700000;76274;6/5/1990;35;fuzzy_global(94.11764705882354)
christian kabasele;be BEL;DF;Udinese;33;1991;12.9;2;0;1.5;0.4;15;4;481;564;85.28;17;9;14;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;christian kabasele;christian kabasele;udinese;1991;1991;700000;81512;24/2/1991;34;key+birth_year
christian kouame;ci CIV;FW,MF;Fiorentina;26;1997;6.9;0;1;1.1;1.5;11;1;137;197;69.54;13;8;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;christian kouame;christian kouame;fiorentina;1997;1997;4000000;337725;6/12/1997;27;key+birth_year
christian pulisic;us USA;FW,MF;Milan;25;1998;27.5;11;9;12.0;6.4;53;20;825;1078;76.53;43;29;24;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;christian pulisic;christian pulisic;milan;1998;1998;50000000;315779;18/9/1998;26;first+last+birth_year
christos mandas;gr GRE;GK;Lazio;22;2001;9.0;0;0;0.0;0.0;0;0;240;335;71.64;0;0;0;0;7.0;0.78;27.0;20.0;74.1;4.0;44.4;0.0;0.0;0.0;0.0;7.9;0.29;0.9;0.1;42.0;124.0;33.9;308.0;36.0;36.4;35.9;20.0;15.4;22.0;2.44;16.8;True;22.0;christos mandas;christos mandas;lazio;2001;2001;10000000;481675;17/9/2001;23;first+last+birth_year
cristiano biraghi;it ITA;DF;Torino;31;1992;12.9;0;0;0.5;2.7;10;1;513;717;71.55;16;10;15;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;cristiano biraghi;cristiano biraghi;torino;1992;1992;1800000;124555;1/9/1992;32;first+last+birth_year
cyril ngonge;be BEL;FW;Napoli;24;2000;2.4;0;0;0.7;0.4;13;6;68;87;78.16;8;5;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;cyril ngonge;cyril ngonge;napoli;2000;2000;8000000;358032;26/5/2000;25;first+last+birth_year
dailon livramento;cv CPV;FW,MF;Hellas Verona;23;2001;10.4;1;1;1.8;0.9;13;4;97;180;53.89;15;11;10;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;dailon livramento;dailon livramento;hellas verona;2001;2001;800000;676411;4/5/2001;24;key+birth_year
damian pizarro;cl CHI;FW,MF;Udinese;19;2005;0.2;0;0;0.0;0.0;0;0;2;3;66.67;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;damian pizarro;damian pizarro;udinese;2005;2005;3200000;950593;28/3/2005;20;key+birth_year
dan ndoye;ch SUI;FW;Bologna;23;2000;23.8;8;4;7.0;3.8;50;17;519;704;73.72;26;19;23;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;dan ndoye;dan ndoye;bologna;2000;2000;35000000;365108;25/10/2000;24;first+last+birth_year
daniel bandeira;pt POR;MF;Hellas Verona;24;2000;4.5;0;0;0.0;0.1;2;1;194;235;82.55;4;0;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;daniel bandeira;daniel bandeira;hellas verona;2000;2000;;;nan;;
daniel fila;cz CZE;FW;Venezia;21;2002;5.5;2;0;1.4;0.3;8;5;70;90;77.78;2;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;daniel fila;daniel fila;venezia;2002;2002;3000000;666268;21/8/2002;22;first+last+birth_year
daniel maldini;it ITA;MF,FW;Monza;22;2001;14.5;3;0;4.8;0.9;39;13;261;382;68.32;14;6;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;daniel maldini;daniel maldini;monza;2001;2001;10000000;539134;11/10/2001;23;first+last+birth_year
daniel mosquera;co COL;FW;Hellas Verona;24;1999;15.3;5;1;6.6;1.3;57;15;230;335;68.66;11;8;11;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;daniel mosquera;daniel mosquera;hellas verona;1999;1999;1500000;651569;20/10/1999;25;key+birth_year
daniel oyegoke;eng ENG;DF;Hellas Verona;21;2003;1.1;0;0;0.0;0.0;1;0;32;46;69.57;2;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;daniel oyegoke;daniel oyegoke;hellas verona;2003;2003;500000;586984;3/1/2003;22;key+birth_year
daniele baselli;it ITA;MF;Como;32;1992;0.2;0;0;0.0;0.0;0;0;24;27;88.89;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;daniele baselli;daniele baselli;como;1992;1992;300000;134883;12/3/1992;33;first+last+birth_year
daniele ghilardi;it ITA;DF;Hellas Verona;21;2003;22.5;0;0;0.6;0.2;12;4;633;807;78.44;44;29;29;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;daniele ghilardi;daniele ghilardi;hellas verona;2003;2003;5000000;701819;6/1/2003;22;key+birth_year
daniele padelli;it ITA;GK;Udinese;38;1985;1.0;0;0;0.0;0.0;0;0;15;20;75.0;0;0;0;0;0.0;0.0;3.0;3.0;100.0;1.0;100.0;0.0;0.0;0.0;0.0;0.8;0.26;0.8;0.77;3.0;7.0;42.9;18.0;2.0;33.3;30.5;1.0;9.1;0.0;0.0;15.0;True;38.0;daniele padelli;daniele padelli;udinese;1985;1985;150000;27807;25/10/1985;39;key+birth_year
daniele sommariva;it ITA;GK;Genoa;27;1997;0.3;0;0;0.0;0.0;0;0;5;15;33.33;0;0;0;0;1.0;3.21;3.0;2.0;66.7;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.3;-0.1;-0.36;1.0;10.0;10.0;9.0;0.0;66.7;42.3;0.0;0.0;0.0;0.0;3.3;True;27.0;daniele sommariva;daniele sommariva;genoa;1997;1997;100000;312773;18/7/1997;27;first+last+birth_year
danilo;br BRA;DF;Juventus;33;1991;6.5;0;1;0.1;0.4;1;0;519;573;90.58;10;4;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;danilo;danilo;juventus;1991;1991;3500000;145707;15/7/1991;33;first+last+birth_year
danilo cataldi;it ITA;MF;Fiorentina;29;1994;19.2;3;0;1.1;0.8;13;5;845;1000;84.5;25;16;17;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;danilo cataldi;danilo cataldi;fiorentina;1994;1994;3500000;199733;6/8/1994;30;key+birth_year
danilo d'ambrosio;it ITA;DF;Monza;35;1988;12.2;0;1;0.5;0.4;9;4;566;652;86.81;28;15;12;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;35.0;danilo d ambrosio;danilo ambrosio;monza;1988;1988;700000;55769;9/9/1988;36;first+last+birth_year
danilo veiga;pt POR;DF;Lecce;21;2002;4.2;0;0;0.6;0.3;5;0;104;161;64.6;8;6;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;danilo veiga;danilo veiga;lecce;2002;2002;1000000;728485;25/9/2002;22;first+last+birth_year
dany mota;pt POR;FW,MF;Monza;26;1998;23.4;5;2;5.1;1.8;42;11;412;569;72.41;13;3;18;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;dany mota;dany mota;monza;1998;1998;4000000;347253;2/5/1998;27;first+last+birth_year
darko lazovic;rs SRB;DF,MF;Hellas Verona;33;1990;16.2;2;3;2.5;3.4;19;3;315;505;62.38;21;10;19;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;darko lazovic;darko lazovic;hellas verona;1990;1990;800000;70411;15/9/1990;34;key+birth_year
david akpan ankeye;ng NGA;FW,MF;Genoa;22;2002;0.5;0;0;0.0;0.0;0;0;6;7;85.71;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;david akpan ankeye;david ankeye;genoa;2002;2002;850000;881610;22/5/2002;23;first+last+birth_year
david de gea;es ESP;GK;Fiorentina;33;1990;35.0;0;1;0.0;0.4;0;0;832;1136;73.24;1;0;0;0;38.0;1.09;135.0;96.0;72.6;11.0;31.4;3.0;1.0;2.0;0.0;37.7;0.26;0.7;0.02;218.0;490.0;44.5;886.0;129.0;40.1;35.8;13.0;2.7;28.0;0.8;14.5;True;33.0;david de gea;david gea;fiorentina;1990;1990;5000000;59377;7/11/1990;34;key+birth_year
david neres;br BRA;FW;Napoli;27;1997;14.3;2;4;2.7;3.5;29;7;420;555;75.68;21;11;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;david neres;david neres;napoli;1997;1997;30000000;469822;3/3/1997;28;first+last+birth_year
davide bartesaghi;it ITA;DF;Milan;18;2005;1.3;0;0;0.0;0.1;1;1;65;76;85.53;4;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;davide bartesaghi;davide bartesaghi;milan;2005;2005;1800000;887638;29/12/2005;19;first+last+birth_year
davide calabria;it ITA;DF;Bologna;27;1996;7.0;0;1;0.1;1.3;3;0;354;429;82.52;12;8;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;davide calabria;davide calabria;bologna;1996;1996;4500000;262523;6/12/1996;28;first+last+birth_year
davide faraoni;it ITA;DF;Hellas Verona;32;1991;2.9;0;0;0.2;0.1;1;0;65;95;68.42;10;9;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;davide faraoni;davide faraoni;hellas verona;1991;1991;800000;73926;25/10/1991;33;key+birth_year
davide frattesi;it ITA;MF;Inter;24;1999;13.6;5;1;4.0;0.8;28;7;297;360;82.5;17;8;12;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;davide frattesi;davide frattesi;inter;1999;1999;35000000;394300;22/9/1999;25;first+last+birth_year
davide zappacosta;it ITA;DF;Atalanta;32;1992;23.0;4;2;2.2;2.1;39;12;986;1192;82.72;26;16;28;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;davide zappacosta;davide zappacosta;atalanta;1992;1992;5000000;173859;11/6/1992;33;first+last+birth_year
dele alli;eng ENG;MF;Como;28;1996;0.1;0;0;0.0;0.0;0;0;3;3;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;dele alli;dele alli;como;1996;1996;2000000;207929;11/4/1996;29;first+last+birth_year
dennis man;ro ROU;FW,MF;Parma;25;1998;22.2;4;4;5.5;4.2;49;20;631;793;79.57;13;6;15;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;dennis man;dennis man;parma;1998;1998;10000000;397486;26/8/1998;26;key+birth_year
denzel dumfries;nl NED;DF,FW;Inter;28;1996;21.7;7;2;5.4;3.2;36;19;603;831;72.56;25;18;31;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;denzel dumfries;denzel dumfries;inter;1996;1996;35000000;321528;18/4/1996;29;first+last+birth_year
devis vasquez;co COL;GK;Empoli;26;1998;32.0;0;0;0.0;0.0;0;0;667;1105;60.36;0;0;0;0;45.0;1.41;125.0;79.0;64.8;6.0;18.8;3.0;1.0;1.0;1.0;40.2;0.31;-4.8;-0.15;161.0;560.0;28.8;953.0;104.0;48.5;39.0;36.0;7.3;15.0;0.47;10.9;True;26.0;devis vasquez;devis vasquez;empoli;1998;1998;2000000;495722;12/5/1998;27;first+last+birth_year
devyne rensch;nl NED;DF;Roma;21;2003;5.2;0;1;0.3;0.8;3;2;213;260;81.92;17;13;5;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;devyne rensch;devyne rensch;roma;2003;2003;10000000;557407;18/1/2003;22;first+last+birth_year
diego coppola;it ITA;DF;Hellas Verona;20;2003;32.5;2;0;0.7;0.1;10;4;920;1135;81.06;66;36;44;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;diego coppola;diego coppola;hellas verona;2003;2003;10000000;660860;28/12/2003;21;key+birth_year
diego pugno;it ITA;FW;Juventus;18;2006;0.1;0;0;0.0;0.1;0;0;2;2;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;diego pugno;diego pugno;juventus;2006;2006;300000;1049598;7/7/2006;18;first+last+birth_year
dodo;br BRA;DF;Fiorentina;25;1998;34.6;0;5;1.4;4.2;27;5;1341;1728;77.6;44;30;22;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;dodo;dodo;fiorentina;1998;1998;24000000;401529;17/11/1998;26;key+birth_year
domagoj bradaric;hr CRO;DF;Hellas Verona;24;1999;21.5;1;0;0.8;2.2;9;4;565;780;72.44;36;28;17;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;domagoj bradaric;domagoj bradaric;hellas verona;1999;1999;4000000;357796;10/12/1999;25;key+birth_year
domen crnigoj;si SVN;MF;Venezia;28;1995;1.5;0;0;0.1;0.0;1;0;25;49;51.02;4;2;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;domen crnigoj;domen crnigoj;venezia;1995;1995;500000;216599;18/11/1995;29;first+last+birth_year
douglas luiz;br BRA;MF;Juventus;26;1998;5.9;0;0;0.6;1.0;8;2;379;438;86.53;13;8;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;douglas luiz;douglas luiz;juventus;1998;1998;30000000;447661;9/5/1998;27;first+last+birth_year
drissa camara;ci CIV;MF,FW;Parma;22;2002;5.0;0;0;1.2;0.8;15;5;133;182;73.08;9;7;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;drissa camara;drissa camara;parma;2002;2002;1500000;614742;18/2/2002;23;key+birth_year
dusan vlahovic;rs SRB;FW;Juventus;24;2000;19.8;10;4;12.3;1.3;73;25;253;366;69.13;4;2;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;dusan vlahovic;dusan vlahovic;juventus;2000;2000;35000000;357498;28/1/2000;25;first+last+birth_year
duvan zapata;co COL;FW;Torino;33;1991;6.5;3;0;3.4;0.5;21;8;87;126;69.05;7;5;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;33.0;duvan zapata;duvan zapata;torino;1991;1991;3500000;73794;1/4/1991;34;first+last+birth_year
ederson;br BRA;MF;Atalanta;25;1999;32.0;4;1;4.1;4.3;39;12;1700;1966;86.47;52;32;30;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;ederson;ederson;atalanta;1999;1999;50000000;607854;7/7/1999;25;first+last+birth_year
edoardo bove;it ITA;MF,FW;Fiorentina;22;2002;9.5;1;2;0.6;1.5;7;2;282;344;81.98;24;17;12;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;edoardo bove;edoardo bove;fiorentina;2002;2002;5000000;562049;16/5/2002;23;key+birth_year
edoardo goldaniga;it ITA;DF;Como;30;1993;28.1;1;0;2.5;0.3;12;5;1310;1517;86.35;34;21;21;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;edoardo goldaniga;edoardo goldaniga;como;1993;1993;3000000;242940;2/11/1993;31;first+last+birth_year
eldor shomurodov;uz UZB;FW,MF;Roma;29;1995;12.2;4;4;4.7;1.3;29;13;215;286;75.17;14;6;10;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;eldor shomurodov;eldor shomurodov;roma;1995;1995;5000000;358166;29/6/1995;30;first+last+birth_year
elia caprile;it ITA;GK;Cagliari;22;2001;18.0;0;0;0.0;0.0;0;0;482;706;68.27;1;0;0;0;1.0;0.28;8.0;7.0;87.5;3.0;100.0;0.0;0.0;0.0;0.0;2.2;0.27;1.2;0.32;11.0;25.0;44.0;82.0;9.0;25.6;31.7;3.0;9.7;3.0;0.83;13.7;True;22.0;elia caprile;elia caprile;cagliari;2001;2001;9000000;421873;25/8/2001;23;key+birth_year
elif elmas;mk MKD;FW,MF;Torino;24;1999;11.3;4;0;1.4;0.4;19;9;270;336;80.36;10;7;8;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;elif elmas;elif elmas;torino;1999;1999;14000000;400489;24/9/1999;25;fuzzy_global(95.23809523809524)
elseid hysaj;al ALB;DF;Lazio;30;1994;4.7;0;3;0.2;1.6;2;0;214;264;81.06;11;6;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;elseid hysaj;elseid hysaj;lazio;1994;1994;1500000;200056;2/2/1994;31;first+last+birth_year
emanuele valeri;it ITA;DF;Parma;25;1998;31.9;2;6;1.8;4.7;26;4;783;1193;65.63;51;31;31;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;emanuele valeri;emanuele valeri;parma;1998;1998;3000000;445126;7/12/1998;26;key+birth_year
emerson;br BRA;DF;Milan;25;1999;15.3;0;0;0.4;0.7;10;2;784;909;86.25;45;28;13;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;emerson;emerson;milan;1999;1999;9000000;476344;14/1/1999;26;fuzzy_global(100.0)
emil audero;id IDN;GK;Como;27;1997;8.0;0;0;0.0;0.0;0;0;209;253;82.61;0;0;0;0;18.0;2.25;34.0;16.0;58.8;0.0;0.0;4.0;4.0;0.0;0.0;12.4;0.27;-5.6;-0.7;17.0;55.0;30.9;232.0;30.0;22.0;28.6;5.0;5.3;8.0;1.0;12.9;True;27.0;emil audero;emil audero;como;1997;1997;3200000;256339;18/1/1997;28;first+last+birth_year
emil bohinen;no NOR;MF;Genoa;25;1999;1.8;0;0;0.1;0.1;2;0;69;86;80.23;4;4;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;emil bohinen;emil bohinen;genoa;1999;1999;1500000;406806;12/3/1999;26;first+last+birth_year
emil holm;se SWE;DF;Bologna;24;2000;12.6;1;1;0.6;0.7;10;3;560;735;76.19;34;21;19;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;emil holm;emil holm;bologna;2000;2000;8000000;496745;13/5/2000;25;first+last+birth_year
emmanuel ekong;se SWE;MF,FW;Empoli;22;2002;2.1;0;0;0.1;0.1;4;1;30;44;68.18;4;3;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;emmanuel ekong;emmanuel ekong;empoli;2002;2002;550000;603891;25/6/2002;23;first+last+birth_year
emmanuel gyasi;gh GHA;DF,FW;Empoli;30;1994;35.7;2;1;3.9;0.7;22;8;836;1084;77.12;52;29;27;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;emmanuel gyasi;emmanuel gyasi;empoli;1994;1994;1400000;241076;11/1/1994;31;first+last+birth_year
enrico del prato;it ITA;DF;Parma;24;1999;32.7;4;0;2.0;1.2;12;5;1288;1534;83.96;33;17;69;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;enrico del prato;enrico prato;parma;1999;1999;6500000;392956;10/11/1999;25;fuzzy_club(96.7741935483871)
enzo ebosse;cm CMR;DF;Udinese;25;1999;1.0;0;0;0.0;0.0;0;0;48;55;87.27;0;0;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;enzo ebosse;enzo ebosse;udinese;1999;1999;2000000;342877;11/3/1999;26;key+birth_year
enzo le fee;fr FRA;MF;Roma;24;2000;3.5;0;0;0.2;0.1;4;2;226;263;85.93;7;4;9;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;enzo le fee;enzo fee;roma;2000;2000;18000000;633992;3/2/2000;25;first+last+birth_year
estanis;es ESP;FW;Bologna;20;2003;0.1;0;0;0.1;0.2;2;0;7;8;87.5;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;estanis;estanis;bologna;2003;2003;1800000;913539;24/8/2003;21;fuzzy_global(100.0)
fabiano parisi;it ITA;DF,MF;Fiorentina;23;2000;12.5;2;0;0.5;0.8;9;5;383;476;80.46;27;17;14;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;fabiano parisi;fabiano parisi;fiorentina;2000;2000;6000000;547985;9/11/2000;24;key+birth_year
fabio miretti;it ITA;MF,FW;Genoa;20;2003;18.6;3;3;3.1;2.0;24;6;422;567;74.43;28;15;20;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;fabio miretti;fabio miretti;genoa;2003;2003;14000000;571607;3/8/2003;21;first+last+birth_year
fali cande;gw GNB;DF;Venezia;26;1998;17.0;1;1;1.1;0.6;5;2;761;939;81.04;25;19;21;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;fali cande;fali cande;venezia;1998;1998;2500000;520530;24/1/1998;27;first+last+birth_year
faride alidou;de GER;FW,MF;Hellas Verona;23;2001;0.8;0;0;0.0;0.0;1;0;16;20;80.0;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;faride alidou;faride alidou;hellas verona;2001;2001;1000000;456492;18/7/2001;23;key+birth_year
faustino anjorin;eng ENG;MF;Empoli;22;2001;12.4;2;3;0.9;1.7;23;7;355;441;80.5;29;13;18;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;faustino anjorin;faustino anjorin;empoli;2001;2001;6000000;433181;23/11/2001;23;
federico accornero;it ITA;MF;Genoa;20;2004;0.1;0;0;0.0;0.0;0;0;4;6;66.67;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;federico accornero;federico accornero;genoa;2004;2004;400000;650999;5/2/2004;21;first+last+birth_year
federico barba;it ITA;DF;Como;30;1993;4.8;0;0;0.2;0.0;2;1;258;292;88.36;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;federico barba;federico barba;como;1993;1993;500000;165873;1/9/1993;31;first+last+birth_year
federico baschirotto;it ITA;DF;Lecce;27;1996;38.0;2;0;1.2;0.2;22;8;1409;1635;86.18;37;25;44;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;federico baschirotto;federico baschirotto;lecce;1996;1996;3600000;351955;20/9/1996;28;first+last+birth_year
federico cassa;it ITA;MF,FW;Atalanta;18;2006;0.2;0;0;0.0;0.0;0;0;5;6;83.33;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;federico cassa;federico cassa;atalanta;2006;2006;800000;1048147;1/2/2006;19;first+last+birth_year
