Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
aritz arambarri,es ESP,DF,Leganés,26,1998,2.0,0,0,0.0,0.0,1,0,49,67,73.13,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,aritz arambarri,aritz arambarri,leganes,1998,1998,600000,434602,1998-01-31,27,first+last+birth_year
aritz elustondo,es ESP,DF,Real Sociedad,30,1994,16.2,0,0,0.4,0.2,4,0,775,907,85.45,20,11,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,aritz elustondo,aritz elustondo,real sociedad,1994,1994,3000000,229804,1994-03-28,31,key+birth_year
arkaitz mariezkurrena,es ESP,"FW,MF",Real Sociedad,19,2005,2.7,2,0,1.0,0.1,10,5,47,68,69.12,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,arkaitz mariezkurrena,arkaitz mariezkurrena,real sociedad,2005,2005,700000,962145,2005-04-05,20,key+birth_year
arnau martinez,es ESP,"DF,MF",Girona,21,2003,29.2,2,2,1.2,2.2,19,6,1603,1855,86.42,51,28,18,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,arnau martinez,arnau martinez,girona,2003,2003,10000000,826224,2003-04-25,22,first+last+birth_year
arnau rafus,es ESP,GK,Valladolid,21,2003,1.0,0,0,0.0,0.0,0,0,33,43,76.74,0,0,0,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.23,-1.5,-1.53,7.0,15.0,46.7,38.0,5.0,34.2,34.9,1.0,7.1,1.0,1.0,11.4,True,21.0,arnau rafus,arnau rafus,valladolid,2003,2003,200000,636686,2003-04-27,22,first+last+birth_year
arnau sola,es ESP,MF,Villarreal,21,2003,0.1,0,0,0.0,0.0,0,0,1,2,50.0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,arnau sola,arnau sola,villarreal,2003,2003,400000,636697,2003-04-04,22,first+last+birth_year
arnaut danjuma,nl NED,FW,Villarreal,27,1997,2.2,2,0,0.8,0.0,6,3,23,30,76.67,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,arnaut danjuma,arnaut danjuma,villarreal,1997,1997,4000000,355861,1997-01-31,28,first+last+birth_year
arsen zakharyan,ru RUS,"MF,FW",Real Sociedad,21,2003,0.8,1,0,0.2,0.1,4,2,28,33,84.85,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,arsen zakharyan,arsen zakharyan,real sociedad,2003,2003,9000000,555143,2003-05-26,22,key+birth_year
arthur melo,br BRA,MF,Girona,27,1996,10.5,0,0,0.2,0.2,6,1,668,723,92.39,25,11,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,arthur melo,arthur melo,girona,1996,1996,5000000,362842,1996-08-12,28,first+last+birth_year
arturo rodriguez,es ESP,FW,Las Palmas,17,2006,0.2,0,0,0.0,0.0,0,0,5,7,71.43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,arturo rodriguez,arturo rodriguez,las palmas,2006,2006,,,nan,,
asier villalibre,es ESP,FW,Alavés,26,1997,3.7,1,1,1.6,1.0,8,1,44,69,63.77,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,asier villalibre,asier villalibre,alaves,1997,1997,1200000,251897,1997-09-30,27,first+last+birth_year
assane diao,sn SEN,FW,Betis,18,2005,3.1,1,2,0.8,1.5,7,1,49,66,74.24,5,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,assane diao,assane diao,betis,2005,2005,30000000,1061282,2005-09-07,19,first+last+birth_year
augusto batalla,ar ARG,GK,Rayo Vallecano,28,1996,32.0,0,0,0.0,0.0,0,0,784,1177,66.61,4,2,0,0,39.0,1.22,133.0,93.0,75.2,8.0,25.0,8.0,6.0,2.0,0.0,40.0,0.25,2.0,0.06,177.0,534.0,33.1,989.0,129.0,42.3,38.2,35.0,7.7,38.0,1.19,14.4,True,28.0,augusto batalla,augusto batalla,rayo vallecano,1996,1996,6000000,275218,1996-04-30,29,key+birth_year
aurelien tchouameni,fr FRA,"DF,MF",Real Madrid,24,2000,29.9,0,0,1.7,0.6,19,3,1869,2025,92.3,47,23,34,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,aurelien tchouameni,aurelien tchouameni,real madrid,2000,2000,75000000,413112,2000-01-27,25,first+last+birth_year
axel witsel,be BEL,DF,Atlético Madrid,35,1989,9.5,0,1,0.0,0.5,1,0,494,545,90.64,16,12,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,35.0,axel witsel,axel witsel,atletico madrid,1989,1989,2000000,35047,1989-01-12,36,first+last+birth_year
ayoze perez,es ESP,FW,Villarreal,31,1993,21.9,19,2,12.7,3.0,75,31,314,414,75.85,27,14,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,ayoze perez,ayoze perez,villarreal,1993,1993,10000000,246968,1993-07-29,31,first+last+birth_year
benat prados,es ESP,MF,Athletic Club,23,2001,19.1,1,0,1.0,1.1,16,5,647,789,82.0,55,36,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,benat prados,benat prados,athletic club,2001,2001,18000000,625047,2001-02-08,24,key+birth_year
benat turrientes,es ESP,MF,Real Sociedad,22,2002,10.5,0,0,0.6,0.2,7,1,405,452,89.6,15,6,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,benat turrientes,benat turrientes,real sociedad,2002,2002,10000000,634431,2002-01-31,23,key+birth_year
benito ramirez,es ESP,"DF,FW",Las Palmas,29,1995,5.3,0,0,0.3,0.9,10,1,259,326,79.45,10,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,benito ramirez,benito ramirez,las palmas,1995,1995,700000,282672,1995-07-11,29,first+last+birth_year
bertug yldrm,tr TUR,FW,Getafe,22,2002,12.0,1,0,2.5,1.2,19,7,101,186,54.3,10,5,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,bertug yldrm,bertug yldrm,getafe,2002,2002,,,nan,,
bojan miovski,mk MKD,FW,Girona,25,1999,9.7,2,1,2.7,0.2,14,4,86,113,76.11,7,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,bojan miovski,bojan miovski,girona,1999,1999,2500000,476219,1999-06-24,26,first+last+birth_year
borja iglesias,es ESP,FW,Celta Vigo,31,1993,21.7,11,3,9.3,3.2,46,28,346,489,70.76,10,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,borja iglesias,borja iglesias,celta vigo,1993,1993,3000000,278359,1993-01-17,32,first+last+birth_year
borja mayoral,es ESP,FW,Getafe,27,1997,12.4,5,1,3.4,0.9,19,8,197,254,77.56,5,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,borja mayoral,borja mayoral,getafe,1997,1997,7500000,298976,1997-04-05,28,first+last+birth_year
borna barisic,hr CRO,DF,Leganés,31,1992,0.1,0,0,0.0,0.0,0,0,3,4,75.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,borna barisic,borna barisic,leganes,1992,1992,800000,39125,1992-11-10,32,first+last+birth_year
brahim diaz,ma MAR,"FW,MF",Real Madrid,24,1999,15.4,4,2,5.3,3.3,28,15,573,660,86.82,25,19,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,brahim diaz,brahim diaz,real madrid,1999,1999,40000000,314678,1999-08-03,25,first+last+birth_year
brais mendez,es ESP,MF,Real Sociedad,27,1997,17.0,3,2,3.5,2.0,28,9,631,810,77.9,24,13,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,brais mendez,brais mendez,real sociedad,1997,1997,22000000,309110,1997-01-07,28,key+birth_year
brian olivan,es ESP,DF,Espanyol,30,1994,11.3,0,1,0.4,1.1,6,1,317,458,69.21,13,10,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,brian olivan,brian olivan,espanyol,1994,1994,1800000,166677,1994-04-01,31,first+last+birth_year
bryan gil,es ESP,"FW,MF",Girona,23,2001,19.1,3,3,2.3,2.9,32,15,621,759,81.82,34,20,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,bryan gil,bryan gil,girona,2001,2001,15000000,537382,2001-02-11,24,first+last+birth_year
bryan zaragoza,es ESP,"FW,MF",Osasuna,22,2001,20.4,1,6,2.7,3.2,42,13,358,554,64.62,13,9,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,bryan zaragoza,bryan zaragoza,osasuna,2001,2001,12000000,713644,2001-09-09,23,key+birth_year
carl starfelt,se SWE,DF,Celta Vigo,29,1995,25.2,1,0,0.5,0.2,5,1,1539,1643,93.67,40,20,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,carl starfelt,carl starfelt,celta vigo,1995,1995,6000000,258987,1995-06-01,30,first+last+birth_year
carles alena,es ESP,"MF,FW",Getafe,26,1998,5.0,0,0,0.9,0.1,5,1,93,117,79.49,6,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,carles alena,carles alena,getafe,1998,1998,2500000,284854,1998-01-05,27,first+last+birth_year
carles perez,es ESP,"MF,FW",Getafe,26,1998,15.9,3,0,2.4,1.5,34,9,226,336,67.26,33,23,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,carles perez,carles perez,getafe,1998,1998,2000000,282810,1998-02-16,27,first+last+birth_year
carlos benavidez,uy URU,MF,Alavés,26,1998,5.4,1,1,0.3,0.6,5,2,161,232,69.4,19,14,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,carlos benavidez,carlos benavidez,alaves,1998,1998,,,nan,,
carlos dominguez,es ESP,DF,Celta Vigo,23,2001,13.1,0,0,0.2,0.1,3,1,856,967,88.52,23,11,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,carlos dominguez,carlos dominguez,celta vigo,2001,2001,3000000,636093,2001-02-11,24,first+last+birth_year
carlos guirao,es ESP,MF,Betis,21,2003,1.2,0,0,0.0,0.0,0,0,36,46,78.26,5,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,carlos guirao,carlos guirao,betis,2003,2003,300000,1054429,2003-04-27,22,first+last+birth_year
carlos martin,es ESP,"FW,MF",Alavés,22,2002,14.8,2,2,2.3,2.7,26,12,261,400,65.25,43,21,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,carlos martin,carlos martin,alaves,2002,2002,2800000,618813,2002-04-22,23,first+last+birth_year
carlos romero,es ESP,DF,Espanyol,22,2001,28.4,2,1,2.0,2.1,29,6,719,1007,71.4,73,47,50,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,carlos romero,carlos romero,espanyol,2001,2001,5000000,709372,2001-10-29,23,first+last+birth_year
carlos vicente,es ESP,"FW,MF",Alavés,25,1999,34.4,5,5,3.5,5.4,35,13,720,1140,63.16,47,31,34,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,carlos vicente,carlos vicente,alaves,1999,1999,10000000,540536,1999-04-23,26,first+last+birth_year
carmona,es ESP,DF,Sevilla,22,2002,32.7,0,0,0.5,2.0,19,4,1448,1798,80.53,83,59,37,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,carmona,carmona,sevilla,2002,2002,12000000,711625,2002-01-29,23,fuzzy_global(100.0)
catena,es ESP,DF,Osasuna,29,1994,34.2,1,3,2.2,2.3,20,5,1274,1521,83.76,46,28,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,catena,catena,osasuna,1994,1994,3000000,449796,1994-10-28,30,fuzzy_club(100.0)
cedric bakambu,cd COD,FW,Betis,33,1991,7.9,2,2,3.2,0.6,24,11,84,126,66.67,6,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,33.0,cedric bakambu,cedric bakambu,betis,1991,1991,1500000,127048,1991-04-11,34,first+last+birth_year
cenk ozkacar,tr TUR,DF,Valladolid,23,2000,8.4,0,0,0.1,0.0,2,0,331,392,84.44,9,5,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,cenk ozkacar,cenk ozkacar,valladolid,2000,2000,1200000,615350,2000-10-06,24,first+last+birth_year
cesar azpilicueta,es ESP,DF,Atlético Madrid,34,1989,9.7,1,0,0.2,0.1,5,2,581,671,86.59,25,14,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,cesar azpilicueta,cesar azpilicueta,atletico madrid,1989,1989,1500000,57500,1989-08-28,35,first+last+birth_year
cesar tarrega,es ESP,DF,Valencia,22,2002,33.6,2,0,2.0,0.1,21,6,1428,1692,84.4,49,37,41,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,cesar tarrega,cesar tarrega,valencia,2002,2002,10000000,707274,2002-02-26,23,first+last+birth_year
chema,es ESP,MF,Real Madrid,19,2005,0.1,0,0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,chema,chema,real madrid,2005,2005,800000,948279,2005-04-25,20,fuzzy_global(100.0)
chidera ejuke,ng NGA,FW,Sevilla,26,1998,10.7,2,1,1.1,1.9,20,8,363,445,81.57,19,13,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,chidera ejuke,chidera ejuke,sevilla,1998,1998,4000000,500067,1998-01-02,27,first+last+birth_year
chiquinho,pt POR,"MF,FW",Mallorca,24,2000,1.6,0,0,0.3,0.0,4,2,22,34,64.71,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,chiquinho,chiquinho,mallorca,2000,2000,2000000,695454,2000-02-05,25,first+last+birth_year
christantus uche,ng NGA,"FW,MF",Getafe,21,2003,27.6,4,6,3.8,2.9,50,14,387,592,65.37,35,21,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,christantus uche,christantus uche,getafe,2003,2003,15000000,1124005,2003-05-19,22,first+last+birth_year
chuky san jose,es ESP,MF,Valladolid,20,2004,8.1,2,0,2.2,1.2,16,7,112,163,68.71,8,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,chuky san jose,chuky jose,valladolid,2004,2004,,,nan,,
clement lenglet,fr FRA,DF,Atlético Madrid,29,1995,21.9,2,1,2.4,1.1,10,4,1193,1364,87.46,27,17,24,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,clement lenglet,clement lenglet,atletico madrid,1995,1995,7500000,182904,1995-06-17,30,first+last+birth_year
coba da costa,es ESP,"MF,FW",Getafe,22,2002,11.2,1,1,1.1,1.4,23,8,195,303,64.36,29,13,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,coba da costa,coba costa,getafe,2002,2002,3000000,1033005,2002-07-26,22,first+last+birth_year
conor gallagher,eng ENG,MF,Atlético Madrid,24,2000,18.1,3,3,2.8,1.2,22,4,714,840,85.0,45,32,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,conor gallagher,conor gallagher,atletico madrid,2000,2000,40000000,488362,2000-02-06,25,first+last+birth_year
copete,es ESP,DF,Mallorca,24,1999,17.0,0,0,0.5,0.0,6,2,639,767,83.31,29,17,24,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,copete,copete,mallorca,1999,1999,3000000,520840,1999-10-10,25,fuzzy_global(100.0)
cristhian mosquera,es ESP,DF,Valencia,20,2004,36.9,1,0,0.4,0.0,5,2,1858,2053,90.5,56,36,37,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,cristhian mosquera,cristhian mosquera,valencia,2004,2004,30000000,646750,2004-06-27,21,first+last+birth_year
cristhian stuani,uy URU,FW,Girona,37,1986,12.0,11,2,8.1,0.6,31,16,107,154,69.48,9,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,37.0,cristhian stuani,cristhian stuani,girona,1986,1986,1000000,59323,1986-10-12,38,first+last+birth_year
cucho,co COL,FW,Betis,25,1999,12.7,5,1,3.8,1.5,43,11,223,310,71.94,15,10,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,cucho,cucho,betis,1999,1999,18000000,459463,1999-04-20,26,fuzzy_global(100.0)
cyle larin,ca CAN,FW,Mallorca,29,1995,19.6,7,2,6.9,1.4,38,14,214,317,67.51,12,6,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,cyle larin,cyle larin,mallorca,1995,1995,3500000,343463,1995-04-17,30,first+last+birth_year
daley blind,nl NED,DF,Girona,34,1990,30.9,0,2,0.5,1.6,10,4,2318,2610,88.81,49,27,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,daley blind,daley blind,girona,1990,1990,1500000,12282,1990-03-09,35,first+last+birth_year
daley sinkgraven,nl NED,DF,Las Palmas,29,1995,1.0,0,0,0.0,0.0,0,0,50,66,75.76,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,daley sinkgraven,daley sinkgraven,las palmas,1995,1995,600000,215099,1995-07-04,29,first+last+birth_year
damian rodriguez,es ESP,MF,Celta Vigo,21,2003,10.3,0,0,0.1,0.8,4,0,726,814,89.19,14,9,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,damian rodriguez,damian rodriguez,celta vigo,2003,2003,3000000,715628,2003-03-17,22,first+last+birth_year
dani cardenas,es ESP,GK,Rayo Vallecano,27,1997,6.0,0,0,0.0,0.0,0,0,94,179,52.51,0,0,0,0,6.0,1.0,20.0,14.0,70.0,2.0,33.3,0.0,0.0,0.0,0.0,5.6,0.29,-0.4,-0.06,26.0,106.0,24.5,132.0,21.0,56.8,44.3,2.0,2.5,1.0,0.17,10.2,True,27.0,dani cardenas,dani cardenas,rayo vallecano,1997,1997,1800000,397676,1997-03-28,28,key+birth_year
dani carvajal,es ESP,DF,Real Madrid,32,1992,6.8,1,0,1.3,0.2,3,1,399,463,86.18,12,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,dani carvajal,dani carvajal,real madrid,1992,1992,8000000,138927,1992-01-11,33,fuzzy_global(92.85714285714286)
dani ceballos,es ESP,MF,Real Madrid,27,1996,13.5,0,0,0.4,1.6,7,2,1284,1361,94.34,41,21,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,dani ceballos,dani ceballos,real madrid,1996,1996,10000000,319745,1996-08-07,28,first+last+birth_year
dani gomez,es ESP,FW,Valencia,26,1998,5.9,2,0,2.7,0.0,14,6,62,83,74.7,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,dani gomez,dani gomez,valencia,1998,1998,1000000,422460,1998-07-30,26,first+last+birth_year
dani olmo,es ESP,"MF,FW",Barcelona,26,1998,13.5,10,3,6.5,3.0,40,15,520,641,81.12,16,11,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,dani olmo,dani olmo,barcelona,1998,1998,60000000,293385,1998-05-07,27,first+last+birth_year
dani raba,es ESP,"FW,MF",Leganés,28,1995,20.9,8,6,7.5,5.3,39,12,435,648,67.13,37,23,27,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,dani raba,dani raba,leganes,1995,1995,2500000,413262,1995-10-29,29,first+last+birth_year
dani rodriguez,es ESP,"MF,FW",Mallorca,36,1988,24.0,4,7,2.8,3.1,31,10,498,715,69.65,49,29,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,36.0,dani rodriguez,dani rodriguez,mallorca,1988,1988,800000,139435,1988-06-06,37,first+last+birth_year
daniel diaz,es ESP,MF,Real Sociedad,18,2006,0.1,0,0,0.0,0.0,0,0,1,3,33.33,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,daniel diaz,daniel diaz,real sociedad,2006,2006,300000,937945,2006-06-22,19,fuzzy_club(90.0)
daniel luna,co COL,MF,Mallorca,21,2003,0.2,0,0,0.0,0.0,0,0,8,13,61.54,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,daniel luna,daniel luna,mallorca,2003,2003,500000,857830,2003-05-07,22,first+last+birth_year
daniel parejo,es ESP,MF,Villarreal,35,1989,25.3,3,3,2.5,1.8,12,2,1354,1548,87.47,52,40,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,35.0,daniel parejo,daniel parejo,villarreal,1989,1989,,,nan,,
daniel requena,es ESP,MF,Villarreal,20,2004,0.1,0,0,0.0,0.0,0,0,4,5,80.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,daniel requena,daniel requena,villarreal,2004,2004,400000,945709,2004-02-12,21,fuzzy_global(92.3076923076923)
daniel rodriguez,es ESP,FW,Barcelona,18,2005,0.4,0,0,0.0,0.0,2,0,15,20,75.0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,daniel rodriguez,daniel rodriguez,barcelona,2005,2005,200000,834470,2005-08-09,19,fuzzy_global(93.33333333333333)
daniel vivian,es ESP,DF,Athletic Club,25,1999,29.0,4,0,1.9,0.4,18,5,1526,1753,87.05,40,26,26,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,daniel vivian,daniel vivian,athletic club,1999,1999,40000000,524000,1999-07-05,25,fuzzy_club(91.66666666666667)
daniel yanez,es ESP,FW,Real Madrid,17,2007,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,daniel yanez,daniel yanez,real madrid,2007,2007,150000,962124,2007-03-28,18,first+last+birth_year
dario essugo,pt POR,MF,Las Palmas,19,2005,21.5,1,0,0.7,0.4,23,4,812,951,85.38,59,45,28,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,dario essugo,dario essugo,las palmas,2005,2005,20000000,670717,2005-03-14,20,first+last+birth_year
dario fuentes,es ESP,DF,Sevilla,21,2003,0.1,0,0,0.0,0.0,0,0,0,2,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,dario fuentes,dario fuentes,sevilla,2003,2003,,,nan,,
darko brasanac,rs SRB,MF,Leganés,32,1992,18.0,1,2,1.8,0.4,12,3,380,502,75.7,26,11,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,darko brasanac,darko brasanac,leganes,1992,1992,500000,95641,1992-02-12,33,first+last+birth_year
darwin machis,ve VEN,"MF,FW",Valladolid,31,1993,7.1,0,1,0.9,0.5,14,2,160,268,59.7,5,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,darwin machis,darwin machis,valladolid,1993,1993,600000,211251,1993-02-07,32,first+last+birth_year
david alaba,at AUT,DF,Real Madrid,32,1992,3.5,0,0,0.0,0.1,0,0,206,228,90.35,1,0,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,david alaba,david alaba,real madrid,1992,1992,6000000,59016,1992-06-24,33,first+last+birth_year
david arguelles,es ESP,MF,Getafe,22,2002,0.1,0,0,0.0,0.0,0,0,3,5,60.0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,david arguelles,david arguelles,getafe,2002,2002,100000,719720,2002-01-10,23,first+last+birth_year
david lopez,es ESP,DF,Mallorca,21,2003,1.9,0,0,0.0,0.0,0,0,43,53,81.13,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,david lopez,david lopez,mallorca,2003,2003,500000,947431,2003-02-03,22,first+last+birth_year
david otorbi,es ESP,MF,Valencia,16,2007,0.2,0,0,0.0,0.0,0,0,2,4,50.0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,16.0,david otorbi,david otorbi,valencia,2007,2007,500000,1009766,2007-10-16,17,first+last+birth_year
david soria,es ESP,GK,Getafe,31,1993,38.0,0,0,0.0,0.0,0,0,513,1029,49.85,4,4,0,1,39.0,1.03,126.0,86.0,75.4,9.0,23.7,9.0,8.0,1.0,0.0,42.0,0.29,3.0,0.08,300.0,799.0,37.5,719.0,68.0,72.6,48.8,25.0,5.2,39.0,1.03,14.7,True,31.0,david soria,david soria,getafe,1993,1993,3000000,226012,1993-04-04,32,first+last+birth_year
david torres,es ESP,DF,Valladolid,21,2003,15.4,0,0,0.3,0.0,3,1,589,714,82.49,13,8,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,david torres,david torres,valladolid,2003,2003,1500000,857832,2003-03-05,22,first+last+birth_year
denis suarez,es ESP,MF,Villarreal,30,1994,6.8,1,1,0.9,1.5,10,3,228,291,78.35,12,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,denis suarez,denis suarez,villarreal,1994,1994,1200000,165007,1994-01-06,31,first+last+birth_year
diego,es ESP,FW,Leganés,24,2000,13.3,3,0,3.8,0.2,29,9,121,192,63.02,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,diego,diego,leganes,2000,2000,1500000,852727,2000-04-18,25,fuzzy_global(100.0)
diego conde,es ESP,GK,Villarreal,25,1998,21.8,0,1,0.0,0.2,0,0,519,640,81.09,2,2,0,1,33.0,1.51,94.0,62.0,68.1,2.0,9.1,4.0,3.0,0.0,1.0,26.3,0.26,-5.7,-0.26,61.0,161.0,37.9,532.0,111.0,22.7,28.2,18.0,5.6,16.0,0.73,11.9,True,25.0,diego conde,diego conde,villarreal,1998,1998,7500000,341713,1998-10-28,26,first+last+birth_year
diego iturralde,es ESP,FW,Sevilla,21,2003,0.4,0,0,0.1,0.0,1,0,5,7,71.43,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,diego iturralde,diego iturralde,sevilla,2003,2003,,,nan,,
diego llorente,es ESP,DF,Betis,30,1993,28.0,2,0,1.5,0.3,11,4,1383,1595,86.71,36,20,29,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,diego llorente,diego llorente,betis,1993,1993,6000000,246291,1993-08-16,31,first+last+birth_year
diego lopez,es ESP,"MF,FW",Valencia,22,2002,30.4,8,5,6.6,5.0,44,14,680,943,72.11,31,18,30,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,diego lopez,diego lopez,valencia,2002,2002,15000000,617081,2002-05-13,23,first+last+birth_year
diego martin,es ESP,FW,Las Palmas,20,2003,0.4,0,0,0.0,0.0,1,0,8,15,53.33,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,diego martin,diego martin,las palmas,2003,2003,,,nan,,
