Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
david ochoa,us USA,GK,LAFC,0.0,2001,1.0,0,0,0.0,0.0,0,0,20,23,86.96,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.94,-0.1,-0.06,0.0,1.0,0.0,18.0,7.0,5.6,19.8,0.0,0.0,0.0,0.0,5.0,True,0.0,david ochoa,david ochoa,lafc,2001,2001,150000,580234,2001-01-16,24,first+last+birth_year
david romney,us USA,DF,SJ Earthquakes,0.0,1993,29.7,0,0,0.6,0.7,13,2,1350,1594,84.69,29,15,35,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,david romney,david romney,sj earthquakes,1993,1993,,,nan,,
david ruiz,hn HON,"MF,FW",Inter Miami,0.0,2004,1.4,0,0,0.5,0.1,1,0,48,53,90.57,7,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,david ruiz,david ruiz,inter miami,2004,2004,2500000,914681,2004-02-08,21,first+last+birth_year
david schnegg,at AUT,"DF,MF",D.C. United,0.0,1998,30.0,0,1,1.6,3.3,16,4,1005,1445,69.55,72,52,54,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,david schnegg,david schnegg,d c united,1998,1998,1500000,378260,1998-09-29,27,key+birth_year
david vazquez,us USA,MF,Philadelphia Union,0.0,2006,0.2,0,0,0.0,0.0,0,0,10,11,90.91,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,david vazquez,david vazquez,philadelphia union,2006,2006,75000,1010300,2006-02-22,19,first+last+birth_year
dawid bugaj,pl POL,DF,CF Montréal,0.0,2004,19.2,0,2,0.3,1.9,8,0,568,714,79.55,36,18,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dawid bugaj,dawid bugaj,cf montreal,2004,2004,400000,702692,2004-07-09,21,key+birth_year
dayne st. clair,ca CAN,GK,Minnesota Utd,0.0,1997,30.0,0,0,0.0,0.0,0,0,623,1008,61.81,1,0,0,1,30.0,1.0,139.0,111.0,79.9,10.0,33.3,4.0,2.0,1.0,1.0,36.7,0.25,9.7,0.32,163.0,522.0,31.2,811.0,94.0,51.9,40.0,18.0,3.3,17.0,0.57,13.1,True,0.0,dayne st clair,dayne clair,minnesota utd,1997,1997,2800000,439750,1997-05-09,28,first+last+birth_year
deandre kerr,ca CAN,FW,Toronto FC,0.0,2002,9.8,4,0,2.2,0.5,11,7,86,129,66.67,7,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,deandre kerr,deandre kerr,toronto fc,2002,2002,1500000,718098,2002-11-29,22,key+birth_year
deandre yedlin,us USA,DF,FC Cincinnati,0.0,1993,21.9,0,4,0.5,2.3,6,2,802,999,80.28,41,26,28,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,deandre yedlin,deandre yedlin,fc cincinnati,1993,1993,1200000,255916,1993-07-09,32,first+last+birth_year
dejan joveljic,rs SRB,FW,Sporting KC,0.0,1999,30.7,18,2,14.1,2.8,63,33,503,707,71.15,21,14,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dejan joveljic,dejan joveljic,sporting kc,1999,1999,5500000,336382,1999-08-07,26,first+last+birth_year
dejuan jones,us USA,DF,Columbus Crew,0.0,1997,2.7,0,1,0.0,0.2,1,1,135,167,80.84,3,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dejuan jones,dejuan jones,columbus crew,1997,1997,3500000,637146,1997-06-24,28,first+last+birth_year
denis bouanga,ga GAB,FW,LAFC,0.0,1994,29.5,24,7,21.8,7.7,134,60,676,982,68.84,22,12,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,denis bouanga,denis bouanga,lafc,1994,1994,8000000,236045,1994-11-11,30,first+last+birth_year
dennis gjengaar,no NOR,"FW,MF",NY Red Bulls,0.0,2004,8.5,2,1,2.7,1.0,12,7,217,278,78.06,7,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dennis gjengaar,dennis gjengaar,ny red bulls,2004,2004,1500000,670111,2004-02-24,21,first+last+birth_year
derek dodson,us USA,"DF,MF",D.C. United,0.0,1998,6.4,0,1,0.1,0.6,1,1,190,249,76.31,20,12,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,derek dodson,derek dodson,d c united,1998,1998,275000,638430,1998-11-03,26,key+birth_year
derrick etienne,ht HAI,"FW,DF",Toronto FC,0.0,1996,11.0,0,2,1.0,1.5,13,3,208,284,73.24,9,5,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,derrick etienne,derrick etienne,toronto fc,1996,1996,1000000,354763,1996-11-25,28,fuzzy_club(100.0)
derrick jones,us USA,MF,Columbus Crew,0.0,1997,0.1,0,0,0.0,0.0,1,0,11,12,91.67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,derrick jones,derrick jones,columbus crew,1997,1997,400000,411554,1997-03-03,28,key+birth_year
derrick williams,ie IRL,DF,Atlanta Utd,0.0,1993,14.7,1,0,1.1,0.0,8,3,743,867,85.7,20,13,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,derrick williams,derrick williams,atlanta utd,1993,1993,,,nan,,
devin padelford,us USA,DF,Minnesota Utd,0.0,2003,1.2,0,0,0.0,0.0,0,0,21,33,63.64,3,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,devin padelford,devin padelford,minnesota utd,2003,2003,500000,993090,2003-01-03,22,first+last+birth_year
deybi flores,hn HON,MF,Toronto FC,0.0,1996,15.1,2,2,1.0,0.8,14,4,605,741,81.65,50,28,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,deybi flores,deybi flores,toronto fc,1996,1996,,,nan,,
diadie samassekou,ml MLI,MF,Houston Dynamo,0.0,1996,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diadie samassekou,diadie samassekou,houston dynamo,1996,1996,1000000,315604,1996-01-11,29,first+last+birth_year
diego chara,co COL,MF,Portland Timbers,0.0,1986,13.3,0,1,0.0,0.4,2,0,646,732,88.25,43,32,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diego chara,diego chara,portland timbers,1986,1986,100000,77163,1986-04-05,39,key+birth_year
diego fagundez,uy URU,"MF,FW",LA Galaxy,0.0,1995,27.4,6,2,2.8,3.6,26,6,1411,1643,85.88,29,18,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diego fagundez,diego fagundez,la galaxy,1995,1995,1800000,170100,1995-02-14,30,first+last+birth_year
diego garcia,us USA,MF,FC Dallas,0.0,2006,0.1,0,0,0.0,0.0,0,0,4,7,57.14,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diego garcia,diego garcia,fc dallas,2006,2006,,,nan,,
diego luna,us USA,"MF,FW",Real Salt Lake,0.0,2003,25.2,9,3,6.4,3.5,52,17,940,1185,79.32,25,16,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diego luna,diego luna,real salt lake,2003,2003,8000000,880626,2003-09-07,22,first+last+birth_year
diego rossi,uy URU,"FW,MF",Columbus Crew,0.0,1998,27.7,16,3,13.4,4.5,91,40,899,1149,78.24,6,3,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diego rossi,diego rossi,columbus crew,1998,1998,8500000,317454,1998-03-05,27,key+birth_year
diego rubio,cl CHI,"FW,MF",Austin,0.0,1993,10.4,2,2,1.6,1.2,24,6,315,392,80.36,21,13,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diego rubio,diego rubio,austin,1993,1993,800000,179308,1993-05-15,32,first+last+birth_year
diogo goncalves,pt POR,"FW,MF",Real Salt Lake,0.0,1997,24.2,4,4,5.3,4.2,63,21,644,818,78.73,12,8,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diogo goncalves,diogo goncalves,real salt lake,1997,1997,3500000,258015,1997-02-06,28,first+last+birth_year
djibril diani,fr FRA,MF,Charlotte,0.0,1998,12.8,0,0,0.8,0.3,9,5,479,529,90.55,43,27,22,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,djibril diani,djibril diani,charlotte,1998,1998,800000,354335,1998-02-11,27,first+last+birth_year
djordje mihailovic,us USA,"MF,FW",Toronto FC,0.0,1998,9.8,4,2,2.6,2.3,15,8,253,347,72.91,12,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,djordje mihailovic,djordje mihailovic,toronto fc,1998,1998,6500000,484756,1998-11-10,26,key+birth_year
dominik chong qui,us USA,DF,Atlanta Utd,0.0,2007,1.7,0,0,0.1,0.0,1,1,32,48,66.67,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dominik chong qui,dominik qui,atlanta utd,2007,2007,100000,1190006,2007-12-29,17,first+last+birth_year
dominik fitz,at AUT,"FW,MF",Minnesota Utd,0.0,1999,1.7,0,0,0.2,0.5,2,1,46,66,69.7,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dominik fitz,dominik fitz,minnesota utd,1999,1999,3500000,354022,1999-06-16,26,first+last+birth_year
dominik marczuk,pl POL,DF,FC Cincinnati,0.0,2003,2.4,0,0,0.1,0.4,2,0,66,91,72.53,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dominik marczuk,dominik marczuk,fc cincinnati,2003,2003,1800000,699488,2003-11-01,21,key+birth_year
dominik yankov,bg BUL,MF,CF Montréal,0.0,2000,0.3,0,0,0.1,0.1,1,0,12,12,100.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dominik yankov,dominik yankov,cf montreal,2000,2000,,,nan,,
dominique badji,sn SEN,"FW,MF",D.C. United,0.0,1992,8.3,1,0,2.5,0.3,16,7,108,168,64.29,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dominique badji,dominique badji,d c united,1992,1992,200000,354840,1992-10-16,33,key+birth_year
dor turgeman,il ISR,"FW,MF",NE Revolution,0.0,2003,2.4,3,1,0.7,0.4,5,4,34,43,79.07,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dor turgeman,dor turgeman,ne revolution,2003,2003,4500000,703460,2003-10-24,21,first+last+birth_year
drake callender,us USA,GK,Inter Miami,0.0,1997,2.1,0,0,0.0,0.0,0,0,51,66,77.27,0,0,0,0,5.0,2.43,13.0,8.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.36,-0.3,-0.17,10.0,17.0,58.8,57.0,10.0,22.8,30.7,0.0,0.0,3.0,1.46,15.8,True,0.0,drake callender,drake callender,inter miami,1997,1997,2000000,723561,1997-10-07,28,first+last+birth_year
duane holmes,us USA,"MF,FW",Houston Dynamo,0.0,1994,6.5,1,0,1.0,0.5,9,2,178,243,73.25,11,4,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,duane holmes,duane holmes,houston dynamo,1994,1994,1000000,257095,1994-11-06,30,first+last+birth_year
duncan mcguire,us USA,FW,Orlando City,0.0,2001,8.1,3,2,3.3,2.5,20,5,119,157,75.8,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,duncan mcguire,duncan mcguire,orlando city,2001,2001,2800000,1089572,2001-02-05,24,first+last+birth_year
dylan chambost,fr FRA,MF,Columbus Crew,0.0,1997,29.2,1,5,3.3,3.7,34,8,1988,2362,84.17,41,25,34,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dylan chambost,dylan chambost,columbus crew,1997,1997,2000000,508941,1997-08-19,28,key+birth_year
dylan nealis,us USA,DF,NY Red Bulls,0.0,1998,12.1,1,0,1.0,0.5,10,3,582,765,76.08,23,18,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dylan nealis,dylan nealis,ny red bulls,1998,1998,1800000,638385,1998-07-30,27,first+last+birth_year
earl edwards jr.,us USA,GK,SJ Earthquakes,0.0,1992,6.3,0,0,0.0,0.0,0,0,122,179,68.16,1,0,0,0,13.0,2.07,26.0,13.0,53.8,2.0,40.0,1.0,1.0,0.0,0.0,9.4,0.34,-3.6,-0.57,25.0,75.0,33.3,143.0,35.0,42.0,36.4,1.0,1.6,10.0,1.59,17.6,True,0.0,earl edwards jr,earl jr,sj earthquakes,1992,1992,125000,354886,1992-01-24,33,first+last+birth_year
eddie segura,co COL,DF,LAFC,0.0,1997,27.7,1,2,1.3,1.0,14,3,1864,2029,91.87,46,27,41,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eddie segura,eddie segura,lafc,1997,1997,1200000,459466,1997-02-02,28,first+last+birth_year
edier ocampo,co COL,DF,Vancouver W'caps,0.0,2003,24.1,2,0,2.9,3.2,39,10,945,1181,80.02,44,32,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edier ocampo,edier ocampo,vancouver w caps,2003,2003,2000000,958473,2003-10-03,22,first+last+birth_year
eduard atuesta,co COL,MF,Orlando City,0.0,1997,25.2,0,6,2.2,5.0,28,6,1241,1449,85.65,39,21,26,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eduard atuesta,eduard atuesta,orlando city,1997,1997,2000000,469135,1997-06-18,28,first+last+birth_year
eduard lowen,de GER,MF,St. Louis,0.0,1997,15.5,6,3,5.3,3.5,39,11,857,1054,81.31,37,18,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eduard lowen,eduard lowen,st louis,1997,1997,3500000,260655,1997-01-28,28,first+last+birth_year
edvard sandvik tagseth,no NOR,MF,Nashville SC,0.0,2001,27.2,0,2,0.6,2.2,11,4,1288,1495,86.15,66,34,27,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edvard sandvik tagseth,edvard tagseth,nashville sc,2001,2001,3000000,432700,2001-01-23,24,first+last+club+birth_year
edward davis,us USA,FW,Philadelphia Union,0.0,2006,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edward davis,edward davis,philadelphia union,2006,2006,,,nan,,
edwin cerrillo,us USA,MF,LA Galaxy,0.0,2000,29.7,0,0,0.8,1.4,23,3,2001,2173,92.08,41,23,37,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edwin cerrillo,edwin cerrillo,la galaxy,2000,2000,3500000,652470,2000-10-03,25,first+last+birth_year
edwin mosquera,co COL,"FW,DF",Atlanta Utd,0.0,2001,1.7,1,0,0.5,0.1,8,2,47,79,59.49,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edwin mosquera,edwin mosquera,atlanta utd,2001,2001,,,nan,,
efrain morales,bo BOL,DF,Atlanta Utd,0.0,2004,4.5,0,0,0.0,0.3,0,0,350,371,94.34,7,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,efrain morales,efrain morales,atlanta utd,2004,2004,350000,746832,2004-03-04,21,first+last+birth_year
elijah wynder,us USA,MF,LA Galaxy,0.0,2003,10.6,2,0,1.3,0.5,10,5,342,417,82.01,16,9,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,elijah wynder,elijah wynder,la galaxy,2003,2003,400000,667157,2003-03-10,22,first+last+birth_year
emeka eneli,us USA,MF,Real Salt Lake,0.0,1999,20.1,0,1,0.2,1.9,8,1,880,993,88.62,40,23,31,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emeka eneli,emeka eneli,real salt lake,1999,1999,2500000,670168,1999-10-18,26,first+last+birth_year
emil forsberg,se SWE,"MF,FW",NY Red Bulls,0.0,1991,31.8,11,8,10.1,7.4,64,22,804,1066,75.42,21,16,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emil forsberg,emil forsberg,ny red bulls,1991,1991,3000000,111078,1991-10-23,33,first+last+birth_year
emmanuel boateng,gh GHA,FW,San Diego FC,0.0,1994,2.7,0,0,0.0,0.0,0,0,63,89,70.79,6,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emmanuel boateng,emmanuel boateng,san diego fc,1994,1994,175000,279681,1994-01-17,31,key+birth_year
emmanuel latte lath,ci CIV,FW,Atlanta Utd,0.0,1999,24.4,7,1,9.4,1.4,57,17,262,381,68.77,18,10,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emmanuel latte lath,emmanuel lath,atlanta utd,1999,1999,18000000,392964,1999-01-01,26,first+last+birth_year
emmanuel sabbi,us USA,FW,Vancouver W'caps,0.0,1997,19.9,7,3,7.1,1.8,55,15,308,407,75.68,25,15,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emmanuel sabbi,emmanuel sabbi,vancouver w caps,1997,1997,1500000,381187,1997-12-24,27,first+last+birth_year
ender echenique,ve VEN,"DF,FW",FC Cincinnati,0.0,2004,5.6,1,1,1.1,1.0,9,2,135,173,78.03,7,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ender echenique,ender echenique,fc cincinnati,2004,2004,1200000,856791,2004-04-02,21,key+birth_year
enea mihaj,al ALB,DF,Atlanta Utd,0.0,1998,7.0,0,1,0.4,0.4,3,2,411,456,90.13,4,3,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,enea mihaj,enea mihaj,atlanta utd,1998,1998,4000000,448920,1998-07-05,27,first+last+birth_year
eric klein,us USA,MF,NE Revolution,0.0,2006,0.0,0,0,0.0,0.0,0,0,2,5,40.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eric klein,eric klein,ne revolution,2006,2006,50000,1150822,2006-11-20,18,first+last+birth_year
eric maxim choupo-moting,cm CMR,FW,NY Red Bulls,0.0,1989,30.6,17,4,12.8,4.4,53,29,508,689,73.73,23,17,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eric maxim choupo moting,eric moting,ny red bulls,1989,1989,1500000,45660,1989-03-23,36,first+last+birth_year
eric miller,us USA,"DF,MF",Portland Timbers,0.0,1993,4.8,0,0,0.2,0.1,2,0,173,233,74.25,8,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eric miller,eric miller,portland timbers,1993,1993,400000,245315,1993-01-15,32,key+birth_year
erik duenas,us USA,"MF,FW",Houston Dynamo,0.0,2004,1.8,0,1,0.2,0.3,3,2,51,62,82.26,5,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,erik duenas,erik duenas,houston dynamo,2004,2004,600000,792335,2004-10-18,21,first+last+birth_year
erik sviatchenko,dk DEN,DF,Houston Dynamo,0.0,1991,10.7,0,0,0.8,0.0,10,4,424,511,82.97,11,5,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,erik sviatchenko,erik sviatchenko,houston dynamo,1991,1991,800000,48907,1991-10-04,34,first+last+birth_year
erik thommy,de GER,"FW,MF",Sporting KC,0.0,1994,14.1,4,4,2.3,2.7,45,12,449,555,80.9,19,11,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,erik thommy,erik thommy,sporting kc,1994,1994,1800000,156779,1994-08-20,31,first+last+birth_year
eriq zavaleta,sv SLV,DF,LA Galaxy,0.0,1992,1.6,0,0,0.0,0.0,0,0,81,90,90.0,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eriq zavaleta,eriq zavaleta,la galaxy,1992,1992,125000,131193,1992-08-02,33,first+last+birth_year
ervin torres,us USA,MF,Austin,0.0,2007,0.1,0,0,0.0,0.0,0,0,5,6,83.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ervin torres,ervin torres,austin,2007,2007,,,nan,,
eryk williamson,us USA,"MF,FW",Charlotte,0.0,1997,7.6,0,1,0.3,0.5,3,0,281,340,82.65,13,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eryk williamson,eryk williamson,charlotte,1997,1997,800000,349706,1997-06-11,28,first+last+birth_year
ethan bartlow,us USA,DF,Houston Dynamo,0.0,2000,14.7,0,2,1.2,0.9,10,2,637,785,81.15,19,11,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ethan bartlow,ethan bartlow,houston dynamo,2000,2000,500000,636185,2000-02-02,25,first+last+birth_year
evan bush,us USA,GK,Columbus Crew,0.0,1986,6.0,0,0,0.0,0.0,0,0,186,213,87.32,0,0,0,0,5.0,0.83,15.0,10.0,66.7,2.0,33.3,0.0,0.0,0.0,0.0,4.1,0.27,-0.9,-0.16,7.0,27.0,25.9,177.0,25.0,10.7,22.5,4.0,8.5,15.0,2.5,16.6,True,0.0,evan bush,evan bush,columbus crew,1986,1986,75000,148916,1986-03-06,39,key+birth_year
evan louro,us USA,GK,FC Cincinnati,0.0,1996,4.0,0,0,0.0,0.0,0,0,91,131,69.47,1,1,0,0,4.0,1.0,20.0,16.0,80.0,1.0,25.0,0.0,0.0,0.0,0.0,5.5,0.28,1.5,0.38,20.0,58.0,34.5,83.0,5.0,38.6,34.0,1.0,1.6,8.0,2.0,15.6,True,0.0,evan louro,evan louro,fc cincinnati,1996,1996,150000,375564,1996-01-19,29,key+birth_year
evander,br BRA,MF,FC Cincinnati,0.0,1998,30.4,18,14,7.8,9.1,114,52,1088,1388,78.39,38,20,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,evander,evander,fc cincinnati,1998,1998,14000000,323874,1998-06-09,27,key+birth_year
ezequiel ponce,ar ARG,FW,Houston Dynamo,0.0,1997,29.7,10,1,12.0,1.8,80,23,400,497,80.48,16,12,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ezequiel ponce,ezequiel ponce,houston dynamo,1997,1997,5000000,296783,1997-03-29,28,first+last+birth_year
fabian herbers,de GER,"MF,FW",CF Montréal,0.0,1993,8.0,1,0,0.8,1.0,13,2,244,317,76.97,17,12,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fabian herbers,fabian herbers,cf montreal,1993,1993,800000,196077,1993-08-17,32,key+birth_year
fafa picault,ht HAI,"FW,MF",Inter Miami,0.0,1991,8.4,4,0,3.6,0.9,20,9,192,256,75.0,20,18,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fafa picault,fafa picault,inter miami,1991,1991,400000,216683,1991-02-23,34,first+last+birth_year
fallou fall,sn SEN,DF,St. Louis,0.0,2004,6.5,0,1,0.4,1.1,6,1,286,318,89.94,8,6,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fallou fall,fallou fall,st louis,2004,2004,3000000,1038821,2004-04-15,21,first+last+birth_year
federico bernardeschi,it ITA,"FW,MF",Toronto FC,0.0,1994,14.4,4,3,3.7,3.8,47,15,395,543,72.74,11,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico bernardeschi,federico bernardeschi,toronto fc,1994,1994,,,nan,,
federico redondo,ar ARG,MF,Inter Miami,0.0,2003,9.8,0,1,0.2,0.3,3,0,674,762,88.45,20,12,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico redondo,federico redondo,inter miami,2003,2003,,,nan,,
felipe carballo,uy URU,MF,NY Red Bulls,0.0,1996,10.5,0,1,0.7,1.0,16,2,614,719,85.4,31,21,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,felipe carballo,felipe carballo,ny red bulls,1996,1996,4500000,394930,1996-10-04,29,first+last+birth_year
felipe mora,cl CHI,FW,Portland Timbers,0.0,1993,18.5,5,3,7.9,1.7,35,14,305,427,71.43,7,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,felipe mora,felipe mora,portland timbers,1993,1993,2500000,176927,1993-08-02,32,key+birth_year
felipe vieira,br BRA,DF,Houston Dynamo,0.0,2005,19.2,4,1,4.2,2.2,30,14,780,888,87.84,44,27,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,felipe vieira,felipe vieira,houston dynamo,2005,2005,,,nan,,
fernando alvarez,co COL,DF,CF Montréal,0.0,2003,12.2,0,1,0.1,0.6,5,2,578,679,85.13,18,12,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fernando alvarez,fernando alvarez,cf montreal,2003,2003,800000,911337,2003-08-24,22,key+birth_year
fidel barajas,mx MEX,FW,D.C. United,0.0,2006,0.4,0,0,0.0,0.1,0,0,21,25,84.0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fidel barajas,fidel barajas,d c united,2006,2006,,,nan,,
finn surman,nz NZL,DF,Portland Timbers,0.0,2003,30.2,0,0,1.0,0.2,10,2,1446,1585,91.23,40,21,47,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,finn surman,finn surman,portland timbers,2003,2003,800000,724809,2003-09-23,22,key+birth_year
forster ajago,gh GHA,FW,Real Salt Lake,0.0,2001,2.9,1,0,0.6,0.1,4,3,20,26,76.92,5,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,forster ajago,forster ajago,real salt lake,2001,2001,,,nan,,
francis westfield,us USA,DF,Philadelphia Union,0.0,2005,19.2,1,3,1.4,2.7,12,4,625,928,67.35,35,25,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,francis westfield,francis westfield,philadelphia union,2005,2005,,,nan,,
franco escobar,ar ARG,DF,Houston Dynamo,0.0,1995,17.4,2,2,2.1,1.1,12,3,949,1091,86.98,49,34,27,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco escobar,franco escobar,houston dynamo,1995,1995,800000,338169,1995-02-21,30,first+last+birth_year
franco negri,ar ARG,DF,San Diego FC,0.0,1995,7.3,1,1,0.2,1.1,5,2,464,577,80.42,16,10,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco negri,franco negri,san diego fc,1995,1995,600000,459242,1995-02-20,30,key+birth_year
frankie amaya,us USA,MF,LAFC,0.0,2000,4.8,1,0,0.6,0.4,6,3,242,264,91.67,16,9,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,frankie amaya,frankie amaya,lafc,2000,2000,2000000,575368,2000-09-26,25,first+last+birth_year
gabe segal,us USA,"FW,MF",Houston Dynamo,0.0,2001,1.7,2,0,2.8,0.2,10,2,37,52,71.15,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gabe segal,gabe segal,houston dynamo,2001,2001,,,nan,,
