Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
danilo al saed,iq IRQ,"MF,FW",Heerenveen,25,1999,2.2,0,0,0.0,0.0,1,1,51,69,73.91,8,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,danilo al saed,danilo saed,heerenveen,1999,1999.0,,,nan,,
daouda weidmann,ci CIV,MF,RKC Waalwijk,21,2003,8.8,0,0,0.2,0.3,7,0,220,273,80.59,11,7,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,daouda weidmann,daouda weidmann,rkc waalwijk,2003,2003.0,1000000,808578,2003-05-04,22,first+last+birth_year
dario grujcic,at AUT,"DF,MF",Fortuna Sittard,25,1999,3.1,0,1,0.1,0.2,2,1,119,161,73.91,11,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,dario grujcic,dario grujcic,fortuna sittard,1999,1999.0,,,nan,,
dario van den buijs,be BEL,DF,RKC Waalwijk,28,1995,12.3,0,0,0.4,0.0,7,3,548,691,79.31,24,14,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,dario van den buijs,dario buijs,rkc waalwijk,1995,1995.0,,,nan,,
dave kwakman,nl NED,"MF,FW",AZ Alkmaar,19,2004,1.7,0,0,0.0,0.0,0,0,62,75,82.67,5,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,dave kwakman,dave kwakman,az alkmaar,2004,2004.0,2000000,747017,2004-08-07,21,key+birth_year
dave van den berg,nl NED,MF,Zwolle,24,2000,24.8,4,3,2.9,2.0,49,14,915,1113,82.21,37,26,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,dave van den berg,dave berg,zwolle,2000,2000.0,2000000,361066,2000-02-04,25,fuzzy_global(94.11764705882354)
david hancko,sk SVK,DF,Feyenoord,26,1997,32.0,3,1,4.9,3.9,50,15,2292,2554,89.74,38,27,39,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,david hancko,david hancko,feyenoord,1997,1997.0,,,nan,,
david min,nl NED,FW,Utrecht,25,1999,13.9,3,0,3.6,0.4,32,9,183,268,68.28,10,8,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,david min,david min,utrecht,1999,1999.0,1500000,604813,1999-06-23,26,first+last+birth_year
david mller wolfe,no NOR,DF,AZ Alkmaar,22,2002,27.8,2,5,1.2,2.3,15,4,1169,1459,80.12,28,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,david mller wolfe,david wolfe,az alkmaar,2002,2002.0,,,nan,,
david van der werff,nl NED,MF,Groningen,19,2004,0.2,0,0,0.2,0.1,2,1,6,7,85.71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,david van der werff,david werff,groningen,2004,2004.0,600000,671737,2004-08-31,21,first+last+birth_year
davy klaassen,nl NED,MF,Ajax,31,1993,24.2,8,2,4.3,2.6,21,12,813,944,86.12,34,10,34,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,davy klaassen,davy klaassen,ajax,1993,1993.0,3500000,182932,1993-02-21,32,first+last+birth_year
dean james,id IDN,DF,Go Ahead Eag,24,2000,18.9,2,2,1.6,4.2,16,5,748,963,77.67,22,13,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,dean james,dean james,go ahead eag,2000,2000.0,1800000,529223,2000-04-30,25,first+last+birth_year
denilho cleonise,nl NED,"FW,MF",RKC Waalwijk,22,2001,12.2,1,2,0.6,3.1,16,4,167,242,69.01,6,5,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,denilho cleonise,denilho cleonise,rkc waalwijk,2001,2001.0,,,nan,,
dennis kaygin,de GER,MF,Willem II,20,2004,2.6,0,1,0.0,0.2,0,0,74,95,77.89,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,dennis kaygin,dennis kaygin,willem ii,2004,2004.0,,,nan,,
denso kasius,nl NED,DF,AZ Alkmaar,21,2002,15.1,3,3,1.5,3.9,27,8,641,835,76.77,32,25,13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,denso kasius,denso kasius,az alkmaar,2002,2002.0,6000000,577394,2002-10-06,23,key+birth_year
denzel hall,nl NED,DF,Heerenveen,23,2001,6.3,0,0,0.0,0.4,2,0,349,438,79.68,18,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,denzel hall,denzel hall,heerenveen,2001,2001.0,,,nan,,
devyne rensch,nl NED,DF,Ajax,21,2003,12.4,1,0,1.2,1.7,15,5,680,764,89.01,31,21,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,devyne rensch,devyne rensch,ajax,2003,2003.0,,,nan,,
diant ramaj,de GER,GK,Ajax,22,2001,1.0,0,0,0.0,0.0,0,0,40,52,76.92,0,0,0,0,0.0,0.0,2.0,2.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.2,0.11,0.2,0.22,1.0,10.0,10.0,47.0,3.0,21.3,28.2,0.0,0.0,1.0,1.0,16.0,True,22.0,diant ramaj,diant ramaj,ajax,2001,2001.0,,,nan,,
diego van oorschot,nl NED,"MF,FW",Heracles Almelo,18,2005,0.3,0,0,0.0,0.0,0,0,5,9,55.56,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,diego van oorschot,diego oorschot,heracles almelo,2005,2005.0,,,nan,,
dies janse,nl NED,DF,Ajax,18,2006,3.7,0,0,0.0,0.3,1,0,304,342,88.89,4,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,dies janse,dies janse,ajax,2006,2006.0,2000000,765743,2006-01-17,19,first+last+birth_year
dimitris rallis,gr GRE,FW,Heerenveen,19,2005,9.7,2,1,2.3,0.6,19,4,122,191,63.87,3,2,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,dimitris rallis,dimitris rallis,heerenveen,2005,2005.0,,,nan,,
dion versluis,nl NED,FW,NAC Breda,21,2003,0.2,0,0,0.1,0.0,1,0,3,7,42.86,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,dion versluis,dion versluis,nac breda,2003,2003.0,,,nan,,
dirk proper,nl NED,MF,NEC Nijmegen,22,2002,24.0,0,1,1.4,1.2,17,4,942,1103,85.4,48,31,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,dirk proper,dirk proper,nec nijmegen,2002,2002.0,3000000,485587,2002-02-24,23,key+birth_year
djevencio van der kust,sr SUR,DF,Sparta R'dam,23,2001,10.3,0,0,0.1,0.3,2,1,401,513,78.17,17,13,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,djevencio van der kust,djevencio kust,sparta r dam,2001,2001.0,600000,596148,2001-04-30,24,first+last+birth_year
djomar giersthove,nl NED,DF,Feyenoord,19,2005,0.1,0,0,0.0,0.0,0,0,8,8,100.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,djomar giersthove,djomar giersthove,feyenoord,2005,2005.0,,,nan,,
dominik janosek,cz CZE,MF,NAC Breda,26,1998,12.9,2,4,2.2,1.8,35,9,612,791,77.37,8,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,dominik janosek,dominik janosek,nac breda,1998,1998.0,,,nan,,
don-angelo konadu,nl NED,FW,Ajax,18,2006,0.7,0,1,0.0,0.2,1,0,13,18,72.22,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,don angelo konadu,don konadu,ajax,2006,2006.0,800000,981693,2006-05-03,19,first+last+birth_year
dylan mbayo,be BEL,"FW,MF",Zwolle,22,2001,23.4,4,7,3.7,2.7,29,13,443,580,76.38,29,19,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,dylan mbayo,dylan mbayo,zwolle,2001,2001.0,2000000,502289,2001-10-11,24,first+last+birth_year
dylan vente,nl NED,FW,Zwolle,25,1999,28.0,13,0,8.8,1.6,43,18,394,574,68.64,17,9,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,dylan vente,dylan vente,zwolle,1999,1999.0,2000000,369319,1999-05-09,26,first+last+birth_year
edouard michut,fr FRA,"MF,FW",Fortuna Sittard,21,2003,11.4,1,0,1.7,0.1,13,3,316,364,86.81,34,24,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,edouard michut,edouard michut,fortuna sittard,2003,2003.0,1800000,659521,2003-03-04,22,key+birth_year
eliano reijnders,id IDN,DF,Zwolle,23,2000,13.4,1,0,0.5,0.8,13,5,560,675,82.96,25,15,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,eliano reijnders,eliano reijnders,zwolle,2000,2000.0,,,nan,,
elias mar omarsson,is ISL,FW,NAC Breda,29,1995,25.5,8,1,9.8,1.8,59,21,267,398,67.09,15,10,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,elias mar omarsson,elias omarsson,nac breda,1995,1995.0,,,nan,,
elijah dijkstra,nl NED,DF,AZ Alkmaar,17,2006,1.0,0,0,0.0,0.0,0,0,49,57,85.96,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,elijah dijkstra,elijah dijkstra,az alkmaar,2006,2006.0,700000,957241,2006-08-05,19,key+birth_year
emanuel poku,nl NED,FW,Almere City,19,2005,1.6,0,0,0.3,0.0,2,1,8,13,61.54,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,emanuel poku,emanuel poku,almere city,2005,2005.0,,,nan,,
emilio kehrer,de GER,"FW,MF",Willem II,22,2002,10.9,1,3,1.7,1.7,22,9,179,263,68.06,20,15,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,emilio kehrer,emilio kehrer,willem ii,2002,2002.0,,,nan,,
enes mahmutovic,lu LUX,DF,NAC Breda,27,1997,7.9,0,0,0.3,0.3,3,0,255,313,81.47,13,7,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,enes mahmutovic,enes mahmutovic,nac breda,1997,1997.0,400000,329055,1997-05-22,28,key+birth_year
enric llansana,nl NED,MF,Go Ahead Eag,23,2001,30.2,4,3,2.1,3.4,41,8,1335,1668,80.04,112,71,51,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,enric llansana,enric llansana,go ahead eag,2001,2001.0,,,nan,,
erik schouten,nl NED,DF,Willem II,32,1991,17.5,0,0,0.4,0.0,4,1,728,821,88.67,27,18,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,erik schouten,erik schouten,willem ii,1991,1991.0,,,nan,,
ernest poku,nl NED,FW,AZ Alkmaar,20,2004,17.1,2,3,4.7,3.7,34,18,317,407,77.89,24,12,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,ernest poku,ernest poku,az alkmaar,2004,2004.0,,,nan,,
eser gurbuz,nl NED,FW,Heerenveen,17,2007,3.4,2,1,1.6,0.6,10,2,55,102,53.92,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,eser gurbuz,eser gurbuz,heerenveen,2007,2007.0,600000,1130803,2007-03-06,18,first+last+birth_year
esmir bajraktarevic,ba BIH,"FW,DF",PSV Eindhoven,19,2005,0.3,0,0,0.1,0.0,2,0,21,26,80.77,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,esmir bajraktarevic,esmir bajraktarevic,psv eindhoven,2005,2005.0,3000000,925862,2005-03-10,20,key+birth_year
espen van ee,nl NED,MF,Heerenveen,21,2003,24.8,1,2,1.4,1.1,35,9,1067,1275,83.69,72,43,40,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,espen van ee,espen ee,heerenveen,2003,2003.0,,,nan,,
etienne vaessen,sr SUR,GK,Groningen,29,1995,32.0,0,0,0.0,0.0,1,0,750,1273,58.92,4,2,0,0,50.0,1.56,140.0,91.0,67.9,7.0,21.9,6.0,5.0,1.0,0.0,50.4,0.33,2.4,0.07,240.0,717.0,33.5,1073.0,103.0,51.9,40.6,41.0,9.2,41.0,1.28,13.6,True,29.0,etienne vaessen,etienne vaessen,groningen,1995,1995.0,2000000,387197,1995-07-26,30,first+last+birth_year
evert linthorst,nl NED,MF,Go Ahead Eag,24,2000,27.9,3,3,0.9,2.2,15,9,1314,1538,85.44,26,12,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,evert linthorst,evert linthorst,go ahead eag,2000,2000.0,2500000,361112,2000-03-03,25,first+last+birth_year
ezequiel bullaude,ar ARG,"MF,FW",Fortuna Sittard,23,2000,22.9,6,1,6.1,1.7,37,13,336,471,71.34,33,21,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,ezequiel bullaude,ezequiel bullaude,fortuna sittard,2000,2000.0,,,nan,,
fabian de keijzer,nl NED,GK,Heracles Almelo,24,2000,34.0,0,1,0.0,0.1,0,0,826,1305,63.3,1,0,2,0,63.0,1.85,185.0,126.0,69.2,6.0,17.6,6.0,6.0,0.0,0.0,58.1,0.29,-0.9,-0.03,264.0,710.0,37.2,1050.0,83.0,52.2,41.6,12.0,2.4,23.0,0.68,13.2,True,24.0,fabian de keijzer,fabian keijzer,heracles almelo,2000,2000.0,1500000,462285,2000-05-10,25,key+birth_year
facundo gonzalez,uy URU,DF,Feyenoord,21,2003,0.9,0,0,0.2,0.0,2,0,42,45,93.33,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,facundo gonzalez,facundo gonzalez,feyenoord,2003,2003.0,,,nan,,
faissal al mazyani,be BEL,DF,RKC Waalwijk,19,2005,18.2,0,1,0.4,1.5,13,1,829,1017,81.51,50,30,36,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,faissal al mazyani,faissal mazyani,rkc waalwijk,2005,2005.0,,,nan,,
faiz mattoir,km COM,"FW,MF",Almere City,24,2000,3.1,0,0,0.3,0.4,4,1,56,86,65.12,5,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,faiz mattoir,faiz mattoir,almere city,2000,2000.0,,,nan,,
filip krastev,bg BUL,"FW,MF",Zwolle,22,2001,24.2,6,4,3.9,4.4,46,18,689,872,79.01,67,48,54,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,filip krastev,filip krastev,zwolle,2001,2001.0,,,nan,,
finn stam,nl NED,DF,Groningen,21,2003,9.2,0,1,0.1,0.1,3,0,337,434,77.65,20,11,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,finn stam,finn stam,groningen,2003,2003.0,,,nan,,
finn stokkers,nl NED,FW,Go Ahead Eag,28,1996,4.9,3,2,2.8,0.7,12,6,86,127,67.72,2,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,finn stokkers,finn stokkers,go ahead eag,1996,1996.0,450000,241486,1996-04-18,29,first+last+birth_year
fofin turay,nl NED,MF,Groningen,20,2004,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,fofin turay,fofin turay,groningen,2004,2004.0,,,nan,,
fredrik oldrup jensen,no NOR,MF,NAC Breda,31,1993,14.3,0,0,1.0,0.5,11,2,538,669,80.42,30,21,29,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,fredrik oldrup jensen,fredrik jensen,nac breda,1993,1993.0,300000,218233,1993-05-18,32,key+birth_year
fredrik oppegard,no NOR,DF,PSV Eindhoven,21,2002,3.1,0,0,0.3,0.6,3,1,172,193,89.12,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,fredrik oppegard,fredrik oppegard,psv eindhoven,2002,2002.0,,,nan,,
gerald alders,nl NED,DF,Twente,19,2005,0.3,0,0,0.0,0.0,0,0,15,20,75.0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,gerald alders,gerald alders,twente,2005,2005.0,350000,891854,2005-05-07,20,first+last+birth_year
gernot trauner,at AUT,DF,Feyenoord,32,1992,15.4,0,0,1.1,0.3,14,2,1036,1149,90.17,18,8,20,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,gernot trauner,gernot trauner,feyenoord,1992,1992.0,2500000,59145,1992-03-25,33,key+birth_year
gerrit nauber,de GER,DF,Go Ahead Eag,32,1992,29.7,2,0,1.8,0.2,15,3,1473,1669,88.26,27,16,49,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,gerrit nauber,gerrit nauber,go ahead eag,1992,1992.0,400000,85904,1992-04-13,33,first+last+birth_year
giandro sambo,cw CUW,"FW,DF",Heracles Almelo,17,2006,0.2,0,0,0.0,0.0,0,0,3,7,42.86,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,giandro sambo,giandro sambo,heracles almelo,2006,2006.0,50000,1025411,2006-08-28,19,key+birth_year
gijs besselink,nl NED,MF,Twente,20,2004,3.6,0,0,0.0,0.1,0,0,100,126,79.37,7,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,gijs besselink,gijs besselink,twente,2004,2004.0,,,nan,,
gijs smal,nl NED,"DF,MF",Feyenoord,26,1997,15.0,0,2,0.5,2.4,10,3,748,929,80.52,15,7,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,gijs smal,gijs smal,feyenoord,1997,1997.0,7000000,374212,1997-08-31,28,key+birth_year
givairo read,nl NED,DF,Feyenoord,18,2006,22.0,2,6,2.0,4.0,11,4,1075,1302,82.57,64,37,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,givairo read,givairo read,feyenoord,2006,2006.0,20000000,997903,2006-06-02,19,key+birth_year
gjivai zechiel,nl NED,MF,Sparta R'dam,20,2004,11.4,2,1,1.7,1.1,14,3,382,453,84.33,25,12,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,gjivai zechiel,gjivai zechiel,sparta r dam,2004,2004.0,5000000,571149,2004-06-01,21,first+last+birth_year
godfried roemeratoe,cw CUW,MF,RKC Waalwijk,24,1999,16.9,1,1,0.7,0.5,9,1,485,587,82.62,42,18,32,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,godfried roemeratoe,godfried roemeratoe,rkc waalwijk,1999,1999.0,,,nan,,
gustaf lagerbielke,se SWE,DF,Twente,24,2000,16.1,1,1,1.4,0.7,10,4,907,1066,85.08,33,22,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,gustaf lagerbielke,gustaf lagerbielke,twente,2000,2000.0,,,nan,,
guus beaumont,nl NED,MF,Almere City,22,2002,0.1,0,0,0.0,0.0,0,0,5,11,45.45,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,guus beaumont,guus beaumont,almere city,2002,2002.0,,,nan,,
guus til,nl NED,MF,PSV Eindhoven,26,1997,22.4,10,11,10.6,6.9,64,34,593,741,80.03,26,13,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,guus til,guus til,psv eindhoven,1997,1997.0,12000000,372267,1997-12-22,27,key+birth_year
hamdi akujobi,nl NED,DF,Almere City,24,2000,26.0,1,1,0.7,1.7,15,5,761,1058,71.93,54,40,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,hamdi akujobi,hamdi akujobi,almere city,2000,2000.0,,,nan,,
harry kuster,nl NED,"FW,MF",Twente,18,2005,0.1,0,0,0.0,0.0,1,1,4,5,80.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,harry kuster,harry kuster,twente,2005,2005.0,,,nan,,
hasip korkmazyurek,de GER,MF,Fortuna Sittard,21,2003,0.1,0,0,0.1,0.0,1,0,2,2,100.0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,hasip korkmazyurek,hasip korkmazyurek,fortuna sittard,2003,2003.0,50000,835546,2003-05-01,22,key+birth_year
hidde jurjus,nl NED,GK,Groningen,30,1994,2.0,0,0,0.0,0.0,0,0,59,86,68.6,0,0,0,0,3.0,1.5,7.0,4.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.31,-0.8,-0.4,14.0,39.0,35.9,73.0,4.0,41.1,34.4,0.0,0.0,7.0,3.5,23.6,True,30.0,hidde jurjus,hidde jurjus,groningen,1994,1994.0,300000,215551,1994-02-09,31,first+last+birth_year
hirving lozano,mx MEX,FW,PSV Eindhoven,29,1995,3.2,4,2,2.5,0.4,15,6,134,163,82.21,8,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,hirving lozano,hirving lozano,psv eindhoven,1995,1995.0,,,nan,,
hjalmar ekdal,se SWE,DF,Groningen,25,1998,13.8,0,0,0.2,0.0,3,1,639,741,86.23,25,16,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,hjalmar ekdal,hjalmar ekdal,groningen,1998,1998.0,,,nan,,
hristiyan petrov,bg BUL,DF,Heerenveen,22,2002,4.0,1,0,0.3,0.0,4,4,164,192,85.42,8,6,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,hristiyan petrov,hristiyan petrov,heerenveen,2002,2002.0,600000,628042,2002-06-24,23,first+last+birth_year
hugo bueno,es ESP,DF,Feyenoord,21,2002,13.3,0,3,0.5,2.5,10,1,600,700,85.71,18,15,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,hugo bueno,hugo bueno,feyenoord,2002,2002.0,,,nan,,
hussein ali,iq IRQ,DF,Heerenveen,22,2002,2.4,0,0,0.0,0.0,0,0,82,101,81.19,9,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,hussein ali,hussein ali,heerenveen,2002,2002.0,,,nan,,
hwang in-beom,kr KOR,MF,Feyenoord,27,1996,18.0,3,2,1.0,3.8,26,9,872,1046,83.37,33,21,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,hwang in beom,hwang beom,feyenoord,1996,1996.0,10000000,365394,1996-09-20,29,fuzzy_club(100.0)
ibrahim osman,gh GHA,"FW,MF",Feyenoord,19,2004,8.8,3,3,2.0,1.6,19,6,164,227,72.25,10,5,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,ibrahim osman,ibrahim osman,feyenoord,2004,2004.0,,,nan,,
ibrahim sadiq,gh GHA,FW,AZ Alkmaar,24,2000,10.8,6,4,2.9,4.2,27,12,262,346,75.72,17,10,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,ibrahim sadiq,ibrahim sadiq,az alkmaar,2000,2000.0,3500000,543501,2000-05-07,25,key+birth_year
igor paixao,br BRA,"FW,MF",Feyenoord,24,2000,31.9,16,10,10.6,6.9,96,43,758,1083,69.99,43,26,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,igor paixao,igor paixao,feyenoord,2000,2000.0,,,nan,,
ilias sebaoui,be BEL,"FW,MF",Heerenveen,22,2001,21.4,3,0,4.8,2.1,67,15,394,545,72.29,20,13,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,ilias sebaoui,ilias sebaoui,heerenveen,2001,2001.0,,,nan,,
ion nicolaescu,md MDA,FW,Heerenveen,25,1998,14.1,8,0,6.7,0.8,33,15,147,208,70.67,7,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,ion nicolaescu,ion nicolaescu,heerenveen,1998,1998.0,,,nan,,
isaac babadi,nl NED,MF,PSV Eindhoven,19,2005,1.9,1,0,0.7,0.4,4,3,135,164,82.32,5,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,isaac babadi,isaac babadi,psv eindhoven,2005,2005.0,,,nan,,
isaiah ahmed,cw CUW,MF,Heerenveen,18,2005,0.1,0,0,0.0,0.0,0,0,2,4,50.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,isaiah ahmed,isaiah ahmed,heerenveen,2005,2005.0,,,nan,,
ismael saibari,ma MAR,MF,PSV Eindhoven,23,2001,19.8,11,11,11.2,3.8,84,35,744,880,84.55,39,19,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,ismael saibari,ismael saibari,psv eindhoven,2001,2001.0,27000000,702869,2001-01-28,24,key+birth_year
ivan marquez,es ESP,DF,NEC Nijmegen,30,1994,24.6,2,0,0.9,0.2,12,3,1230,1426,86.26,27,15,32,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,ivan marquez,ivan marquez,nec nijmegen,1994,1994.0,600000,296227,1994-06-09,31,first+last+birth_year
ivan mesik,sk SVK,DF,Heracles Almelo,23,2001,32.3,1,0,1.0,0.2,21,2,1457,1685,86.47,28,16,56,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,ivan mesik,ivan mesik,heracles almelo,2001,2001.0,1300000,482838,2001-06-01,24,key+birth_year
ivan perisic,hr CRO,FW,PSV Eindhoven,35,1989,20.0,9,9,4.8,5.4,42,17,733,1013,72.36,23,18,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,35.0,ivan perisic,ivan perisic,psv eindhoven,1989,1989.0,1500000,42460,1989-02-02,36,key+birth_year
ivo pinto,pt POR,DF,Fortuna Sittard,34,1990,27.9,0,3,0.2,2.5,5,1,864,1266,68.25,50,35,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,ivo pinto,ivo pinto,fortuna sittard,1990,1990.0,300000,82281,1990-01-07,35,key+birth_year
jacob trenskow,dk DEN,"FW,MF",Heerenveen,23,2000,19.4,6,3,4.0,2.9,50,17,514,653,78.71,27,16,21,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,jacob trenskow,jacob trenskow,heerenveen,2000,2000.0,5000000,542684,2000-11-26,24,first+last+birth_year
jakob breum,dk DEN,"MF,FW",Go Ahead Eag,20,2003,22.9,10,5,6.3,4.0,59,22,722,993,72.71,22,12,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,jakob breum,jakob breum,go ahead eag,2003,2003.0,5000000,657957,2003-11-17,21,first+last+birth_year
jakub moder,pl POL,MF,Feyenoord,25,1999,13.3,3,2,3.0,1.6,17,5,446,577,77.3,28,18,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,jakub moder,jakub moder,feyenoord,1999,1999.0,12000000,384461,1999-04-07,26,key+birth_year
jamal amofa,nl NED,DF,Go Ahead Eag,25,1998,1.8,0,0,0.2,0.0,1,0,120,132,90.91,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,jamal amofa,jamal amofa,go ahead eag,1998,1998.0,,,nan,,
