Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
facundo colidio,ar ARG,"FW,MF",River Plate,0.0,2000,16.8,6,3,3.8,2.9,43,16,387,539,71.8,25,14,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo colidio,facundo colidio,river plate,2000,2000.0,6000000,491705,2000-01-04,25,key+birth_year
facundo de la vega,ar ARG,FW,Aldosivi,0.0,2003,4.1,0,1,0.3,1.1,6,4,35,68,51.47,6,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo de la vega,facundo vega,aldosivi,2003,2003.0,,,nan,,
facundo di biasi,ar ARG,MF,Gimnasia–LP,0.0,2005,11.8,0,0,0.3,0.2,10,0,427,517,82.59,20,14,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo di biasi,facundo biasi,gimnasia lp,2005,2005.0,450000,1305326,2005-06-22,20,first+last+birth_year
facundo farias,ar ARG,"FW,MF",Estudiantes–LP,0.0,2002,6.8,0,2,0.2,1.1,6,1,186,249,74.7,8,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo farias,facundo farias,estudiantes lp,2002,2002.0,3000000,728221,2002-08-28,23,first+last+birth_year
facundo guch,ar ARG,"FW,MF",Newell's OB,0.0,2007,3.2,2,0,1.4,0.1,5,4,66,90,73.33,11,8,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo guch,facundo guch,newell s ob,2007,2007.0,75000,1377866,2007-01-20,18,first+last+birth_year
facundo gulli,ar ARG,MF,San Lorenzo,0.0,2005,4.0,1,0,1.1,0.4,9,4,100,148,67.57,2,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo gulli,facundo gulli,san lorenzo,2005,2005.0,75000,1296404,2005-09-25,20,key+birth_year
facundo mallo,uy URU,DF,Rosario Central,0.0,1995,14.0,0,0,0.2,0.1,7,1,462,574,80.49,17,12,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo mallo,facundo mallo,rosario central,1995,1995.0,1700000,347193,1995-01-16,30,key+birth_year
facundo mansilla,ar ARG,DF,Cen. Córdoba–SdE,0.0,1999,5.0,0,0,0.1,0.0,1,0,181,226,80.09,6,4,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo mansilla,facundo mansilla,cen cordoba sde,1999,1999.0,250000,833783,1999-02-27,26,first+last+birth_year
facundo mater,sy SYR,"DF,MF",Barracas Central,0.0,1998,13.0,0,1,0.4,0.8,6,0,247,356,69.38,29,15,17,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo mater,facundo mater,barracas central,1998,1998.0,1200000,538774,1998-07-23,27,key+birth_year
facundo mino,ar ARG,DF,Deportivo Riestra,0.0,1999,18.9,0,0,0.3,0.2,3,0,182,407,44.72,36,25,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo mino,facundo mino,deportivo riestra,1999,1999.0,450000,865442,1999-10-16,26,first+last+birth_year
facundo mura,ar ARG,DF,Racing Club,0.0,1999,9.8,2,0,0.4,1.4,8,3,290,444,65.32,15,9,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo mura,facundo mura,racing club,1999,1999.0,1500000,642759,1999-03-23,26,key+birth_year
facundo quignon,ar ARG,MF,Belgrano,0.0,1993,9.0,0,0,0.2,0.6,3,1,265,331,80.06,28,10,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo quignon,facundo quignon,belgrano,1993,1993.0,500000,131218,1993-05-02,32,key+birth_year
facundo rodriguez,ar ARG,DF,Estudiantes–LP,0.0,2000,15.9,0,0,0.6,0.2,7,3,714,821,86.97,14,9,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo rodriguez,facundo rodriguez,estudiantes lp,2000,2000.0,800000,663491,2000-02-26,25,first+last+birth_year
facundo roncaglia,ar ARG,DF,Sarmiento,0.0,1987,20.7,0,0,0.1,0.1,3,1,641,776,82.6,22,14,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo roncaglia,facundo roncaglia,sarmiento,1987,1987.0,25000,61546,1987-02-10,38,key+birth_year
facundo sanchez,ar ARG,MF,Lanús,0.0,2005,1.4,0,0,0.0,0.0,0,0,51,62,82.26,4,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo sanchez,facundo sanchez,lanus,2005,2005.0,,,nan,,
facundo sanguinetti,ar ARG,GK,Banfield,0.0,2001,29.0,0,0,0.0,0.0,0,0,481,741,64.91,0,0,1,0,37.0,1.28,123.0,84.0,73.2,8.0,27.6,6.0,4.0,2.0,0.0,36.0,0.25,-1.0,-0.04,159.0,406.0,39.2,511.0,97.0,49.5,40.6,20.0,4.8,16.0,0.55,12.8,True,0.0,facundo sanguinetti,facundo sanguinetti,banfield,2001,2001.0,2000000,870032,2001-03-01,24,key+birth_year
facundo suarez,ar ARG,FW,Instituto,0.0,1994,3.8,1,0,1.1,0.3,4,2,42,85,49.41,1,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo suarez,facundo suarez,instituto,1994,1994.0,700000,702259,1994-07-01,31,first+last+birth_year
facundo waller,uy URU,MF,Huracán,0.0,1997,1.3,0,0,0.1,0.0,1,0,39,56,69.64,4,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo waller,facundo waller,huracan,1997,1997.0,900000,322696,1997-04-09,28,key+birth_year
facundo zabala,ar ARG,DF,Independiente,0.0,1999,7.1,0,0,0.3,0.1,5,1,231,352,65.62,11,8,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,facundo zabala,facundo zabala,independiente,1999,1999.0,1800000,660140,1999-01-02,26,key+birth_year
fausto grillo,ar ARG,DF,Belgrano,0.0,1993,9.3,0,0,0.2,0.1,6,0,224,319,70.22,26,17,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fausto grillo,fausto grillo,belgrano,1993,1993.0,275000,323422,1993-02-20,32,first+last+birth_year
favio cabral,ar ARG,FW,Cen. Córdoba–SdE,0.0,2001,5.0,1,0,0.6,0.3,3,1,77,115,66.96,7,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,favio cabral,favio cabral,cen cordoba sde,2001,2001.0,150000,748210,2001-02-05,24,first+last+birth_year
federico alvarez,ar ARG,DF,Tigre,0.0,1994,4.6,0,0,0.0,0.2,1,0,151,219,68.95,6,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico alvarez,federico alvarez,tigre,1994,1994.0,400000,289117,1994-08-07,31,key+birth_year
federico anselmo,ar ARG,FW,San Martín de San Juan,0.0,1994,10.2,1,0,3.1,0.4,27,7,66,136,48.53,6,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico anselmo,federico anselmo,san martin de san juan,1994,1994.0,,,nan,,
federico fattori,ar ARG,MF,Arg Juniors,0.0,1992,22.6,0,0,0.1,0.5,6,0,1549,1750,88.51,47,29,18,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico fattori,federico fattori,arg juniors,1992,1992.0,650000,357956,1992-07-22,33,first+last+birth_year
federico gino,uy URU,MF,Aldosivi,0.0,1993,8.6,0,0,0.5,0.1,11,1,224,287,78.05,25,19,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico gino,federico gino,aldosivi,1993,1993.0,,,nan,,
federico girotti,ar ARG,FW,Talleres,0.0,1999,18.9,1,1,3.3,3.5,48,15,259,426,60.8,6,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico girotti,federico girotti,talleres,1999,1999.0,2200000,639149,1999-06-02,26,key+birth_year
federico gonzalez,ar ARG,"FW,MF",San Martín de San Juan,0.0,1987,1.9,0,0,0.3,0.0,2,0,28,52,53.85,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico gonzalez,federico gonzalez,san martin de san juan,1987,1987.0,,,nan,,
federico losas,ar ARG,GK,Platense,0.0,2002,3.0,0,0,0.0,0.0,0,0,39,61,63.93,0,0,0,0,4.0,1.33,10.0,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.36,-0.4,-0.13,14.0,35.0,40.0,45.0,11.0,48.9,42.8,3.0,10.0,3.0,1.0,13.4,True,0.0,federico losas,federico losas,platense,2002,2002.0,100000,661127,2002-03-28,23,key+birth_year
federico mancuello,ar ARG,"MF,FW",Independiente,0.0,1989,3.5,1,1,1.1,0.5,5,2,75,134,55.97,6,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico mancuello,federico mancuello,independiente,1989,1989.0,250000,96313,1989-03-26,36,key+birth_year
federico navarro,ar ARG,MF,Rosario Central,0.0,2000,15.0,0,0,0.4,0.3,5,0,540,616,87.66,45,22,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico navarro,federico navarro,rosario central,2000,2000.0,2300000,632131,2000-03-09,25,key+birth_year
federico paradela,ar ARG,MF,Sarmiento,0.0,1999,3.8,0,0,0.4,0.2,8,4,99,136,72.79,5,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico paradela,federico paradela,sarmiento,1999,1999.0,75000,890130,2001-07-03,24,key_no_year
federico rasmussen,ar ARG,DF,Godoy Cruz,0.0,1992,18.4,0,0,0.4,0.0,8,0,531,654,81.19,29,17,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico rasmussen,federico rasmussen,godoy cruz,1992,1992.0,375000,131219,1992-03-04,33,first+last+birth_year
federico ricca,uy URU,DF,Belgrano,0.0,1994,4.7,0,0,0.2,0.0,5,1,177,244,72.54,9,6,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico ricca,federico ricca,belgrano,1994,1994.0,1300000,285322,1994-12-01,30,key+birth_year
federico vera,ar ARG,DF,Independiente,0.0,1998,20.8,0,0,0.2,0.9,6,2,692,960,72.08,36,25,17,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico vera,federico vera,independiente,1998,1998.0,1500000,829967,1998-03-24,27,key+birth_year
federico zaracho,ar ARG,MF,Racing Club,0.0,1998,6.2,1,2,0.8,1.5,7,1,183,223,82.06,15,9,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,federico zaracho,federico zaracho,racing club,1998,1998.0,,,nan,,
felipe bussio,ar ARG,"MF,FW",Platense,0.0,2004,0.5,0,0,0.0,0.0,2,1,18,24,75.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,felipe bussio,felipe bussio,platense,2004,2004.0,25000,1285240,2004-06-16,21,key+birth_year
felipe loyola,cl CHI,"MF,DF",Independiente,0.0,2000,21.2,5,2,3.7,2.9,32,11,776,997,77.83,42,30,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,felipe loyola,felipe loyola,independiente,2000,2000.0,9000000,843286,2000-11-09,24,key+birth_year
felipe pena,ar ARG,MF,Lanús,0.0,2001,5.3,0,1,0.2,0.5,7,0,201,273,73.63,7,4,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,felipe pena,felipe pena,lanus,2001,2001.0,2200000,894194,2001-04-05,24,fuzzy_club(100.0)
felipe zenobio,ar ARG,GK,Tigre,0.0,2000,28.0,0,0,0.0,0.0,0,0,450,680,66.18,0,0,0,0,21.0,0.75,91.0,70.0,79.1,11.0,39.3,3.0,2.0,0.0,1.0,25.6,0.27,4.6,0.16,119.0,340.0,35.0,496.0,95.0,51.8,41.7,29.0,6.7,11.0,0.39,9.8,True,0.0,felipe zenobio,felipe zenobio,tigre,2000,2000.0,3000000,826527,2000-05-22,25,key+birth_year
fernando alarcon,ar ARG,DF,Instituto,0.0,1994,26.9,0,1,1.4,0.3,20,2,735,943,77.94,42,28,26,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fernando alarcon,fernando alarcon,instituto,1994,1994.0,1500000,376853,1994-06-16,31,first+last+birth_year
fernando david cardozo,py PAR,"MF,FW",Newell's OB,0.0,2001,5.4,0,0,0.7,0.2,6,1,127,189,67.2,8,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fernando david cardozo,fernando cardozo,newell s ob,2001,2001.0,,,nan,,
fernando juarez,ar ARG,MF,Platense,0.0,1998,5.8,0,0,0.1,0.0,2,0,94,147,63.95,17,7,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fernando juarez,fernando juarez,platense,1998,1998.0,800000,439627,1998-08-23,27,first+last+birth_year
fernando martinez,ar ARG,"DF,MF",Cen. Córdoba–SdE,0.0,2000,8.3,0,0,0.0,0.9,2,1,252,351,71.79,23,14,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fernando martinez,fernando martinez,cen cordoba sde,2000,2000.0,100000,880025,2000-07-27,25,first+last+birth_year
fernando muslera,uy URU,GK,Estudiantes–LP,0.0,1986,12.0,0,0,0.0,0.0,0,0,295,382,77.23,0,0,2,0,13.0,1.08,50.0,38.0,76.0,3.0,25.0,1.0,1.0,0.0,0.0,12.7,0.23,0.7,0.06,50.0,129.0,38.8,303.0,73.0,29.7,31.1,19.0,10.4,17.0,1.42,14.9,True,0.0,fernando muslera,fernando muslera,estudiantes lp,1986,1986.0,800000,58088,1986-06-16,39,first+last+birth_year
fernando roman,py PAR,DF,Aldosivi,0.0,1998,5.0,0,0,0.1,0.1,4,1,72,157,45.86,10,8,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fernando roman,fernando roman,aldosivi,1998,1998.0,,,nan,,
fernando tobio,ar ARG,DF,Barracas Central,0.0,1989,18.9,2,0,0.5,0.0,2,2,346,513,67.45,15,11,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fernando tobio,fernando tobio,barracas central,1989,1989.0,200000,69802,1989-10-18,35,key+birth_year
florian monzon,ar ARG,FW,Vélez Sarsfield,0.0,2001,0.3,0,0,0.0,0.0,1,1,3,7,42.86,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,florian monzon,florian monzon,velez sarsfield,2001,2001.0,2000000,756993,2001-01-03,24,key+birth_year
francesco lo celso,ar ARG,DF,Rosario Central,0.0,2000,0.0,0,0,0.0,0.0,0,0,3,3,100.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,francesco lo celso,francesco celso,rosario central,2000,2000.0,50000,642757,2000-03-05,25,key+birth_year
francis mac allister,ar ARG,MF,Instituto,0.0,1995,15.0,0,1,0.2,0.3,4,0,384,490,78.37,67,42,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,francis mac allister,francis allister,instituto,1995,1995.0,400000,440380,1995-10-30,29,first+last+birth_year
francisco alvarez,ar ARG,DF,Arg Juniors,0.0,2000,25.8,0,2,0.7,0.2,22,3,1443,1644,87.77,30,24,24,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,francisco alvarez,francisco alvarez,arg juniors,2000,2000.0,4000000,565766,2000-02-26,25,first+last+birth_year
francisco gerometta,ar ARG,DF,Unión,0.0,1999,7.6,0,0,0.0,0.4,1,0,237,338,70.12,19,13,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,francisco gerometta,francisco gerometta,union,1999,1999.0,250000,745789,1999-09-01,26,key+birth_year
francisco gonzalez,ar ARG,MF,Belgrano,0.0,1997,17.7,1,2,1.1,1.0,19,6,634,802,79.05,45,32,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,francisco gonzalez,francisco gonzalez,belgrano,1997,1997.0,2200000,442679,1997-03-29,28,fuzzy_club(100.0)
francisco perruzzi,ar ARG,MF,San Lorenzo,0.0,2001,0.6,0,0,0.0,0.0,0,0,13,20,65.0,4,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,francisco perruzzi,francisco perruzzi,san lorenzo,2001,2001.0,300000,963139,2001-02-09,24,key+birth_year
francisco pizzini,ar ARG,"FW,MF",Vélez Sarsfield,0.0,1993,13.7,1,0,1.2,1.1,21,5,359,521,68.91,18,13,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,francisco pizzini,francisco pizzini,velez sarsfield,1993,1993.0,1800000,213122,1993-09-19,32,key+birth_year
franco alfonso,ar ARG,"MF,FW",Cen. Córdoba–SdE,0.0,2002,3.5,0,0,0.7,0.2,8,2,96,139,69.06,6,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco alfonso,franco alfonso,cen cordoba sde,2002,2002.0,400000,988412,2002-05-04,23,first+last+birth_year
franco amarfil,ar ARG,MF,Ind. Rivadavia,0.0,2001,26.5,1,2,1.7,0.7,27,6,807,983,82.1,49,28,49,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco amarfil,franco amarfil,ind rivadavia,2001,2001.0,,,nan,,
franco armani,ar ARG,GK,River Plate,0.0,1986,27.0,0,0,0.0,0.0,0,0,500,659,75.87,1,1,0,0,17.0,0.63,88.0,71.0,80.7,14.0,51.9,0.0,0.0,0.0,0.0,24.2,0.28,7.2,0.27,91.0,226.0,40.3,476.0,129.0,31.3,32.1,9.0,3.1,27.0,1.0,14.0,True,0.0,franco armani,franco armani,river plate,1986,1986.0,700000,119634,1986-10-16,39,key+birth_year
franco baldassarra,ar ARG,MF,Platense,0.0,1998,9.5,1,0,0.8,0.2,15,2,278,363,76.58,28,20,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco baldassarra,franco baldassarra,platense,1998,1998.0,400000,655678,1998-09-29,27,key+birth_year
franco diaz,ar ARG,MF,Instituto,0.0,2000,3.9,0,1,1.3,0.6,9,2,133,178,74.72,4,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco diaz,franco diaz,instituto,2000,2000.0,500000,748060,2000-08-28,25,first+last+birth_year
franco fagundez,uy URU,FW,Deportivo Riestra,0.0,1998,0.4,0,0,0.0,0.0,1,0,5,12,41.67,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco fagundez,franco fagundez,deportivo riestra,1998,1998.0,100000,997808,1998-12-14,26,first+last+birth_year
franco fragapane,ar ARG,MF,Unión,0.0,1993,15.9,1,1,1.5,1.7,13,5,506,650,77.85,23,14,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco fragapane,franco fragapane,union,1993,1993.0,1000000,226005,1993-02-06,32,key+birth_year
franco frias,ar ARG,"FW,MF",Sarmiento,0.0,2002,6.2,1,0,2.1,0.6,10,5,69,103,66.99,4,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco frias,franco frias,sarmiento,2002,2002.0,500000,858262,2002-03-17,23,key+birth_year
franco ibarra,ar ARG,MF,Rosario Central,0.0,2001,24.2,1,1,0.6,0.3,18,4,841,1055,79.72,110,68,53,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco ibarra,franco ibarra,rosario central,2001,2001.0,3500000,741685,2001-04-28,24,key+birth_year
franco jara,ar ARG,FW,Belgrano,0.0,1988,22.8,5,2,6.8,1.1,42,19,371,523,70.94,17,8,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco jara,franco jara,belgrano,1988,1988.0,200000,75035,1988-07-15,37,key+birth_year
franco mastantuono,ar ARG,"FW,MF",River Plate,0.0,2007,8.3,3,3,2.7,2.0,41,14,285,394,72.34,7,3,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco mastantuono,franco mastantuono,river plate,2007,2007.0,,,nan,,
franco minerva,ar ARG,"MF,DF",Platense,0.0,2006,2.0,0,0,0.2,0.1,7,1,38,62,61.29,6,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco minerva,franco minerva,platense,2006,2006.0,500000,1268653,2006-01-31,19,key+birth_year
franco nicola,uy URU,"MF,DF",Atlé Tucumán,0.0,2002,9.9,3,0,1.9,1.9,15,6,235,353,66.57,15,9,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco nicola,franco nicola,atle tucuman,2002,2002.0,300000,1015626,2002-04-18,23,first+last+birth_year
franco orozco,ar ARG,FW,Lanús,0.0,2002,2.3,0,0,0.5,0.3,4,2,63,89,70.79,5,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco orozco,franco orozco,lanus,2002,2002.0,1500000,661140,2002-01-09,23,first+last+birth_year
franco pardo,ar ARG,DF,Unión,0.0,1997,15.7,0,0,1.0,0.4,14,1,620,721,85.99,19,12,14,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco pardo,franco pardo,union,1997,1997.0,2300000,720716,1997-04-05,28,first+last+birth_year
franco paredes,ar ARG,"DF,FW",Independiente,0.0,1999,5.2,0,0,0.1,0.0,2,0,184,218,84.4,4,4,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco paredes,franco paredes,independiente,1999,1999.0,800000,749016,1999-03-18,26,key+birth_year
franco petroli,ar ARG,GK,Godoy Cruz,0.0,1998,29.0,0,1,0.0,0.0,0,0,690,1005,68.66,0,0,0,0,34.0,1.17,107.0,74.0,71.0,11.0,37.9,4.0,3.0,1.0,0.0,34.7,0.3,2.7,0.09,230.0,514.0,44.7,824.0,128.0,50.4,40.0,40.0,9.6,33.0,1.14,14.5,True,0.0,franco petroli,franco petroli,godoy cruz,1998,1998.0,3200000,401587,1998-06-11,27,first+last+birth_year
franco rami,ar ARG,FW,Aldosivi,0.0,2003,6.6,2,0,1.8,0.1,19,7,67,106,63.21,6,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco rami,franco rami,aldosivi,2003,2003.0,,,nan,,
franco toloza,ar ARG,FW,San Martín de San Juan,0.0,1994,7.3,1,0,1.3,0.2,17,6,66,128,51.56,5,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco toloza,franco toloza,san martin de san juan,1994,1994.0,,,nan,,
franco torres,ar ARG,FW,Gimnasia–LP,0.0,1999,0.3,0,0,0.0,0.1,0,0,8,11,72.73,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco torres,franco torres,gimnasia lp,1999,1999.0,400000,909789,1999-05-25,26,first+last+birth_year
franco watson,ar ARG,"MF,FW",Lanús,0.0,2000,4.8,1,1,1.5,0.2,9,5,163,206,79.13,4,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco watson,franco watson,lanus,2000,2000.0,500000,654733,2002-07-25,23,key_no_year
franco zapiola,ar ARG,"MF,FW",Platense,0.0,2001,17.9,0,1,2.1,3.9,40,9,453,675,67.11,29,21,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,franco zapiola,franco zapiola,platense,2001,2001.0,1000000,909349,2001-02-19,24,key+birth_year
frank castaneda,co COL,"MF,FW",Banfield,0.0,1994,4.0,0,1,0.5,0.8,6,2,95,154,61.69,5,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,frank castaneda,frank castaneda,banfield,1994,1994.0,700000,562483,1994-07-17,31,key+birth_year
frank fabra,co COL,DF,Boca Juniors,0.0,1991,1.2,0,0,0.3,0.1,2,1,50,61,81.97,2,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,frank fabra,frank fabra,boca juniors,1991,1991.0,200000,156561,1991-02-22,34,key+birth_year
gabriel alanis,ar ARG,FW,Huracán,0.0,1994,11.9,0,0,1.2,1.3,11,3,156,220,70.91,12,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gabriel alanis,gabriel alanis,huracan,1994,1994.0,700000,342149,1994-03-16,31,key+birth_year
gabriel arias,cl CHI,GK,Racing Club,0.0,1987,17.3,0,0,0.0,0.0,0,0,378,537,70.39,0,0,0,0,20.0,1.16,70.0,49.0,74.3,5.0,27.8,3.0,2.0,1.0,0.0,20.2,0.26,0.2,0.01,82.0,231.0,35.5,393.0,70.0,42.0,37.9,8.0,3.5,28.0,1.62,18.5,True,0.0,gabriel arias,gabriel arias,racing club,1987,1987.0,400000,54330,1987-09-13,38,key+birth_year
gabriel avalos,py PAR,FW,Independiente,0.0,1990,16.6,9,1,5.3,1.5,29,15,177,272,65.07,10,6,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gabriel avalos,gabriel avalos,independiente,1990,1990.0,1000000,358418,1990-10-12,35,key+birth_year
gabriel baez,ar ARG,DF,Talleres,0.0,1995,6.0,0,0,0.2,0.8,4,1,207,276,75.0,10,8,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gabriel baez,gabriel baez,talleres,1995,1995.0,1000000,376858,1995-07-21,30,key+birth_year
gabriel carabajal,ar ARG,"MF,FW",Sarmiento,0.0,1991,8.4,2,0,2.2,0.6,16,5,239,345,69.28,5,3,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gabriel carabajal,gabriel carabajal,sarmiento,1991,1991.0,,,nan,,
gabriel compagnucci,ar ARG,"DF,MF",Belgrano,0.0,1991,20.3,1,2,0.4,1.3,8,2,549,745,73.69,32,21,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gabriel compagnucci,gabriel compagnucci,belgrano,1991,1991.0,200000,538608,1991-08-29,34,key+birth_year
gabriel diaz,ar ARG,"DF,FW",Sarmiento,0.0,2000,9.9,0,1,1.2,1.3,11,0,313,464,67.46,22,14,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gabriel diaz,gabriel diaz,sarmiento,2000,2000.0,800000,906940,2000-04-19,25,key+birth_year
gabriel florentin,ar ARG,MF,Arg Juniors,0.0,1999,0.6,1,1,0.3,0.5,2,1,26,36,72.22,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gabriel florentin,gabriel florentin,arg juniors,1999,1999.0,1200000,675341,1999-03-13,26,first+last+birth_year
gabriel neves,uy URU,MF,Estudiantes–LP,0.0,1997,12.8,2,1,0.3,0.4,7,2,857,990,86.57,33,19,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,gabriel neves,gabriel neves,estudiantes lp,1997,1997.0,2000000,454181,1997-08-11,28,first+last+birth_year
