Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
carlos eduardo,br BRA,"MF,FW",Cruzeiro,0.0,1989,7.6,1,0,0.7,0.4,7,3,240,294,81.63,11,4,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,carlos eduardo,carlos eduardo,cruzeiro,1989,1989,800000,110078,1989-10-17,36,fuzzy_global(100.0)
carlos gomez,co COL,FW,Vasco da Gama,0.0,2002,5.0,0,3,1.0,1.3,12,5,64,91,70.33,6,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,carlos gomez,carlos gomez,vasco da gama,2002,2002,,,nan,,
carlos miguel,br BRA,GK,Palmeiras,0.0,1998,1.0,0,0,0.0,0.0,0,0,21,32,65.62,0,0,0,0,3.0,3.0,4.0,1.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1.9,0.3,-1.1,-1.09,5.0,13.0,38.5,27.0,1.0,40.7,38.9,0.0,0.0,1.0,1.0,17.5,True,0.0,carlos miguel,carlos miguel,palmeiras,1998,1998,4000000,641458,1998-10-09,27,first+last+birth_year
carlos vinicius,br BRA,FW,Grêmio,0.0,1995,4.1,3,0,2.1,0.1,9,4,42,58,72.41,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,carlos vinicius,carlos vinicius,gremio,1995,1995,3500000,525287,1995-03-25,30,first+last+birth_year
cassio,br BRA,GK,Cruzeiro,0.0,1987,26.3,0,0,0.0,0.0,0,0,424,568,74.65,0,0,0,0,20.0,0.76,100.0,79.0,80.0,11.0,40.7,1.0,0.0,1.0,0.0,24.2,0.24,4.2,0.16,72.0,201.0,35.8,367.0,81.0,39.0,35.7,9.0,2.2,19.0,0.72,13.5,True,0.0,cassio,cassio,cruzeiro,1987,1987,300000,50144,1987-06-06,38,first+last+birth_year
cauan barros,br BRA,MF,Vasco da Gama,0.0,2004,7.8,0,0,0.1,0.1,5,2,378,430,87.91,17,12,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,cauan barros,cauan barros,vasco da gama,2004,2004,500000,1083966,2004-05-06,21,first+last+birth_year
caue,br BRA,DF,RB Bragantino,0.0,2006,0.5,0,1,0.0,0.1,0,0,27,29,93.1,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,caue,caue,rb bragantino,2006,2006,,,nan,,
cauly oliveira souza,br BRA,"FW,MF",Bahia,0.0,1995,8.6,1,3,2.6,0.7,18,4,315,375,84.0,5,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,cauly oliveira souza,cauly souza,bahia,1995,1995,5500000,162812,1995-09-15,30,fuzzy_global(100.0)
cedric soares,pt POR,"DF,FW",São Paulo,0.0,1991,18.3,0,2,0.2,2.1,3,0,701,964,72.72,34,22,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,cedric soares,cedric soares,sao paulo,1991,1991,1000000,112988,1991-08-31,34,first+last+birth_year
charles rigon matos,br BRA,"MF,DF",Corinthians,0.0,1996,4.9,0,0,0.1,0.0,2,1,160,191,83.77,17,11,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,charles rigon matos,charles matos,corinthians,1996,1996,1000000,486078,1996-06-19,29,fuzzy_global(100.0)
chico,br BRA,"MF,FW",Mirassol,0.0,1991,3.1,0,0,0.1,0.1,2,1,87,113,76.99,10,7,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,chico,chico,mirassol,1991,1991,250000,349166,1991-05-16,34,fuzzy_global(100.0)
chris ramos,es ESP,FW,Botafogo (RJ),0.0,1997,5.3,4,0,3.0,0.5,16,7,34,63,53.97,7,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,chris ramos,chris ramos,botafogo,1997,1997,2500000,538810,1997-01-18,28,first+last+birth_year
christian,br BRA,FW,Cruzeiro,0.0,2000,19.9,4,2,4.8,3.2,35,11,328,445,73.71,30,14,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,christian,christian,cruzeiro,2000,2000,9000000,658678,2000-12-19,24,first+last+birth_year
christian ortiz,ar ARG,MF,Sport Recife,0.0,1992,2.0,0,0,0.2,0.2,7,3,79,114,69.3,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,christian ortiz,christian ortiz,sport recife,1992,1992,,,nan,,
christian rivera,co COL,MF,Sport Recife,0.0,1996,22.8,0,0,0.2,1.2,6,0,1046,1159,90.25,62,40,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,christian rivera,christian rivera,sport recife,1996,1996,2000000,426324,1996-01-14,29,first+last+birth_year
chrystian barletta,br BRA,"FW,MF",Sport Recife,0.0,2001,14.9,2,0,3.9,1.8,43,18,305,442,69.0,13,5,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,chrystian barletta,chrystian barletta,sport recife,2001,2001,1500000,695232,2001-07-05,24,first+last+birth_year
cipriano,br BRA,DF,Juventude,0.0,2002,2.1,0,0,0.0,0.0,0,0,51,67,76.12,2,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,cipriano,cipriano,juventude,2002,2002,250000,994622,2002-11-09,22,first+last+birth_year
claudinho,br BRA,DF,Vitória,0.0,2000,10.0,0,0,0.5,1.2,7,1,391,521,75.05,21,10,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,claudinho,claudinho,vitoria,2000,2000,2000000,697845,2000-09-24,25,first+last+birth_year
clayson,br BRA,FW,Mirassol,0.0,1995,2.8,0,1,0.1,0.4,4,2,72,104,69.23,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,clayson,clayson,mirassol,1995,1995,,,nan,,
clayton,br BRA,DF,Internacional,0.0,2000,6.6,0,0,0.3,0.0,5,2,301,340,88.53,7,3,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,clayton,clayton,internacional,2000,2000,1000000,371968,2000-04-04,25,first+last+birth_year
cleiton,br BRA,DF,Flamengo,0.0,2003,0.9,0,0,0.0,0.0,0,0,42,47,89.36,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,cleiton,cleiton,flamengo,2003,2003,600000,943237,2003-04-25,22,first+last+birth_year
cleiton schwengber,br BRA,GK,RB Bragantino,0.0,1997,25.0,0,0,0.0,0.0,0,0,625,767,81.49,0,0,0,0,35.0,1.4,115.0,81.0,70.4,6.0,24.0,1.0,1.0,0.0,0.0,29.9,0.26,-4.1,-0.16,76.0,201.0,37.8,602.0,151.0,25.9,31.3,24.0,5.4,16.0,0.64,11.9,True,0.0,cleiton schwengber,cleiton schwengber,rb bragantino,1997,1997,3000000,468247,1997-08-19,28,fuzzy_global(100.0)
cristian olivera,uy URU,"FW,MF",Grêmio,0.0,2002,13.9,2,0,2.5,0.9,26,10,214,306,69.93,27,22,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,cristian olivera,cristian olivera,gremio,2002,2002,6000000,657746,2002-04-17,23,first+last+birth_year
cristian pavon,ar ARG,"FW,MF",Grêmio,0.0,1996,11.3,0,2,1.0,2.4,21,5,321,479,67.01,18,13,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,cristian pavon,cristian pavon,gremio,1996,1996,2000000,373170,1996-01-21,29,first+last+birth_year
cristian renato,br BRA,FW,Mirassol,0.0,2000,12.5,4,2,4.1,0.6,38,18,121,169,71.6,8,4,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,cristian renato,cristian renato,mirassol,2000,2000,800000,1004065,2000-02-18,25,first+last+birth_year
cuiabano,br BRA,"DF,MF",Botafogo (RJ),0.0,2003,12.2,3,2,1.4,2.4,19,8,366,496,73.79,22,17,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,cuiabano,cuiabano,botafogo,2003,2003,7000000,891353,2003-02-16,22,first+last+birth_year
dalbert henrique,br BRA,"DF,FW",Sport Recife,0.0,1993,1.2,0,0,0.0,0.0,0,0,51,72,70.83,4,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dalbert henrique,dalbert henrique,sport recife,1993,1993,,,nan,,
damian bobadilla,py PAR,MF,São Paulo,0.0,2001,16.7,2,1,1.7,0.9,28,8,791,903,87.6,38,26,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,damian bobadilla,damian bobadilla,sao paulo,2001,2001,4000000,861852,2001-07-11,24,first+last+birth_year
daniel borges,br BRA,DF,Mirassol,0.0,1993,7.5,2,1,0.4,1.6,8,4,308,386,79.79,8,4,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,daniel borges,daniel borges,mirassol,1993,1993,350000,276877,1993-03-23,32,first+last+birth_year
daniel fuzato,br BRA,GK,Vasco da Gama,0.0,1997,1.0,0,0,0.0,0.0,0,0,41,52,78.85,0,0,0,0,4.0,3.91,6.0,2.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.39,-1.7,-1.64,5.0,15.0,33.3,41.0,0.0,26.8,29.7,0.0,0.0,0.0,0.0,8.0,True,0.0,daniel fuzato,daniel fuzato,vasco da gama,1997,1997,900000,438682,1997-07-04,28,first+last+birth_year
daniel giraldo,co COL,MF,Juventude,0.0,1992,7.5,0,0,0.0,0.0,2,0,314,361,86.98,11,8,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,daniel giraldo,daniel giraldo,juventude,1992,1992,450000,185246,1992-07-01,33,first+last+birth_year
danielzinho,br BRA,MF,Mirassol,0.0,1994,27.7,0,2,1.6,2.9,25,4,1423,1688,84.3,49,34,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,danielzinho,danielzinho,mirassol,1994,1994,900000,292731,1994-11-04,30,first+last+birth_year
danilo,br BRA,DF,Flamengo,0.0,1991,8.2,1,0,0.9,0.2,3,2,652,703,92.75,7,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,danilo,danilo,flamengo,1991,1991,3000000,145707,1991-07-15,34,first+last+birth_year
danilo barbosa,br BRA,"DF,MF",Botafogo (RJ),0.0,1996,0.4,0,0,0.0,0.0,1,1,12,12,100.0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,danilo barbosa,danilo barbosa,botafogo,1996,1996,,,nan,,
davi goes,br BRA,MF,Juventude,0.0,2005,0.7,0,0,0.0,0.0,1,0,29,32,90.62,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,davi goes,davi goes,juventude,2005,2005,400000,1222308,2005-06-06,20,fuzzy_global(94.73684210526315)
davi gomes,br BRA,FW,RB Bragantino,0.0,2005,1.6,1,0,0.4,0.1,4,2,33,41,80.49,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,davi gomes,davi gomes,rb bragantino,2005,2005,400000,1222308,2005-06-06,20,first+last+birth_year
davi schuindt,br BRA,DF,Fluminense,0.0,2004,2.0,0,0,0.1,0.0,1,1,62,72,86.11,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,davi schuindt,davi schuindt,fluminense,2004,2004,,,nan,,
david,br BRA,FW,Vasco da Gama,0.0,1995,6.6,2,3,1.2,1.2,13,6,153,198,77.27,7,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,david,david,vasco da gama,1995,1995,1500000,373189,1995-10-17,30,first+last+birth_year
david duarte,br BRA,DF,Bahia,0.0,1995,19.9,1,0,1.1,0.4,13,4,953,1086,87.75,16,9,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,david duarte,david duarte,bahia,1995,1995,1200000,373446,1995-01-24,30,first+last+birth_year
david loiola,br BRA,DF,Botafogo (RJ),0.0,2002,13.3,1,0,0.4,0.2,5,1,709,811,87.42,15,6,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,david loiola,david loiola,botafogo,2002,2002,,,nan,,
david luiz,br BRA,DF,Fortaleza,0.0,1987,4.4,0,0,0.2,0.0,6,1,221,247,89.47,5,4,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,david luiz,david luiz,fortaleza,1987,1987,,,nan,,
deivid washington,br BRA,FW,Santos,0.0,2005,6.2,1,0,1.3,0.2,16,4,76,96,79.17,3,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,deivid washington,deivid washington,santos,2005,2005,,,nan,,
derik lacerda,br BRA,FW,Sport Recife,0.0,1999,13.1,5,0,7.3,1.2,45,16,129,166,77.71,7,4,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,derik lacerda,derik lacerda,sport recife,1999,1999,1000000,700933,1999-09-27,26,first+last+birth_year
deyverson,br BRA,FW,Fortaleza,0.0,1991,10.7,3,0,4.0,0.4,29,7,151,264,57.2,3,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,deyverson,deyverson,fortaleza,1991,1991,500000,243541,1991-05-08,34,first+last+birth_year
diego pituca,br BRA,MF,Santos,0.0,1992,4.4,1,0,0.3,0.1,4,1,159,177,89.83,8,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diego pituca,diego pituca,santos,1992,1992,,,nan,,
diego rosa,br BRA,"MF,DF",Internacional,0.0,2002,2.2,0,0,0.0,0.0,1,0,93,114,81.58,7,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diego rosa,diego rosa,internacional,2002,2002,,,nan,,
dieguinho,br BRA,MF,Ceará,0.0,1995,23.9,0,2,0.3,1.5,12,3,694,818,84.84,50,27,19,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dieguinho,dieguinho,ceara,1995,1995,1500000,548846,1995-03-31,30,first+last+birth_year
dimitri payet,fr FRA,MF,Vasco da Gama,0.0,1987,2.1,0,2,0.1,1.2,2,0,99,118,83.9,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dimitri payet,dimitri payet,vasco da gama,1987,1987,,,nan,,
diogenes,br BRA,GK,Santos,0.0,2001,0.3,0,0,0.0,0.0,0,0,7,14,50.0,0,0,0,0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07,0.2,0.87,4.0,11.0,36.4,5.0,1.0,60.0,43.8,1.0,7.1,0.0,0.0,4.5,True,0.0,diogenes,diogenes,santos,2001,2001,200000,907359,2001-01-06,24,first+last+birth_year
diogo barbosa,br BRA,DF,Fortaleza,0.0,1992,8.7,1,0,0.6,0.8,5,1,259,318,81.45,19,10,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diogo barbosa,diogo barbosa,fortaleza,1992,1992,350000,167724,1992-08-17,33,first+last+birth_year
diogo hereda,br BRA,DF,Sport Recife,0.0,1998,9.4,0,1,0.2,0.4,13,2,385,484,79.55,20,17,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,diogo hereda,diogo hereda,sport recife,1998,1998,800000,634139,1998-09-20,27,fuzzy_global(100.0)
dodi,br BRA,MF,Grêmio,0.0,1996,19.6,0,0,0.6,0.2,6,1,519,591,87.82,39,23,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dodi,dodi,gremio,1996,1996,700000,373174,1996-04-17,29,first+last+birth_year
du queiroz,br BRA,MF,Sport Recife,0.0,2000,6.8,0,0,0.5,0.5,6,1,260,313,83.07,8,6,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,du queiroz,du queiroz,sport recife,2000,2000,,,nan,,
dudu,br BRA,"FW,MF",Cruzeiro,0.0,1992,2.4,1,0,0.6,0.0,2,1,38,54,70.37,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,dudu,dudu,cruzeiro,1992,1992,2000000,114937,1992-01-07,33,first+last+birth_year
edenilson,br BRA,MF,Grêmio,0.0,1989,14.5,3,1,3.0,1.3,20,9,358,453,79.03,14,12,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edenilson,edenilson,gremio,1989,1989,600000,169052,1989-12-18,35,first+last+birth_year
eder,br BRA,DF,Ceará,0.0,1995,2.0,0,0,0.2,0.1,2,1,82,94,87.23,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eder,eder,ceara,1995,1995,500000,375690,1995-04-05,30,first+last+birth_year
edison negueba,br BRA,FW,Juventude,0.0,2000,0.5,0,0,0.1,0.0,1,0,9,16,56.25,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edison negueba,edison negueba,juventude,2000,2000,900000,680681,1999-12-03,25,fuzzy_global(100.0)
edson carioca,br BRA,FW,Mirassol,0.0,1997,13.0,4,2,3.7,1.8,32,12,157,218,72.02,27,17,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edson carioca,edson carioca,mirassol,1997,1997,1000000,794925,1997-06-04,28,first+last+birth_year
edu,br BRA,DF,Vitória,0.0,2000,8.6,0,0,0.2,0.4,4,1,221,296,74.66,22,13,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,edu,edu,vitoria,2000,2000,800000,371250,2000-06-16,25,fuzzy_global(100.0)
eduardo santos,br BRA,DF,RB Bragantino,0.0,1997,3.3,0,0,0.0,0.1,0,0,176,196,89.8,7,5,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eduardo santos,eduardo santos,rb bragantino,1997,1997,900000,564546,1997-11-28,27,fuzzy_global(100.0)
eduardo sasha,br BRA,"FW,MF",RB Bragantino,0.0,1992,18.3,5,2,7.1,1.4,41,22,313,410,76.34,13,8,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eduardo sasha,eduardo sasha,rb bragantino,1992,1992,1500000,162883,1992-02-24,33,first+last+birth_year
elias manoel,br BRA,"MF,FW",Botafogo (RJ),0.0,2001,0.3,0,0,0.0,0.1,0,0,4,4,100.0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,elias manoel,elias manoel,botafogo,2001,2001,,,nan,,
emanuel britez,ar ARG,DF,Fortaleza,0.0,1992,10.7,0,1,0.1,0.1,7,0,445,536,83.02,18,11,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emanuel britez,emanuel britez,fortaleza,1992,1992,600000,262851,1992-03-26,33,first+last+birth_year
emerson,br BRA,DF,Flamengo,0.0,1999,7.9,1,0,0.2,0.5,5,2,326,389,83.8,21,13,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emerson,emerson,flamengo,1999,1999,9000000,476344,1999-01-14,26,fuzzy_global(100.0)
emerson galego,br BRA,"FW,MF",Juventude,0.0,1999,0.3,0,0,0.0,0.0,0,0,2,3,66.67,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emerson galego,emerson galego,juventude,1999,1999,,,nan,,
emiliano martinez,uy URU,MF,Palmeiras,0.0,1999,12.5,1,0,0.7,1.2,12,5,500,566,88.34,34,22,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emiliano martinez,emiliano martinez,palmeiras,1999,1999,9000000,707447,1999-08-17,26,first+last+birth_year
emiliano rigoni,ar ARG,FW,São Paulo,0.0,1993,1.4,0,0,0.6,0.1,5,2,13,31,41.94,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,emiliano rigoni,emiliano rigoni,sao paulo,1993,1993,1300000,282544,1993-02-04,32,first+last+birth_year
enio,br BRA,"MF,FW",Juventude,0.0,2001,10.8,2,0,1.6,0.9,18,7,223,291,76.63,8,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,enio,enio,juventude,2001,2001,500000,740085,2001-03-03,24,first+last+birth_year
enmerson batalla,co COL,"FW,MF",Juventude,0.0,2001,14.6,4,2,1.4,0.7,25,12,237,340,69.71,22,16,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,enmerson batalla,enmerson batalla,juventude,2001,2001,3000000,747148,2001-06-30,24,fuzzy_global(96.7741935483871)
enner valencia,ec ECU,FW,Internacional,0.0,1989,7.0,1,0,2.4,0.1,14,5,96,123,78.05,5,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,enner valencia,enner valencia,internacional,1989,1989,,,nan,,
enzo diaz,ar ARG,DF,São Paulo,0.0,1995,17.9,0,5,0.3,5.0,11,1,756,983,76.91,66,43,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,enzo diaz,enzo diaz,sao paulo,1995,1995,2500000,540458,1995-12-07,29,first+last+birth_year
eric ramires,br BRA,MF,RB Bragantino,0.0,2000,19.2,2,1,2.9,0.3,20,5,541,622,86.98,30,18,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eric ramires,eric ramires,rb bragantino,2000,2000,4500000,614328,2000-08-10,25,first+last+birth_year
erick,br BRA,"MF,DF",Bahia,0.0,1997,4.6,1,0,1.4,0.0,5,1,137,160,85.62,10,6,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,erick,erick,bahia,1997,1997,4500000,633212,1997-11-14,27,first+last+birth_year
erick bele,br BRA,MF,Palmeiras,0.0,2007,0.1,0,0,0.0,0.0,0,0,3,4,75.0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,erick bele,erick bele,palmeiras,2007,2007,,,nan,,
erick noriega,pe PER,"DF,MF",Grêmio,0.0,2001,8.4,0,0,0.3,0.1,4,0,297,346,85.84,10,6,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,erick noriega,erick noriega,gremio,2001,2001,2000000,723853,2001-10-22,24,first+last+birth_year
erick pulga,br BRA,"FW,MF",Bahia,0.0,2000,12.4,2,3,3.7,2.8,31,7,282,349,80.8,26,16,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,erick pulga,erick pulga,bahia,2000,2000,8000000,936544,2000-10-02,25,first+last+birth_year
erick pulgar,cl CHI,MF,Flamengo,0.0,1994,8.2,1,0,0.2,0.3,4,3,480,524,91.6,13,10,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,erick pulgar,erick pulgar,flamengo,1994,1994,5000000,215616,1994-01-15,31,first+last+birth_year
eros mancuso,ar ARG,DF,Fortaleza,0.0,1999,16.5,1,2,2.0,1.8,20,7,622,781,79.64,37,20,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,eros mancuso,eros mancuso,fortaleza,1999,1999,3500000,888545,1999-04-17,26,first+last+birth_year
estevao willian,br BRA,"MF,FW",Palmeiras,0.0,2007,9.2,0,3,1.2,2.0,19,2,218,299,72.91,5,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,estevao willian,estevao willian,palmeiras,2007,2007,,,nan,,
everaldo stum,br BRA,FW,Fluminense,0.0,1991,9.1,2,0,2.8,1.3,22,8,121,178,67.98,6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,everaldo stum,everaldo stum,fluminense,1991,1991,500000,205041,1991-07-05,34,fuzzy_global(100.0)
everson,br BRA,GK,Atlético Mineiro,0.0,1990,26.0,0,0,0.0,0.2,0,0,692,948,73.0,0,0,0,1,30.0,1.15,102.0,73.0,73.5,8.0,30.8,3.0,3.0,0.0,0.0,32.7,0.3,3.7,0.14,131.0,354.0,37.0,825.0,92.0,37.3,34.1,15.0,4.7,44.0,1.69,16.6,True,0.0,everson,everson,atletico mineiro,1990,1990,1200000,106032,1990-07-22,35,first+last+birth_year
everton maceio,br BRA,"FW,MF",Mirassol,0.0,2003,1.6,0,0,0.1,1.0,5,1,34,50,68.0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,everton maceio,everton maceio,mirassol,2003,2003,400000,1097174,2003-07-14,22,fuzzy_global(100.0)
everton ribeiro,br BRA,MF,Bahia,0.0,1989,17.7,2,3,1.9,3.4,21,5,833,999,83.38,36,15,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,everton ribeiro,everton ribeiro,bahia,1989,1989,1500000,52896,1989-04-10,36,first+last+birth_year
everton soares,br BRA,"FW,MF",Flamengo,0.0,1996,7.5,1,1,1.7,0.5,20,4,197,259,76.06,10,7,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,everton soares,everton soares,flamengo,1996,1996,7000000,321239,1996-03-22,29,fuzzy_global(100.0)
evertton,br BRA,MF,Flamengo,0.0,2003,8.0,1,0,0.3,0.0,8,5,353,388,90.98,14,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,evertton,evertton,flamengo,2003,2003,5000000,931007,2003-02-28,22,fuzzy_global(100.0)
ewerton,br BRA,DF,Juventude,0.0,2000,11.5,0,0,0.5,0.5,12,2,426,559,76.21,21,14,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,ewerton,ewerton,juventude,2000,2000,1000000,676034,2000-11-10,24,fuzzy_global(93.33333333333333)
fabian balbuena,py PAR,DF,Grêmio,0.0,1991,2.5,1,0,0.1,0.0,1,1,143,167,85.63,3,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fabian balbuena,fabian balbuena,gremio,1991,1991,2000000,285548,1991-08-23,34,first+last+birth_year
fabiano souza,br BRA,DF,Ceará,0.0,2000,23.4,0,1,0.2,0.4,9,1,741,1025,72.29,31,25,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fabiano souza,fabiano souza,ceara,2000,2000,1700000,657387,2000-03-14,25,fuzzy_global(100.0)
fabinho,br BRA,MF,RB Bragantino,0.0,2002,9.2,0,1,0.3,0.5,9,2,408,490,83.27,19,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fabinho,fabinho,rb bragantino,2002,2002,5000000,627230,2002-04-09,23,first+last+birth_year
fabio,br BRA,GK,Fluminense,0.0,1980,28.0,0,0,0.0,0.0,0,0,482,625,77.12,0,0,0,1,35.0,1.25,99.0,64.0,64.6,9.0,32.1,1.0,0.0,1.0,0.0,31.7,0.33,-2.3,-0.08,62.0,179.0,34.6,448.0,110.0,29.7,30.2,22.0,6.2,14.0,0.5,12.7,True,0.0,fabio,fabio,fluminense,1980,1980,100000,22415,1980-09-30,45,first+last+birth_year
fabricio,br BRA,"FW,MF",Mirassol,0.0,1997,3.3,0,0,0.5,0.1,10,1,76,105,72.38,1,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,fabricio,fabricio,mirassol,1997,1997,10000000,432773,1996-02-12,29,fuzzy_global(100.0)
