Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK,AgeYears,player_norm,player_fl,club_norm,dob_fb,birth_year_fb,market_value_eur,player_id,dob,age,join_method
cameron burgess,au AUS,DF,Ipswich Town,28,1995,17.1,0,2,1.1,0.5,10,2,626,774,80.88,17,12,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,cameron burgess,cameron burgess,ipswich town,1995,1995.0,2000000,255788,1995-10-21,29,key+birth_year
caoimhin kelleher,ie IRL,GK,Liverpool,25,1998,10.0,0,0,0.0,0.0,0,0,289,382,75.65,0,0,0,0,12.0,1.2,37.0,24.0,67.6,4.0,40.0,1.0,0.0,1.0,0.0,11.6,0.3,-0.4,-0.04,29.0,115.0,25.2,364.0,49.0,28.6,29.0,6.0,5.3,9.0,0.9,14.0,True,25.0,caoimhin kelleher,caoimhin kelleher,liverpool,1998,1998.0,20000000,340918,1998-11-23,26,first+last+birth_year
carlos alcaraz,ar ARG,MF,Southampton,21,2002,0.1,0,0,0.1,0.1,1,1,13,13,100.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,carlos alcaraz,carlos alcaraz,southampton,2002,2002.0,14000000,748319,2002-11-30,22,first+last+birth_year
carlos baleba,cm CMR,MF,Brighton,20,2004,29.6,3,1,3.1,1.3,44,11,1149,1314,87.44,79,46,47,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,carlos baleba,carlos baleba,brighton,2004,2004.0,40000000,973085,2004-01-03,21,first+last+birth_year
carlos forbs,pt POR,"MF,FW",Wolves,20,2004,2.7,0,0,0.1,0.0,2,0,60,91,65.93,8,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,carlos forbs,carlos forbs,wolves,2004,2004.0,8000000,742451,2004-03-19,21,first+last+birth_year
carlos soler,es ESP,"MF,FW",West Ham,27,1997,15.7,1,1,1.8,1.4,25,8,570,669,85.2,16,11,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,carlos soler,carlos soler,west ham,1997,1997.0,18000000,372246,1997-01-02,28,first+last+birth_year
carlos vinicius,br BRA,"MF,FW",Fulham,29,1995,0.2,0,0,0.0,0.0,1,1,1,3,33.33,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,carlos vinicius,carlos vinicius,fulham,1995,1995.0,3500000,525287,1995-03-25,30,first+last+birth_year
casemiro,br BRA,MF,Manchester Utd,32,1992,16.6,1,0,1.9,2.3,32,10,780,990,78.79,83,50,39,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,casemiro,casemiro,manchester utd,1992,1992.0,10000000,16306,1992-02-23,33,first+last+birth_year
chadi riad,ma MAR,DF,Crystal Palace,21,2003,1.0,0,0,0.0,0.0,0,0,70,82,85.37,5,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,chadi riad,chadi riad,crystal palace,2003,2003.0,15000000,689637,2003-06-17,22,key+birth_year
charlie taylor,eng ENG,DF,Southampton,30,1993,4.0,0,0,0.0,0.1,0,0,196,223,87.89,7,5,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,charlie taylor,charlie taylor,southampton,1993,1993.0,2200000,195633,1993-09-18,31,first+last+birth_year
cheick doucoure,ml MLI,MF,Crystal Palace,24,2000,5.0,0,0,0.4,0.0,7,0,174,204,85.29,16,8,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,cheick doucoure,cheick doucoure,crystal palace,2000,2000.0,25000000,543387,2000-01-08,25,key+birth_year
chidozie obi-martin,dk DEN,FW,Manchester Utd,16,2007,1.8,0,0,0.7,0.0,5,1,20,24,83.33,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,16.0,chidozie obi martin,chidozie martin,manchester utd,2007,2007.0,,,nan,,
chiedozie ogbene,ie IRL,FW,Ipswich Town,27,1997,2.6,0,0,0.0,0.1,0,0,32,43,74.42,7,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,chiedozie ogbene,chiedozie ogbene,ipswich town,1997,1997.0,7000000,392591,1997-05-01,28,key+birth_year
chiquinho,pt POR,MF,Wolves,24,2000,0.1,0,0,0.0,0.0,0,0,3,3,100.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,chiquinho,chiquinho,wolves,2000,2000.0,2000000,695454,2000-02-05,25,first+last+birth_year
chris richards,us USA,DF,Crystal Palace,24,2000,21.4,1,0,1.4,0.1,12,6,684,857,79.81,47,30,40,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,chris richards,chris richards,crystal palace,2000,2000.0,14000000,578539,2000-03-28,25,key+birth_year
chris wood,nz NZL,FW,Nott'ham Forest,32,1991,32.9,20,3,13.4,2.6,65,32,315,490,64.29,6,5,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,chris wood,chris wood,nott ham forest,1991,1991.0,10000000,108725,1991-12-07,33,first+last+birth_year
christian eriksen,dk DEN,MF,Manchester Utd,32,1992,11.8,1,2,1.4,3.2,14,1,590,749,78.77,19,9,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,christian eriksen,christian eriksen,manchester utd,1992,1992.0,4000000,69633,1992-02-14,33,first+last+birth_year
christian nrgaard,dk DEN,MF,Brentford,30,1994,31.3,5,4,4.3,1.3,39,15,1164,1427,81.57,79,49,52,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,30.0,christian nrgaard,christian nrgaard,brentford,1994,1994.0,11000000,148367,1994-03-10,31,fuzzy_global(97.14285714285714)
christian walton,eng ENG,GK,Ipswich Town,28,1995,7.0,0,0,0.0,0.0,0,0,177,255,69.41,0,0,0,0,19.0,2.71,39.0,20.0,56.4,1.0,14.3,2.0,2.0,0.0,0.0,17.1,0.4,-1.9,-0.28,42.0,116.0,36.2,204.0,35.0,42.6,34.3,12.0,10.8,2.0,0.29,8.2,True,28.0,christian walton,christian walton,ipswich town,1995,1995.0,1000000,208379,1995-11-09,29,key+birth_year
christopher nkunku,fr FRA,FW,Chelsea,26,1997,10.2,3,2,4.8,2.1,25,11,299,334,89.52,12,8,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,christopher nkunku,christopher nkunku,chelsea,1997,1997.0,35000000,344381,1997-11-14,27,first+last+birth_year
claudio echeverri,ar ARG,FW,Manchester City,18,2006,0.1,0,0,0.0,0.0,0,0,3,3,100.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,claudio echeverri,claudio echeverri,manchester city,2006,2006.0,18000000,994536,2006-01-02,19,key+birth_year
cody gakpo,nl NED,FW,Liverpool,25,1999,21.5,10,4,7.1,4.4,57,22,480,634,75.71,28,16,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,cody gakpo,cody gakpo,liverpool,1999,1999.0,70000000,434675,1999-05-07,26,first+last+birth_year
cole palmer,eng ENG,"MF,FW",Chelsea,22,2002,35.5,15,8,17.3,10.9,121,44,1140,1480,77.03,34,20,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,cole palmer,cole palmer,chelsea,2002,2002.0,120000000,568177,2002-05-06,23,first+last+birth_year
conor bradley,nir NIR,DF,Liverpool,21,2003,8.4,0,2,0.7,1.4,10,3,456,544,83.82,14,10,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,conor bradley,conor bradley,liverpool,2003,2003.0,30000000,624258,2003-07-09,21,first+last+birth_year
conor chaplin,eng ENG,"MF,FW",Ipswich Town,27,1997,9.5,1,1,1.5,0.7,16,3,235,319,73.67,15,5,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,conor chaplin,conor chaplin,ipswich town,1997,1997.0,6000000,349503,1997-02-16,28,key+birth_year
conor coady,eng ENG,DF,Leicester City,31,1993,19.0,1,0,0.4,0.1,2,2,977,1072,91.14,13,9,32,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,conor coady,conor coady,leicester city,1993,1993.0,2200000,128901,1993-02-25,32,key+birth_year
conor townsend,eng ENG,DF,Ipswich Town,31,1993,3.7,0,1,0.0,0.7,1,0,80,127,62.99,11,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,conor townsend,conor townsend,ipswich town,1993,1993.0,800000,146509,1993-03-04,32,key+birth_year
craig dawson,eng ENG,DF,Wolves,34,1990,10.8,0,0,0.5,0.0,5,1,484,559,86.58,15,3,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.0,craig dawson,craig dawson,wolves,1990,1990.0,1500000,121477,1990-05-06,35,first+last+birth_year
cristian romero,ar ARG,DF,Tottenham,26,1998,15.7,1,0,1.6,0.6,16,8,1094,1223,89.45,35,29,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,cristian romero,cristian romero,tottenham,1998,1998.0,50000000,355915,1998-04-27,27,first+last+birth_year
crysencio summerville,nl NED,"FW,MF",West Ham,22,2001,8.7,1,1,1.6,1.7,14,4,194,254,76.38,13,7,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,crysencio summerville,crysencio summerville,west ham,2001,2001.0,22000000,474701,2001-10-30,23,first+last+birth_year
curtis jones,eng ENG,"MF,DF",Liverpool,23,2001,19.0,3,3,4.3,1.1,34,13,1021,1097,93.07,39,22,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,curtis jones,curtis jones,liverpool,2001,2001.0,45000000,433188,2001-01-30,24,first+last+birth_year
daichi kamada,jp JPN,MF,Crystal Palace,27,1996,17.4,0,0,1.1,1.9,20,4,603,752,80.19,47,29,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,daichi kamada,daichi kamada,crystal palace,1996,1996.0,12000000,356141,1996-08-05,28,key+birth_year
dan burn,eng ENG,DF,Newcastle Utd,32,1992,37.0,1,1,2.0,0.9,23,7,1774,2006,88.43,39,24,36,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,dan burn,dan burn,newcastle utd,1992,1992.0,6000000,134270,1992-05-09,33,first+last+birth_year
dane scarlett,eng ENG,"FW,MF",Tottenham,20,2004,0.4,0,1,0.0,0.0,1,1,3,5,60.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,dane scarlett,dane scarlett,tottenham,2004,2004.0,2000000,670883,2004-03-24,21,first+last+birth_year
dango ouattara,bf BFA,FW,Bournemouth,22,2002,22.3,7,4,8.4,5.5,62,20,367,612,59.97,35,26,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,dango ouattara,dango ouattara,bournemouth,2002,2002.0,28000000,823231,2002-02-11,23,first+last+birth_year
daniel bentley,eng ENG,GK,Wolves,31,1993,2.0,0,0,0.0,0.0,0,0,49,65,75.38,0,0,0,0,4.0,2.0,12.0,8.0,66.7,1.0,50.0,0.0,0.0,0.0,0.0,3.9,0.33,-0.1,-0.04,7.0,21.0,33.3,52.0,6.0,25.0,28.1,0.0,0.0,3.0,1.5,16.4,True,31.0,daniel bentley,daniel bentley,wolves,1993,1993.0,1500000,136401,1993-07-13,31,first+last+birth_year
daniel jebbison,ca CAN,FW,Bournemouth,20,2003,1.3,1,0,1.0,0.2,5,2,33,42,78.57,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,20.0,daniel jebbison,daniel jebbison,bournemouth,2003,2003.0,4000000,746740,2003-07-11,21,first+last+birth_year
daniel munoz,co COL,DF,Crystal Palace,28,1996,35.9,4,5,4.9,5.5,37,14,1129,1492,75.67,123,80,40,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,daniel munoz,daniel munoz,crystal palace,1996,1996.0,25000000,493003,1996-05-26,29,key+birth_year
daniel podence,pt POR,"MF,FW",Wolves,28,1995,0.5,0,0,0.0,0.0,1,0,11,16,68.75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,28.0,daniel podence,daniel podence,wolves,1995,1995.0,5500000,256977,1995-10-21,29,first+last+birth_year
danilo,br BRA,"MF,FW",Nott'ham Forest,23,2001,3.1,0,0,0.0,0.0,0,0,94,121,77.69,8,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,danilo,danilo,nott ham forest,2001,2001.0,28000000,808509,2001-04-29,24,first+last+birth_year
danny ings,eng ENG,"FW,MF",West Ham,32,1992,3.2,1,2,2.3,1.3,14,5,63,92,68.48,4,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,danny ings,danny ings,west ham,1992,1992.0,6000000,134294,1992-07-23,32,first+last+birth_year
danny ward,wls WAL,GK,Leicester City,31,1993,1.5,0,0,0.0,0.0,0,0,41,53,77.36,0,0,0,0,6.0,4.0,10.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.28,-3.2,-2.11,10.0,22.0,45.5,46.0,9.0,37.0,32.0,0.0,0.0,2.0,1.33,20.7,True,31.0,danny ward,danny ward,leicester city,1993,1993.0,1200000,203026,1993-06-22,32,key+birth_year
danny welbeck,eng ENG,FW,Brighton,33,1990,23.5,10,4,9.6,1.4,59,23,417,491,84.93,26,16,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,33.0,danny welbeck,danny welbeck,brighton,1990,1990.0,5000000,67063,1990-11-26,34,first+last+birth_year
dara o'shea,ie IRL,DF,Ipswich Town,25,1999,34.7,0,2,1.3,0.5,22,2,1234,1579,78.15,49,31,62,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,dara o shea,dara shea,ipswich town,1999,1999.0,14000000,401320,1999-03-04,26,key+birth_year
darwin nunez,uy URU,FW,Liverpool,25,1999,12.6,5,2,5.8,1.3,34,13,163,230,70.87,21,18,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,darwin nunez,darwin nunez,liverpool,1999,1999.0,45000000,546543,1999-06-24,26,first+last+birth_year
david brooks,wls WAL,"FW,MF",Bournemouth,27,1997,10.7,2,0,2.5,1.9,25,12,310,411,75.43,14,6,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,david brooks,david brooks,bournemouth,1997,1997.0,10000000,277033,1997-07-08,27,first+last+birth_year
david raya,es ESP,GK,Arsenal,28,1995,38.0,0,0,0.0,0.0,0,0,1040,1413,73.6,0,0,0,2,34.0,0.89,120.0,86.0,74.2,13.0,34.2,3.0,3.0,0.0,0.0,35.1,0.28,1.1,0.03,149.0,478.0,31.2,1263.0,178.0,29.9,29.9,53.0,13.2,66.0,1.74,17.2,True,28.0,david raya,david raya,arsenal,1995,1995.0,40000000,262749,1995-09-15,29,first+last+birth_year
dean henderson,eng ENG,GK,Crystal Palace,27,1997,38.0,0,0,0.0,0.2,1,0,745,1216,61.27,2,1,0,0,51.0,1.34,150.0,101.0,66.7,11.0,28.9,2.0,1.0,1.0,0.0,51.2,0.35,3.2,0.08,157.0,600.0,26.2,942.0,115.0,47.5,38.5,30.0,5.4,40.0,1.05,14.3,True,27.0,dean henderson,dean henderson,crystal palace,1997,1997.0,20000000,258919,1997-03-12,28,key+birth_year
dean huijsen,es ESP,DF,Bournemouth,19,2005,27.0,3,2,1.9,2.0,18,3,1355,1625,83.38,36,26,40,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,dean huijsen,dean huijsen,bournemouth,2005,2005.0,60000000,890290,2005-04-14,20,first+last+birth_year
declan rice,eng ENG,MF,Arsenal,25,1999,31.4,4,7,3.5,6.6,48,14,1376,1650,83.39,53,25,27,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,declan rice,declan rice,arsenal,1999,1999.0,120000000,357662,1999-01-14,26,first+last+birth_year
dejan kulusevski,se SWE,"MF,FW",Tottenham,24,2000,26.5,7,4,4.2,6.2,47,17,658,893,73.68,45,23,34,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,dejan kulusevski,dejan kulusevski,tottenham,2000,2000.0,50000000,431755,2000-04-25,25,first+last+birth_year
destiny udogie,it ITA,DF,Tottenham,21,2002,21.4,0,1,0.3,1.5,5,1,972,1115,87.17,75,47,40,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,destiny udogie,destiny udogie,tottenham,2002,2002.0,40000000,556385,2002-11-28,22,first+last+birth_year
diego carlos,br BRA,DF,Aston Villa,31,1993,9.2,0,0,0.6,0.0,4,1,534,603,88.56,8,3,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,diego carlos,diego carlos,aston villa,1993,1993.0,9500000,329145,1993-03-15,32,key+birth_year
diego gomez,py PAR,MF,Brighton,21,2003,5.7,1,0,0.9,0.7,9,3,243,302,80.46,21,13,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,diego gomez,diego gomez,brighton,2003,2003.0,14000000,996897,2003-03-27,22,first+last+birth_year
diogo dalot,pt POR,DF,Manchester Utd,25,1999,31.3,0,3,2.0,2.0,25,5,1347,1673,80.51,68,40,22,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,diogo dalot,diogo dalot,manchester utd,1999,1999.0,30000000,357147,1999-03-18,26,first+last+birth_year
diogo jota,pt POR,FW,Liverpool,27,1996,13.3,6,3,7.9,1.8,51,13,216,310,69.68,14,8,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,diogo jota,diogo jota,liverpool,1996,1996.0,40000000,340950,1996-12-04,28,first+last+birth_year
divin mubama,eng ENG,FW,Manchester City,19,2004,0.3,0,0,0.0,0.0,1,0,2,3,66.67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,divin mubama,divin mubama,manchester city,2004,2004.0,4000000,670848,2004-10-25,20,key+birth_year
djed spence,eng ENG,DF,Tottenham,23,2000,19.9,1,2,0.6,1.8,10,3,992,1161,85.44,47,34,28,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,djed spence,djed spence,tottenham,2000,2000.0,20000000,483348,2000-08-09,24,first+last+birth_year
dominic calvert-lewin,eng ENG,FW,Everton,27,1997,17.9,3,1,6.7,0.6,50,19,181,289,62.63,9,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,dominic calvert lewin,dominic lewin,everton,1997,1997.0,16000000,306024,1997-03-16,28,first+last+birth_year
dominic solanke,eng ENG,FW,Tottenham,26,1997,24.5,9,3,10.9,2.9,59,24,255,361,70.64,18,11,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,dominic solanke,dominic solanke,tottenham,1997,1997.0,40000000,258889,1997-09-14,27,first+last+birth_year
dominik szoboszlai,hu HUN,MF,Liverpool,23,2000,27.7,6,6,7.3,7.4,67,22,1114,1322,84.27,38,20,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,dominik szoboszlai,dominik szoboszlai,liverpool,2000,2000.0,80000000,451276,2000-10-25,24,first+last+birth_year
donyell malen,nl NED,FW,Aston Villa,25,1999,3.4,3,0,2.2,0.2,15,9,53,77,68.83,7,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,donyell malen,donyell malen,aston villa,1999,1999.0,25000000,326029,1999-01-19,26,key+birth_year
dwight mcneil,eng ENG,"MF,FW",Everton,24,1999,15.2,4,6,1.1,5.2,25,10,461,619,74.47,13,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,dwight mcneil,dwight mcneil,everton,1999,1999.0,25000000,584769,1999-11-22,25,first+last+birth_year
eberechi eze,eng ENG,"MF,FW",Crystal Palace,26,1998,28.8,8,8,10.5,6.2,100,27,777,1047,74.21,39,22,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,eberechi eze,eberechi eze,crystal palace,1998,1998.0,55000000,479999,1998-06-29,27,key+birth_year
eddie nketiah,eng ENG,"FW,MF",Crystal Palace,25,1999,11.5,3,1,5.8,1.7,43,16,179,241,74.27,15,8,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.0,eddie nketiah,eddie nketiah,crystal palace,1999,1999.0,18000000,340324,1999-05-30,26,key+birth_year
ederson,br BRA,GK,Manchester City,30,1993,25.8,0,4,0.0,1.5,0,0,811,923,87.87,0,0,0,1,26.0,1.01,78.0,53.0,69.2,10.0,38.5,2.0,2.0,0.0,0.0,30.0,0.37,5.0,0.19,72.0,165.0,43.6,846.0,108.0,17.4,27.9,13.0,5.8,49.0,1.9,17.5,True,30.0,ederson,ederson,manchester city,1993,1993.0,20000000,238223,1993-08-17,31,key+birth_year
edmond-paris maghoma,eng ENG,"MF,FW",Brentford,23,2001,1.3,0,0,0.1,0.1,1,0,76,84,90.48,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,edmond paris maghoma,edmond maghoma,brentford,2001,2001.0,800000,470596,2001-05-08,24,fuzzy_global(100.0)
edson alvarez,mx MEX,MF,West Ham,26,1997,19.7,0,1,0.4,0.8,12,1,861,1003,85.84,50,27,23,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,edson alvarez,edson alvarez,west ham,1997,1997.0,25000000,401356,1997-10-24,27,first+last+birth_year
eiran cashin,ie IRL,DF,Brighton,22,2001,0.2,0,0,0.0,0.0,0,0,23,28,82.14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.0,eiran cashin,eiran cashin,brighton,2001,2001.0,8000000,581330,2001-11-09,23,first+last+birth_year
elliot anderson,eng ENG,MF,Nott'ham Forest,21,2002,30.3,2,6,2.1,3.3,40,7,1085,1386,78.28,92,56,48,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,elliot anderson,elliot anderson,nott ham forest,2002,2002.0,32000000,567576,2002-11-06,22,first+last+birth_year
emerson palmieri,it ITA,DF,West Ham,29,1994,23.5,2,1,2.0,1.5,16,7,861,1077,79.94,60,31,32,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,emerson palmieri,emerson palmieri,west ham,1994,1994.0,10000000,181778,1994-08-03,30,fuzzy_global(100.0)
emi buendia,ar ARG,"MF,FW",Aston Villa,27,1996,1.1,0,0,0.7,0.0,5,0,49,60,81.67,6,6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,emi buendia,emi buendia,aston villa,1996,1996.0,,,nan,,
emil krafth,se SWE,DF,Newcastle Utd,29,1994,3.8,0,0,0.0,0.1,1,0,124,158,78.48,4,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,29.0,emil krafth,emil krafth,newcastle utd,1994,1994.0,2000000,184528,1994-08-02,30,first+last+birth_year
emile smith rowe,eng ENG,MF,Fulham,24,2000,22.7,6,3,4.5,1.4,37,11,922,1023,90.13,31,18,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,emile smith rowe,emile rowe,fulham,2000,2000.0,30000000,392765,2000-07-28,24,first+last+birth_year
emiliano martinez,ar ARG,GK,Aston Villa,31,1992,35.5,0,0,0.0,0.5,0,0,1091,1387,78.66,3,3,1,0,45.0,1.27,142.0,96.0,69.0,8.0,21.6,2.0,1.0,1.0,0.0,45.8,0.32,0.8,0.02,162.0,420.0,38.6,1208.0,132.0,26.3,30.4,56.0,11.2,35.0,0.99,13.7,True,31.0,emiliano martinez,emiliano martinez,aston villa,1992,1992.0,20000000,111873,1992-09-02,32,key+birth_year
emmanuel agbadou,ci CIV,DF,Wolves,27,1997,15.7,1,0,0.8,0.2,7,2,855,1001,85.41,30,19,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,emmanuel agbadou,emmanuel agbadou,wolves,1997,1997.0,20000000,683895,1997-06-17,28,first+last+birth_year
enes unal,tr TUR,"FW,MF",Bournemouth,27,1997,3.8,2,1,2.7,0.4,20,7,63,99,63.64,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,27.0,enes unal,enes unal,bournemouth,1997,1997.0,10000000,251106,1997-05-10,28,first+last+birth_year
enzo fernandez,ar ARG,MF,Chelsea,23,2001,32.7,6,7,6.1,6.8,53,20,1518,1900,79.89,65,33,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,23.0,enzo fernandez,enzo fernandez,chelsea,2001,2001.0,75000000,648195,2001-01-17,24,first+last+birth_year
eric da silva moreira,de GER,"MF,DF",Nott'ham Forest,18,2006,0.3,0,0,0.0,0.0,0,0,7,8,87.5,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,18.0,eric da silva moreira,eric moreira,nott ham forest,2006,2006.0,1000000,897481,2006-05-03,19,first+last+birth_year
erling haaland,no NOR,FW,Manchester City,24,2000,30.4,22,3,22.0,3.0,104,55,255,381,66.93,11,6,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,erling haaland,erling haaland,manchester city,2000,2000.0,180000000,418560,2000-07-21,24,key+birth_year
ethan nwaneri,eng ENG,"FW,MF",Arsenal,17,2007,9.9,4,2,1.2,1.2,24,9,342,425,80.47,11,7,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,17.0,ethan nwaneri,ethan nwaneri,arsenal,2007,2007.0,55000000,890719,2007-03-21,18,first+last+birth_year
ethan pinnock,jm JAM,DF,Brentford,31,1993,21.3,2,0,1.1,1.2,10,6,924,1080,85.56,35,19,29,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,31.0,ethan pinnock,ethan pinnock,brentford,1993,1993.0,7000000,442248,1993-05-29,32,first+last+birth_year
evan ferguson,ie IRL,FW,West Ham,19,2004,1.7,0,0,0.6,0.3,5,1,28,37,75.68,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,19.0,evan ferguson,evan ferguson,west ham,2004,2004.0,25000000,648046,2004-10-19,20,first+last+birth_year
evanilson,br BRA,FW,Bournemouth,24,1999,25.8,10,1,12.5,1.9,72,31,244,342,71.35,16,10,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,24.0,evanilson,evanilson,bournemouth,1999,1999.0,35000000,711337,1999-10-06,25,first+last+birth_year
ezri konsa,eng ENG,DF,Aston Villa,26,1997,32.6,2,0,1.3,0.4,11,5,1555,1673,92.95,34,18,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,26.0,ezri konsa,ezri konsa,aston villa,1997,1997.0,35000000,413403,1997-10-23,27,key+birth_year
fabian schar,ch SUI,DF,Newcastle Utd,32,1991,32.6,4,0,3.7,0.4,40,11,1654,1977,83.66,36,21,38,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,32.0,fabian schar,fabian schar,newcastle utd,1991,1991.0,7000000,135343,1991-12-20,33,first+last+birth_year
fabio carvalho,pt POR,"FW,MF",Brentford,21,2002,5.1,2,1,2.5,0.7,12,5,126,178,70.79,13,9,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,21.0,fabio carvalho,fabio carvalho,brentford,2002,2002.0,14000000,559263,2002-08-30,22,first+last+birth_year
