tm_player_id,name,dob,nationality,tm_club_id,primary_position,sub_position,market_value_eur,last_update
24609,Hrvoje Cale,1985-03-04 00:00:00,Croatia,28643,Defender,Left-Back,250000.0,
24633,Eduardo,1983-02-25 00:00:00,Croatia,660,Attack,Centre-Forward,750000.0,
24634,David Jones,1984-11-04 00:00:00,England,1132,Midfield,Central Midfield,350000.0,
24635,Chris Eagles,1985-11-19 00:00:00,England,2759,Attack,Right Winger,225000.0,
24636,Paul McShane,1986-01-06 00:00:00,Ireland,3008,Defender,Centre-Back,400000.0,
24637,Jonathan Spector,1986-03-01 00:00:00,United States,903,Defender,Centre-Back,500000.0,
24654,Ilya Maksimov,1987-02-02 00:00:00,Russia,3729,Midfield,Central Midfield,50000.0,
24661,Milan Bisevac,1983-08-31 00:00:00,Serbia,347,Defender,Centre-Back,150000.0,
24670,Nikola Ignjatijevic,1983-12-12 00:00:00,Serbia,10690,Defender,Left-Back,100000.0,
24700,Pedrinho,1985-03-06 00:00:00,Portugal,3336,Defender,Right-Back,50000.0,
24709,Rui Miguel,1983-11-15 00:00:00,Portugal,2995,Midfield,Attacking Midfield,25000.0,
24713,Nuno Santos,1980-06-19 00:00:00,Portugal,7179,Defender,Left-Back,50000.0,
24805,Efthymios Kotitsas,1986-03-25 00:00:00,Greece,2672,Midfield,Defensive Midfield,125000.0,
24810,Stathis Rokas,1984-09-18 00:00:00,Greece,169,Midfield,Defensive Midfield,250000.0,
24819,Nick van der Velden,1981-12-16 00:00:00,Netherlands,403,Attack,Left Winger,125000.0,
24843,André Cunha,1978-02-16 00:00:00,Portugal,2424,Midfield,Attacking Midfield,300000.0,
24846,Ricardo Batista,1986-11-19 00:00:00,Angola,3268,Goalkeeper,Goalkeeper,100000.0,
24856,Radoslav Zabavnik,1980-09-16 00:00:00,Slovakia,39,Defender,Left-Back,150000.0,
24859,Michalis Fragoulakis,1983-07-15 00:00:00,Greece,653,Midfield,Attacking Midfield,300000.0,
24861,Minas Tzanis,1984-07-04 00:00:00,Greece,21957,Defender,Centre-Back,50000.0,
24862,Kemy Agustien,1986-08-20 00:00:00,Curacao,2999,Midfield,Central Midfield,100000.0,
24877,Ronnie Stam,1984-06-18 00:00:00,Netherlands,3057,Defender,Right-Back,450000.0,
24880,Artur,1984-02-18 00:00:00,Portugal,8024,Midfield,Attacking Midfield,300000.0,
24912,Aleksey Kozlov,1986-12-25 00:00:00,Russia,49702,Defender,Right-Back,250000.0,
24913,Christos Koutsospyros,1981-10-14 00:00:00,Greece,6418,Attack,Centre-Forward,125000.0,
24946,Cris,1984-01-11 00:00:00,Portugal,3349,Midfield,Defensive Midfield,25000.0,
24951,Hélder Sousa,1977-10-13 00:00:00,Portugal,2425,Midfield,Attacking Midfield,150000.0,
24956,Barge,1984-01-04 00:00:00,Portugal,3349,Defender,Right-Back,100000.0,
24973,Paschalis Melissas,1982-03-09 00:00:00,Greece,6418,Defender,Left-Back,200000.0,
24975,Athanasios Prittas,1979-01-09 00:00:00,Greece,7185,Midfield,Central Midfield,250000.0,
24976,Vance Sikov,1985-07-19 00:00:00,North Macedonia,4482,Defender,Centre-Back,50000.0,
24977,Vasilios Torosidis,1985-06-10 00:00:00,Greece,683,Defender,Right-Back,400000.0,
24984,Anton Bober,1982-09-28 00:00:00,Russia,11126,Midfield,Attacking Midfield,150000.0,
24986,Petr Bystrov,1979-07-15 00:00:00,Russia,2698,Midfield,Left Midfield,450000.0,
24994,Roman Gerus,1980-09-14 00:00:00,Russia,3729,Goalkeeper,Goalkeeper,100000.0,
25001,Denis Kolodin,1982-01-11 00:00:00,Russia,12438,Defender,Centre-Back,50000.0,
25002,Ognjen Koroman,1978-09-19 00:00:00,Serbia,2696,Attack,Right Winger,100000.0,
25006,Dmitriy Kudryashov,1983-05-13 00:00:00,Russia,2700,Midfield,Central Midfield,25000.0,
25013,Aleksandr Makarov,1978-08-23 00:00:00,Russia,2696,Goalkeeper,Goalkeeper,50000.0,
25023,Petr Nemov,1983-10-18 00:00:00,Russia,2696,Midfield,Right Midfield,500000.0,
25035,Sergey Ryzhikov,1980-09-19 00:00:00,Russia,41201,Goalkeeper,Goalkeeper,50000.0,
25036,Renat Sabitov,1985-06-13 00:00:00,Russia,3691,Defender,Centre-Back,50000.0,
25041,David Cerra,1983-08-04 00:00:00,Spain,21957,Defender,Right-Back,100000.0,
25049,Denis Vavilin,1982-07-04 00:00:00,Russia,2696,Goalkeeper,Goalkeeper,25000.0,
25056,Aleksandr Alkhazov,1984-05-27 00:00:00,Russia,3719,Attack,Centre-Forward,25000.0,
25060,Andrey Bochkov,1982-01-13 00:00:00,Russia,11127,Midfield,Central Midfield,25000.0,
25066,Aleksandr Dantsev,1984-10-14 00:00:00,Russia,11127,Defender,Left-Back,25000.0,
25090,Anton Rogochiy,1982-01-23 00:00:00,Russia,2439,Defender,Centre-Back,75000.0,
25101,Rúben Amorim,1985-01-27 00:00:00,Portugal,294,Midfield,Central Midfield,750000.0,
25106,Evaldo,1982-03-18 00:00:00,Brazil,979,Defender,Left-Back,50000.0,
25110,Rovérsio,1984-01-17 00:00:00,Brazil,2323,Defender,Centre-Back,150000.0,
25113,Bruno Grougi,1983-04-26 00:00:00,Martinique,3911,Midfield,Central Midfield,500000.0,
25115,Claudiu Keseru,1986-12-02 00:00:00,Romania,595,Attack,Centre-Forward,300000.0,
25118,Jacob Mulenga,1984-02-12 00:00:00,Zambia,1435,Attack,Centre-Forward,175000.0,
25175,Miguel Pedro,1983-11-06 00:00:00,Portugal,1085,Midfield,Attacking Midfield,150000.0,
25211,Tiago Valente,1985-04-24 00:00:00,Portugal,1085,Defender,Centre-Back,125000.0,
25220,Marco Airosa,1984-08-06 00:00:00,Angola,982,Defender,Right-Back,300000.0,
25229,Filipe Mendes,1985-06-17 00:00:00,Portugal,2457,Goalkeeper,Goalkeeper,50000.0,
25236,Paulo Lopes,1978-06-29 00:00:00,Portugal,294,Goalkeeper,Goalkeeper,100000.0,
25248,Jonas Olsson,1983-03-10 00:00:00,Sweden,984,Defender,Centre-Back,250000.0,
25289,António Filipe,1985-04-14 00:00:00,Portugal,2431,Goalkeeper,Goalkeeper,50000.0,
25316,Rubén Castro,1981-06-27 00:00:00,Spain,150,Attack,Centre-Forward,100000.0,
25318,Matteo Contini,1980-04-16 00:00:00,Italy,800,Defender,Centre-Back,50000.0,
25319,Momo,1982-07-15 00:00:00,Spain,472,Attack,Left Winger,100000.0,
25323,Andrea Pisanu,1982-01-07 00:00:00,Italy,1025,Midfield,Right Midfield,50000.0,
25366,Michael Kightly,1986-01-24 00:00:00,England,1132,Attack,Left Winger,500000.0,
25368,Njazi Kuqi,1983-03-25 00:00:00,Finland,3060,Attack,Centre-Forward,25000.0,
25389,Martin Woods,1986-01-01 00:00:00,Scotland,511,Midfield,Central Midfield,250000.0,
25395,Orestes,1981-03-24 00:00:00,Brazil,2079,Defender,Centre-Back,400000.0,
25396,China,1982-04-15 00:00:00,Portugal,2783,Defender,Left-Back,75000.0,
25398,Paulo Jorge,1981-05-05 00:00:00,Portugal,68608,Attack,Right Winger,700000.0,
25411,Javier Arizmendi,1984-03-03 00:00:00,Spain,237,Attack,Centre-Forward,600000.0,
25412,Pedro López,1983-11-01 00:00:00,Spain,5358,Defender,Right-Back,100000.0,
25414,Fernando Marqués,1984-12-04 00:00:00,Spain,130,Attack,Right Winger,200000.0,
25427,Roy Beerens,1987-12-22 00:00:00,Netherlands,499,Attack,Right Winger,400000.0,
25441,Zdravko Kuzmanovic,1987-09-22 00:00:00,Serbia,1084,Midfield,Central Midfield,325000.0,
25461,Javier Flaño,1984-08-19 00:00:00,Spain,331,Defender,Right-Back,100000.0,
25468,Sebastian Freis,1985-04-23 00:00:00,Germany,60,Attack,Centre-Forward,150000.0,
25488,Antonio Candreva,1987-02-28 00:00:00,Italy,380,Midfield,Right Midfield,1000000.0,
25506,Pedro Pacheco,1984-06-27 00:00:00,Canada,2423,Midfield,Central Midfield,75000.0,
25508,Salvatore Sirigu,1987-01-12 00:00:00,Italy,6646,Goalkeeper,Goalkeeper,275000.0,
25520,Remko Pasveer,1983-11-08 00:00:00,Netherlands,610,Goalkeeper,Goalkeeper,150000.0,
25523,Karim El Ahmadi,1985-01-27 00:00:00,Morocco,234,Midfield,Defensive Midfield,275000.0,
25542,Elsad Zverotic,1986-10-31 00:00:00,Montenegro,931,Defender,Right-Back,50000.0,
25550,Bora Körk,1980-06-09 00:00:00,Turkey,19771,Goalkeeper,Goalkeeper,50000.0,
25553,Brede Hangeland,1981-06-20 00:00:00,Norway,873,Defender,Centre-Back,1000000.0,
25557,Sergio Ramos,1986-03-30 00:00:00,Spain,368,Defender,Centre-Back,2500000.0,
25617,Danijel Pranjic,1981-12-02 00:00:00,Croatia,265,Defender,Left-Back,100000.0,
25618,Sergiy Pshenychnykh,1981-11-09 00:00:00,Ukraine,16247,Defender,Centre-Back,300000.0,
25633,Petr Trapp,1985-12-06 00:00:00,Czech Republic,2079,Midfield,Defensive Midfield,100000.0,
25635,Petr Vasek,1979-04-09 00:00:00,Czech Republic,3691,Goalkeeper,Goalkeeper,100000.0,
25651,Aleksandr Filimonov,1973-10-15 00:00:00,Russia,3729,Goalkeeper,Goalkeeper,50000.0,
25668,Christos Mingas,1984-04-15 00:00:00,Greece,2672,Midfield,Right Midfield,250000.0,
25684,Christos Melissis,1982-12-01 00:00:00,Greece,2079,Defender,Centre-Back,150000.0,
25690,Christos Kalantzis,1982-12-01 00:00:00,Greece,6676,Attack,Centre-Forward,400000.0,
25719,Fanouris Goundoulakis,1983-07-13 00:00:00,Greece,21957,Midfield,Central Midfield,150000.0,
25721,Giannis Maniatis,1986-10-12 00:00:00,Greece,169,Midfield,Defensive Midfield,400000.0,
25727,Lukasz Piszczek,1985-06-03 00:00:00,Poland,16,Defender,Right-Back,750000.0,
25732,Dmytro Chygrynskyi,1986-11-07 00:00:00,Ukraine,660,Defender,Centre-Back,100000.0,
25734,Denys Kulakov,1986-05-01 00:00:00,Ukraine,11127,Defender,Right-Back,100000.0,
25737,Rodolfo,1982-10-23 00:00:00,Brazil,3725,Defender,Centre-Back,25000.0,
25740,Dragan Blatnjak,1981-08-01 00:00:00,Bosnia-Herzegovina,1083,Attack,Right Winger,300000.0,
25742,Nikica Jelavic,1985-08-27 00:00:00,Croatia,379,Attack,Centre-Forward,50000.0,
25750,Vladimer Dvalishvili,1986-04-20 00:00:00,Georgia,173,Attack,Centre-Forward,50000.0,
25754,Shota Grigalashvili,1986-06-21 00:00:00,Georgia,2703,Midfield,Attacking Midfield,100000.0,
25758,Jaba Kankava,1986-03-18 00:00:00,Georgia,339,Midfield,Defensive Midfield,350000.0,
25780,Ayila Yussuf,1984-11-04 00:00:00,Nigeria,6414,Defender,Centre-Back,800000.0,
25785,Erwin Hoffer,1987-04-14 00:00:00,Austria,24,Attack,Centre-Forward,150000.0,
25807,Aleksandar Radosavljevic,1979-04-25 00:00:00,Slovenia,1426,Midfield,Defensive Midfield,200000.0,
25812,Emir Spahic,1980-08-18 00:00:00,Bosnia-Herzegovina,41,Defender,Centre-Back,750000.0,
25820,Vyacheslav Shevchuk,1979-05-13 00:00:00,Ukraine,660,Defender,Left-Back,200000.0,
25821,Oleksandr Bondarenko,1989-07-28 00:00:00,Ukraine,48332,Attack,Centre-Forward,100000.0,
25823,Vitaliy Denisov,1987-02-23 00:00:00,Uzbekistan,2698,Defender,Left-Back,100000.0,
25825,Grégory Arnolin,1980-11-10 00:00:00,Martinique,2995,Defender,Centre-Back,200000.0,
25827,Paulo Arantes,1986-11-15 00:00:00,Portugal,2424,Defender,Right-Back,100000.0,
25834,Joe Lewis,1987-10-06 00:00:00,England,370,Goalkeeper,Goalkeeper,300000.0,
25841,Eduardo Brito,1982-09-21 00:00:00,Brazil,3060,Attack,Left Winger,50000.0,
25845,Oleksiy Antonov,1986-05-08 00:00:00,Ukraine,6992,Attack,Centre-Forward,300000.0,
25850,Andriy Dykan,1977-07-16 00:00:00,Ukraine,16704,Goalkeeper,Goalkeeper,150000.0,
25856,Vitaliy Kaleshin,1980-10-03 00:00:00,Russia,16704,Defender,Right-Back,100000.0,
25860,Igor Kot,1980-06-03 00:00:00,Russia,11127,Goalkeeper,Goalkeeper,50000.0,
25866,Aleksandr Orekhov,1983-11-29 00:00:00,Russia,3691,Defender,Centre-Back,400000.0,
25879,Pavel Alikin,1984-03-06 00:00:00,Russia,28095,Defender,Centre-Back,25000.0,
25889,Ivan Cherenchikov,1984-08-25 00:00:00,Russia,4128,Defender,Centre-Back,100000.0,
25891,Anatoliy Didenko,1982-06-09 00:00:00,Ukraine,6992,Attack,Centre-Forward,50000.0,
25911,Aleksey Popov,1978-07-07 00:00:00,Kazakhstan,4128,Defender,Centre-Back,100000.0,
25916,Evgeniy Shipitsin,1985-01-16 00:00:00,Russia,11126,Midfield,Central Midfield,75000.0,
25918,Zahari Sirakov,1977-10-08 00:00:00,Bulgaria,4128,Defender,Right-Back,50000.0,
25921,Roman Vorobjov,1984-03-24 00:00:00,Russia,14589,Midfield,Central Midfield,25000.0,
25923,Sergey Volkov,1980-09-27 00:00:00,Russia,4128,Attack,Centre-Forward,150000.0,
25933,Ovidiu Herea,1985-03-26 00:00:00,Romania,128,Attack,Centre-Forward,75000.0,
25942,Cristian Sapunaru,1984-04-05 00:00:00,Romania,3205,Defender,Centre-Back,300000.0,
26014,Emre Güngör,1984-08-01 00:00:00,Turkey,825,Defender,Centre-Back,100000.0,
26063,Juan Arango,1980-05-16 00:00:00,Venezuela,18,Midfield,Left Midfield,75000.0,
26065,Miguel Ángel Moyá,1984-04-02 00:00:00,Spain,681,Goalkeeper,Goalkeeper,800000.0,
26066,Iván Ramis,1984-10-25 00:00:00,Spain,1533,Defender,Centre-Back,650000.0,
26082,Dmitriy Yatchenko,1986-08-25 00:00:00,Russia,3714,Defender,Right-Back,50000.0,
26099,Lino,1977-06-01 00:00:00,Brazil,2990,Defender,Left-Back,250000.0,
26101,Cicinho,1980-06-24 00:00:00,Brazil,2381,Defender,Right-Back,100000.0,
26105,Valter Birsa,1986-08-07 00:00:00,Slovenia,1390,Midfield,Attacking Midfield,400000.0,
26139,Carlos Manuel,1985-11-24 00:00:00,Portugal,976,Defender,Right-Back,100000.0,
26148,Juanjo Camacho,1980-08-02 00:00:00,Spain,5358,Midfield,Attacking Midfield,100000.0,
26153,Alberto Zapater,1985-06-13 00:00:00,Spain,932,Midfield,Defensive Midfield,50000.0,
26162,Athanasios Moulopoulos,1985-06-09 00:00:00,Greece,2672,Defender,Right-Back,200000.0,
26194,David Vandenbroeck,1985-07-12 00:00:00,Belgium,2727,Defender,Centre-Back,50000.0,
26199,Verza,1986-09-29 00:00:00,Spain,3368,Missing,,100000.0,
26200,Kristi Vangjeli,1985-09-05 00:00:00,Albania,605,Defender,Centre-Back,25000.0,
26229,Diego,1979-05-11 00:00:00,Brazil,1085,Goalkeeper,Goalkeeper,50000.0,
26239,Pedro Botelho,1989-12-14 00:00:00,Brazil,1465,Defender,Left-Back,550000.0,
26244,Lucho González,1981-01-19 00:00:00,Argentina,720,Midfield,Central Midfield,500000.0,
26263,Maxi López,1984-04-03 00:00:00,Argentina,416,Attack,Centre-Forward,100000.0,
26267,Fernandinho,1985-05-04 00:00:00,Brazil,281,Midfield,Defensive Midfield,600000.0,
26276,Michel Vorm,1983-10-20 00:00:00,Netherlands,148,Goalkeeper,Goalkeeper,800000.0,
26303,Martin Bogatinov,1986-04-26 00:00:00,North Macedonia,2477,Goalkeeper,Goalkeeper,50000.0,
26336,Ivan Bandalovski,1986-11-23 00:00:00,Bulgaria,2727,Defender,Centre-Back,75000.0,
26348,Leonid Kovel,1986-07-29 00:00:00,Belarus,2477,Attack,Centre-Forward,50000.0,
26357,Yan Tigorev,1984-03-10 00:00:00,Belarus,932,Midfield,Defensive Midfield,750000.0,
26373,Óscar Serrano,1981-09-30 00:00:00,Spain,3368,Midfield,Left Midfield,200000.0,
26399,Sergio Agüero,1988-06-02 00:00:00,Argentina,131,Attack,Centre-Forward,15000000.0,
26407,Daniel Braaten,1982-05-25 00:00:00,Norway,190,Attack,Right Winger,50000.0,
26432,Pablo Batalla,1984-01-16 00:00:00,Argentina,20,Midfield,Attacking Midfield,1000000.0,
26443,Jonás Gutiérrez,1983-07-05 00:00:00,Argentina,897,Midfield,Left Midfield,75000.0,
26456,Mauro Zárate,1987-03-18 00:00:00,Argentina,430,Attack,Centre-Forward,250000.0,
26460,Fernando Belluschi,1983-09-10 00:00:00,Argentina,20,Midfield,Central Midfield,25000.0,
26462,Leandro Fernández,1983-01-30 00:00:00,Argentina,121,Defender,Centre-Back,100000.0,
26485,Jérôme Boateng,1988-09-03 00:00:00,Germany,380,Defender,Centre-Back,400000.0,
26486,Chinedu Ede,1987-02-05 00:00:00,Germany,317,Attack,Right Winger,125000.0,
26502,Daniel Oprita,1981-08-10 00:00:00,Romania,11126,Attack,Left Winger,300000.0,
26562,Filippos Darlas,1983-10-23 00:00:00,Greece,6418,Defender,Left-Back,200000.0,
26569,Achilleas Sarakatsanos,1982-11-03 00:00:00,Greece,7185,Defender,Centre-Back,100000.0,
26574,Masoud Shojaei,1984-06-09 00:00:00,Iran,2441,Midfield,Attacking Midfield,100000.0,
26579,Georgios Chatzizisis,1978-06-04 00:00:00,Greece,441,Defender,Right-Back,100000.0,
26582,Panagiotis Glykos,1986-10-10 00:00:00,Greece,1091,Goalkeeper,Goalkeeper,150000.0,
26585,Giannis Ioannou,1984-04-09 00:00:00,Greece,5219,Defender,Centre-Back,100000.0,
26591,Kirill Kombarov,1987-01-22 00:00:00,Russia,3729,Defender,Right-Back,200000.0,
26633,Ali Al-Habsi,1981-12-30 00:00:00,Oman,1071,Goalkeeper,Goalkeeper,250000.0,
26669,Ragnar Klavan,1985-10-30 00:00:00,Estonia,1390,Defender,Centre-Back,50000.0,
26683,Mihaita Plesan,1983-02-19 00:00:00,Romania,12438,Midfield,Central Midfield,150000.0,
26721,Lucas Biglia,1986-01-30 00:00:00,Argentina,6890,Midfield,Defensive Midfield,250000.0,
26727,Nicolás Navarro,1985-03-25 00:00:00,Argentina,3205,Goalkeeper,Goalkeeper,200000.0,
26741,Leonel Núñez,1984-10-13 00:00:00,Argentina,653,Attack,Left Winger,100000.0,
26751,Johan Björdal,1986-05-05 00:00:00,Norway,3508,Defender,Centre-Back,200000.0,
26763,Abou Diaby,1986-05-11 00:00:00,France,244,Midfield,Central Midfield,250000.0,
26764,Bacary Sagna,1983-02-14 00:00:00,France,4171,Defender,Right-Back,500000.0,
26771,Jan Holenda,1985-08-22 00:00:00,Czech Republic,3691,Attack,Centre-Forward,200000.0,
26774,Atle Roar Haland,1977-07-26 00:00:00,Norway,678,Defender,Centre-Back,100000.0,
26797,Julien Gorius,1985-03-17 00:00:00,France,1184,Midfield,Central Midfield,150000.0,
26801,Hernán Pellerano,1984-06-04 00:00:00,Argentina,3302,Defender,Centre-Back,25000.0,
26802,Asamoah Gyan,1985-11-22 00:00:00,Ghana,3205,Attack,Centre-Forward,100000.0,
26815,Georgios Paraskevaidis,1982-10-09 00:00:00,Greece,5219,Defender,Centre-Back,150000.0,
26876,Mirnes Sisic,1981-08-08 00:00:00,Slovenia,653,Attack,Right Winger,300000.0,
26878,Tobias Werner,1985-07-19 00:00:00,Germany,167,Attack,Left Winger,175000.0,
26898,Roman Bednar,1983-03-26 00:00:00,Czech Republic,2381,Attack,Centre-Forward,300000.0,
26934,David Bicik,1981-06-04 00:00:00,Czech Republic,3216,Goalkeeper,Goalkeeper,100000.0,
26936,Tomas Sivok,1983-09-15 00:00:00,Czech Republic,20,Defender,Centre-Back,250000.0,
26946,Robert Koren,1980-09-20 00:00:00,Slovenia,3008,Midfield,Attacking Midfield,500000.0,
26980,Jovan Kostovski,1987-04-19 00:00:00,North Macedonia,2727,Attack,Centre-Forward,150000.0,
27017,Dmitriy Khomich,1984-10-04 00:00:00,Russia,3719,Goalkeeper,Goalkeeper,50000.0,
27019,Vladimir Korytko,1979-07-06 00:00:00,Belarus,3729,Midfield,Attacking Midfield,50000.0,
27053,Conrad Logan,1986-04-18 00:00:00,Ireland,1003,Goalkeeper,Goalkeeper,200000.0,
27108,Konstantinos Makridis,1982-01-13 00:00:00,Cyprus,2783,Midfield,Central Midfield,200000.0,
27114,Younès Kaboul,1986-01-04 00:00:00,France,1010,Defender,Centre-Back,1500000.0,
27116,Benjamin Psaume,1985-01-12 00:00:00,France,1095,Attack,Right Winger,250000.0,
27126,Igor Bazhan,1981-12-02 00:00:00,Ukraine,6993,Goalkeeper,Goalkeeper,300000.0,
27135,Piojo,1985-06-07 00:00:00,Argentina,7179,Attack,Second Striker,250000.0,
27138,Amit Quluzade,1992-11-20 00:00:00,Azerbaijan,4603,Midfield,Defensive Midfield,75000.0,
27151,Pavlo Ivanov,1984-09-28 00:00:00,Ukraine,6996,Defender,Left-Back,50000.0,
27172,Pavlo Kutas,1982-09-03 00:00:00,Ukraine,6996,Defender,Right-Back,200000.0,
27178,Rúben Fernandes,1986-05-06 00:00:00,Portugal,2424,Defender,Centre-Back,100000.0,
27193,Sergey Omeljanchuk,1980-08-08 00:00:00,Belarus,3691,Defender,Centre-Back,50000.0,
27234,Branimir Petrovic,1982-06-26 00:00:00,Serbia,601,Midfield,Central Midfield,100000.0,
27236,Nemanja Rnic,1984-09-30 00:00:00,Serbia,6996,Defender,Centre-Back,100000.0,
27239,Simon Vukcevic,1986-01-29 00:00:00,Montenegro,3325,Attack,Right Winger,400000.0,
27244,Ilias Charalampous,1980-09-25 00:00:00,Cyprus,2672,Defender,Left-Back,200000.0,
27245,Jajá,1986-02-28 00:00:00,Brazil,498,Attack,Centre-Forward,250000.0,
27292,Daniel Larsson,1987-01-25 00:00:00,Sweden,605,Attack,Centre-Forward,175000.0,
27300,Rolando,1985-08-31 00:00:00,Portugal,1075,Defender,Centre-Back,200000.0,
27303,Gerson Magrão,1985-06-13 00:00:00,Brazil,336,Midfield,Attacking Midfield,200000.0,
27304,Gianni Zuiverloon,1986-12-30 00:00:00,Netherlands,1268,Defender,Centre-Back,225000.0,
27305,Mathieu Bodmer,1982-11-22 00:00:00,France,1416,Midfield,Defensive Midfield,250000.0,
27306,Mathieu Debuchy,1985-07-28 00:00:00,France,618,Defender,Centre-Back,300000.0,
27307,Nicolas Fauvergue,1984-10-13 00:00:00,France,1421,Attack,Centre-Forward,250000.0,
27346,Marcelo Boeck,1984-11-28 00:00:00,Brazil,336,Goalkeeper,Goalkeeper,200000.0,
27349,Muriel,1987-02-14 00:00:00,Brazil,2457,Goalkeeper,Goalkeeper,250000.0,
27368,Marcelo Labarthe,1984-08-12 00:00:00,Brazil,21957,Midfield,Defensive Midfield,200000.0,
27369,João Guilherme,1986-04-21 00:00:00,Brazil,1301,Defender,Centre-Back,450000.0,
27374,Sidnei,1989-08-23 00:00:00,Brazil,150,Defender,Centre-Back,250000.0,
27378,Cleiton Xavier,1983-03-23 00:00:00,Brazil,6414,Midfield,Attacking Midfield,900000.0,
27389,Kévin Gameiro,1987-05-09 00:00:00,France,667,Attack,Centre-Forward,700000.0,
27390,Florent Ghisolfi,1985-02-28 00:00:00,France,1421,Midfield,Central Midfield,300000.0,
27394,Alex Song,1987-09-09 00:00:00,Cameroon,2698,Midfield,Defensive Midfield,200000.0,
27448,Marcos Angeleri,1983-04-07 00:00:00,Argentina,1084,Defender,Centre-Back,75000.0,
27453,Diego Colotto,1981-03-10 00:00:00,Argentina,714,Defender,Centre-Back,150000.0,
27470,Stéphane Mbia,1986-05-20 00:00:00,Cameroon,415,Midfield,Defensive Midfield,100000.0,
27471,Diego Capel,1988-02-16 00:00:00,Spain,58,Attack,Left Winger,50000.0,
27486,Kiko Casilla,1986-10-02 00:00:00,Spain,3709,Goalkeeper,Goalkeeper,300000.0,
27487,Francisco Molinero,1985-07-26 00:00:00,Spain,3709,Defender,Right-Back,150000.0,
27488,Braulio Nóbrega,1985-09-18 00:00:00,Spain,28956,Attack,Centre-Forward,100000.0,
27490,Jean-Louis Leca,1985-09-21 00:00:00,France,826,Goalkeeper,Goalkeeper,200000.0,
27491,Otman Bakkal,1985-02-27 00:00:00,Netherlands,234,Midfield,Attacking Midfield,750000.0,
27493,Iván Cuéllar,1984-05-27 00:00:00,Spain,237,Goalkeeper,Goalkeeper,100000.0,
27494,Georgios Zisopoulos,1984-05-23 00:00:00,Greece,2672,Midfield,Defensive Midfield,150000.0,
27505,Markus Rosenberg,1982-09-27 00:00:00,Sweden,984,Attack,Centre-Forward,600000.0,
27510,Lee Croft,1985-06-21 00:00:00,England,2578,Midfield,Right Midfield,350000.0,
27511,Gary Cahill,1985-12-19 00:00:00,England,873,Defender,Centre-Back,400000.0,
27539,Vanja Ivesa,1977-07-21 00:00:00,Croatia,2292,Goalkeeper,Goalkeeper,100000.0,
27554,Manuel Pamic,1986-08-20 00:00:00,Croatia,862,Defender,Left-Back,300000.0,
27565,Marin Skender,1979-08-12 00:00:00,Croatia,5817,Goalkeeper,Goalkeeper,100000.0,
27577,Clint Dempsey,1983-03-09 00:00:00,United States,931,Attack,Second Striker,1000000.0,
27581,Stefanos Siontis,1987-09-04 00:00:00,Greece,2671,Midfield,Defensive Midfield,75000.0,
27583,Markos Vellidis,1987-04-04 00:00:00,Greece,3999,Goalkeeper,Goalkeeper,100000.0,
27592,Lefteris Mappas,1982-07-29 00:00:00,Greece,28956,Goalkeeper,Goalkeeper,150000.0,
27611,Stephan Schröck,1986-08-21 00:00:00,Philippines,24,Midfield,Attacking Midfield,200000.0,
27612,Jeppe Curth,1984-03-21 00:00:00,Denmark,1063,Attack,Centre-Forward,200000.0,
27613,Theodoros Tripotseris,1986-03-04 00:00:00,Greece,4603,Defender,Centre-Back,75000.0,
27614,James Morrison,1986-05-25 00:00:00,Scotland,984,Midfield,Central Midfield,1500000.0,
27644,Morten Moldskred,1980-06-13 00:00:00,Norway,678,Attack,Left Winger,100000.0,
27659,Martin Cranie,1986-09-26 00:00:00,England,1110,Defender,Centre-Back,250000.0,
27661,Lisandro López,1983-03-02 00:00:00,Argentina,1041,Attack,Centre-Forward,200000.0,
27667,Vitolo,1983-09-09 00:00:00,Spain,2292,Midfield,Central Midfield,100000.0,
27683,Jesús Vázquez,1980-01-18 00:00:00,Spain,897,Midfield,Central Midfield,50000.0,
27700,Keith Watson,1989-11-14 00:00:00,Scotland,2759,Defender,Right-Back,250000.0,
27706,Mikhail Kerzhakov,1987-01-28 00:00:00,Russia,964,Goalkeeper,Goalkeeper,300000.0,
27729,Robert Cullen,1985-06-07 00:00:00,Japan,1426,Attack,Centre-Forward,150000.0,
27800,Atsuto Uchida,1988-03-27 00:00:00,Japan,33,Defender,Right-Back,475000.0,
27805,Eljero Elia,1987-02-13 00:00:00,Netherlands,200,Attack,Left Winger,275000.0,
27807,Daniele Padelli,1985-10-25 00:00:00,Italy,410,Goalkeeper,Goalkeeper,150000.0,
27811,Gerard Aafjes,1985-01-27 00:00:00,Netherlands,1269,Defender,Centre-Back,150000.0,
27861,Senijad Ibricic,1985-09-26 00:00:00,Bosnia-Herzegovina,6894,Midfield,Attacking Midfield,100000.0,
27862,Kristijan Ipsa,1986-04-04 00:00:00,Croatia,865,Defender,Centre-Back,400000.0,
27900,Mensur Mujdza,1984-03-28 00:00:00,Bosnia-Herzegovina,60,Defender,Right-Back,250000.0,
27920,Velimir Radman,1983-05-28 00:00:00,Croatia,3060,Goalkeeper,Goalkeeper,325000.0,
27924,Antonio Rukavina,1984-01-26 00:00:00,Serbia,1050,Defender,Right-Back,100000.0,
27941,Danijel Subasic,1984-10-27 00:00:00,Croatia,162,Goalkeeper,Goalkeeper,50000.0,
