Player;Nation;Pos;Squad;Age;Born;MatchesPlayed;Gls;Ast;xG;xAG;Shots;SoT;PassCmp;PassAtt;PassCmpPct;Tkl;TklW;Blocks;Int;GK_GA;GK_GA90;GK_SoTA;GK_Saves;GK_SavePct;GK_CS;GK_CSPct;GK_PKAtt;GK_PKA;GK_PKsv;GK_PKm;GK_PSxG;GK_PSxG_per_SoT;GK_PSxG_PlusMinus;GK_PSxG_PlusMinus_per90;GK_PassCmp;GK_PassAtt;GK_PassCmpPct;GK_GKPassAtt;GK_Throws;GK_LaunchPct;GK_AvgLen;GK_CrossesStp;GK_CrossesStpPct;GK_OPA;GK_OPA90;GK_OPA_AvgDist;IsGK;AgeYears;player_norm;player_fl;club_norm;dob_fb;birth_year_fb;market_value_eur;player_id;dob;age;join_method
danilho doekhi;nl NED;DF;Union Berlin;26;1998;34.0;1;1;2.6;1.4;32;4;995;1270;78.35;37;24;35;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;danilho doekhi;danilho doekhi;union berlin;1998;1998;13000000;387047;30/6/1998;27;first+last+birth_year
danny da costa;de GER;DF;Mainz 05;31;1993;22.3;0;1;0.1;0.6;5;1;942;1201;78.43;42;23;19;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;danny da costa;danny costa;mainz 05;1993;1993;1500000;85906;13/7/1993;31;first+last+birth_year
david jurasek;cz CZE;DF;Hoffenheim;23;2000;6.9;0;1;0.1;0.9;5;2;307;439;69.93;6;3;5;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;david jurasek;david jurasek;hoffenheim;2000;2000;5000000;500054;7/8/2000;24;first+last+birth_year
david mokwa;fr FRA;DF,FW;Hoffenheim;20;2004;0.2;0;0;0.3;0.0;2;2;1;4;25.0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;david mokwa;david mokwa;hoffenheim;2004;2004;1000000;974894;3/5/2004;21;first+last+birth_year
david nemeth;at AUT;DF;St. Pauli;23;2001;23.7;0;1;0.2;0.1;5;1;957;1107;86.45;43;29;29;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;david nemeth;david nemeth;st pauli;2001;2001;4000000;451906;18/3/2001;24;first+last+birth_year
david odogu;de GER;DF;Wolfsburg;18;2006;2.2;0;0;0.2;0.0;2;0;87;99;87.88;6;4;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;david odogu;david odogu;wolfsburg;2006;2006;1500000;897423;3/6/2006;19;first+last+birth_year
david preu;de GER;MF,DF;Union Berlin;19;2004;1.3;0;0;0.1;0.0;2;0;20;37;54.05;1;1;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;david preu;david preu;union berlin;2004;2004;400000;745075;26/10/2004;20;first+last+birth_year
david raum;de GER;DF;RB Leipzig;26;1998;19.8;1;5;0.5;6.5;9;4;841;1212;69.39;38;28;25;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;david raum;david raum;rb leipzig;1998;1998;20000000;318204;22/4/1998;27;key+birth_year
david zec;si SVN;DF;Holstein Kiel;24;2000;17.1;2;0;1.2;0.5;11;5;733;836;87.68;23;10;32;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;david zec;david zec;holstein kiel;2000;2000;2500000;469709;5/1/2000;25;key+birth_year
dayot upamecano;fr FRA;DF;Bayern Munich;25;1998;19.5;2;0;1.2;0.5;13;6;1805;1923;93.86;36;22;17;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;dayot upamecano;dayot upamecano;bayern munich;1998;1998;50000000;344695;27/10/1998;26;key+birth_year
denis thomalla;de GER;MF;Heidenheim;31;1992;0.0;0;0;0.0;0.0;0;0;1;1;100.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;denis thomalla;denis thomalla;heidenheim;1992;1992;450000;94030;16/8/1992;32;first+last+birth_year
denis vavro;sk SVK;DF;Wolfsburg;28;1996;27.3;2;0;1.4;0.2;25;6;1297;1493;86.87;21;13;48;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;denis vavro;denis vavro;wolfsburg;1996;1996;7000000;239962;10/4/1996;29;first+last+birth_year
deniz undav;de GER;FW,MF;Stuttgart;28;1996;19.2;9;3;11.7;3.6;75;31;431;589;73.17;11;10;15;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;deniz undav;deniz undav;stuttgart;1996;1996;20000000;339314;19/7/1996;28;first+last+birth_year
dennis geiger;de GER;MF,FW;Hoffenheim;26;1998;8.2;0;0;0.2;0.5;5;1;316;362;87.29;24;11;15;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;dennis geiger;dennis geiger;hoffenheim;1998;1998;2000000;251309;10/6/1998;27;first+last+birth_year
derrick kohn;gh GHA;DF,FW;Werder Bremen;25;1999;14.9;2;2;0.7;1.6;13;4;581;733;79.26;20;10;21;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;derrick kohn;derrick kohn;werder bremen;1999;1999;5000000;391780;4/2/1999;26;first+last+birth_year
diadie samassekou;ml MLI;MF;Hoffenheim;28;1996;3.2;0;0;0.1;0.0;3;1;144;156;92.31;5;5;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;diadie samassekou;diadie samassekou;hoffenheim;1996;1996;1000000;315604;11/1/1996;29;first+last+birth_year
dimitris giannoulis;gr GRE;DF;Augsburg;28;1995;29.4;1;4;1.1;4.2;13;4;1076;1440;74.72;47;32;49;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;dimitris giannoulis;dimitris giannoulis;augsburg;1995;1995;3000000;295630;17/10/1995;29;fuzzy_global(97.43589743589743)
diogo leite;pt POR;DF;Union Berlin;25;1999;28.3;1;2;1.4;1.0;18;8;1099;1398;78.61;64;32;61;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;diogo leite;diogo leite;union berlin;1999;1999;17000000;357156;23/1/1999;26;first+last+birth_year
dominik javorcek;sk SVK;DF,MF;Holstein Kiel;21;2002;4.3;0;2;0.0;1.0;1;0;115;163;70.55;3;0;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;dominik javorcek;dominik javorcek;holstein kiel;2002;2002;550000;610608;2/11/2002;22;key+birth_year
dominik kohr;de GER;DF,MF;Mainz 05;30;1994;25.5;2;0;1.6;0.6;13;5;1109;1368;81.07;62;46;43;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;dominik kohr;dominik kohr;mainz 05;1994;1994;3500000;118847;31/1/1994;31;first+last+birth_year
donyell malen;nl NED;FW,MF;Dortmund;25;1999;6.8;3;0;2.9;0.2;19;6;136;190;71.58;0;0;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;donyell malen;donyell malen;dortmund;1999;1999;25000000;326029;19/1/1999;26;first+last+birth_year
edmond tapsoba;bf BFA;DF;Leverkusen;25;1999;27.9;0;0;1.1;0.2;21;2;1703;1972;86.36;39;24;21;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;edmond tapsoba;edmond tapsoba;leverkusen;1999;1999;35000000;564545;2/2/1999;26;first+last+birth_year
el bilal toure;ml MLI;FW,MF;Stuttgart;22;2001;4.0;2;1;1.6;1.1;14;4;75;96;78.12;4;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;el bilal toure;el toure;stuttgart;2001;2001;15000000;649016;3/10/2001;23;first+last+birth_year
el chadaille bitshiabu;fr FRA;DF;RB Leipzig;19;2005;12.6;0;0;0.3;0.4;5;3;731;866;84.41;27;18;25;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;el chadaille bitshiabu;el bitshiabu;rb leipzig;2005;2005;18000000;787912;16/5/2005;20;key+birth_year
elias saad;tn TUN;FW,MF;St. Pauli;24;1999;10.0;3;2;2.8;0.8;26;8;182;239;76.15;20;13;14;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;elias saad;elias saad;st pauli;1999;1999;4000000;526466;27/12/1999;25;first+last+birth_year
elif elmas;mk MKD;MF;RB Leipzig;24;1999;0.5;0;0;0.3;0.0;2;0;13;16;81.25;3;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;elif elmas;elif elmas;rb leipzig;1999;1999;14000000;400489;24/9/1999;25;fuzzy_club(95.23809523809524)
ellyes skhiri;tn TUN;MF;Eint Frankfurt;29;1995;24.8;1;2;1.4;1.4;13;2;1153;1303;88.49;40;22;30;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;ellyes skhiri;ellyes skhiri;eint frankfurt;1995;1995;7500000;290587;10/5/1995;30;first+last+birth_year
elvis rexhbecaj;xk KVX;MF;Augsburg;26;1997;19.8;1;1;1.4;1.1;29;5;469;670;70.0;27;19;40;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;elvis rexhbecaj;elvis rexhbecaj;augsburg;1997;1997;3500000;280575;1/11/1997;27;first+last+birth_year
elye wahi;fr FRA;FW,MF;Eint Frankfurt;21;2003;2.2;0;0;1.3;0.1;9;2;27;42;64.29;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;elye wahi;elye wahi;eint frankfurt;2003;2003;22000000;659542;2/1/2003;22;first+last+birth_year
emi buendia;ar ARG;MF;Leverkusen;27;1996;2.9;2;0;0.9;0.9;7;4;123;157;78.34;6;5;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;emi buendia;emi buendia;leverkusen;1996;1996;15000000;321247;25/12/1996;28;
emre can;de GER;DF,MF;Dortmund;30;1994;23.4;3;0;2.0;0.7;7;1;1705;1905;89.5;50;28;31;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;emre can;emre can;dortmund;1994;1994;7000000;119296;12/1/1994;31;first+last+birth_year
enzo millot;fr FRA;MF,FW;Stuttgart;22;2002;20.5;6;5;7.6;3.1;43;17;967;1140;84.82;30;13;27;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;enzo millot;enzo millot;stuttgart;2002;2002;35000000;569366;17/7/2002;22;first+last+birth_year
eren dinkci;de GER;MF,FW;Freiburg;22;2001;13.3;0;3;1.1;2.2;14;3;297;394;75.38;21;13;22;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;eren dinkci;eren dinkci;freiburg;2001;2001;8000000;645774;13/12/2001;23;first+last+birth_year
erencan yardimci;tr TUR;FW,MF;Hoffenheim;22;2002;3.5;0;0;1.0;0.0;6;1;34;56;60.71;4;3;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;erencan yardimci;erencan yardimci;hoffenheim;2002;2002;2500000;618898;4/2/2002;23;first+last+birth_year
erhan masovic;rs SRB;DF;Bochum;25;1998;10.1;1;1;0.6;0.9;7;4;349;422;82.7;14;10;17;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;erhan masovic;erhan masovic;bochum;1998;1998;2000000;343959;22/11/1998;26;first+last+birth_year
eric dier;eng ENG;DF;Bayern Munich;30;1994;16.3;2;1;1.1;0.1;9;5;1324;1412;93.77;19;11;19;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;eric dier;eric dier;bayern munich;1994;1994;8000000;175722;15/1/1994;31;key+birth_year
eric smith;se SWE;DF,MF;St. Pauli;27;1997;31.4;1;1;1.4;1.5;24;9;1355;1677;80.8;46;29;37;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;eric smith;eric smith;st pauli;1997;1997;5000000;292534;8/1/1997;28;first+last+birth_year
erik ahlstrand;se SWE;FW,MF;St. Pauli;22;2001;0.5;0;0;0.0;0.0;0;0;10;13;76.92;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;erik ahlstrand;erik ahlstrand;st pauli;2001;2001;500000;501049;14/10/2001;23;first+last+birth_year
ermedin demirovic;ba BIH;FW;Stuttgart;26;1998;20.6;15;1;14.1;1.9;64;27;258;367;70.3;12;7;14;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;ermedin demirovic;ermedin demirovic;stuttgart;1998;1998;22000000;335457;25/3/1998;27;first+last+birth_year
exequiel palacios;ar ARG;MF;Leverkusen;25;1998;12.8;1;6;1.5;2.3;13;8;922;1023;90.13;22;15;14;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;exequiel palacios;exequiel palacios;leverkusen;1998;1998;40000000;401578;5/10/1998;26;first+last+birth_year
fabian rieder;ch SUI;MF,FW;Stuttgart;22;2002;9.6;1;3;1.4;2.0;20;7;281;398;70.6;17;14;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;fabian rieder;fabian rieder;stuttgart;2002;2002;6000000;507341;16/2/2002;23;first+last+birth_year
fabio chiarodia;it ITA;DF;Gladbach;19;2005;4.2;1;0;0.3;0.4;4;1;173;206;83.98;10;4;8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;fabio chiarodia;fabio chiarodia;gladbach;2005;2005;2000000;724104;5/6/2005;20;first+last+birth_year
faik sakar;de GER;MF;RB Leipzig;16;2008;0.0;0;0;0.0;0.0;0;0;0;0;0.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;16.0;faik sakar;faik sakar;rb leipzig;2008;2008;200000;1132292;14/1/2008;17;key+birth_year
fares chaibi;dz ALG;MF,FW;Eint Frankfurt;21;2002;11.3;1;3;2.6;2.9;25;6;304;462;65.8;13;9;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;fares chaibi;fares chaibi;eint frankfurt;2002;2002;9000000;855015;28/11/2002;22;first+last+birth_year
felix agu;ng NGA;DF;Werder Bremen;24;1999;19.5;3;0;1.4;1.8;9;4;655;822;79.68;30;14;27;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;felix agu;felix agu;werder bremen;1999;1999;8000000;393512;27/9/1999;25;first+last+birth_year
felix nmecha;de GER;MF;Dortmund;23;2000;16.8;4;1;1.3;1.1;18;6;794;903;87.93;34;22;20;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;felix nmecha;felix nmecha;dortmund;2000;2000;28000000;406640;10/10/2000;24;first+last+birth_year
felix passlack;de GER;DF,MF;Bochum;26;1998;25.9;1;6;1.3;3.9;26;6;660;997;66.2;53;23;42;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;felix passlack;felix passlack;bochum;1998;1998;2000000;274461;29/5/1998;27;first+last+birth_year
finley stevens;wls WAL;DF;St. Pauli;21;2003;0.0;0;0;0.0;0.0;0;0;1;2;50.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;finley stevens;finley stevens;st pauli;2003;2003;500000;587019;10/4/2003;22;
finn dahmen;de GER;GK;Augsburg;26;1998;19.0;0;0;0.0;0.0;0;0;528;761;69.38;1;0;0;0;19.0;1.0;82.0;65.0;79.3;9.0;47.4;2.0;2.0;0.0;0.0;24.2;0.29;7.2;0.38;129.0;341.0;37.8;614.0;51.0;38.6;34.9;9.0;2.7;26.0;1.37;14.7;True;26.0;finn dahmen;finn dahmen;augsburg;1998;1998;9000000;251299;27/3/1998;27;first+last+birth_year
finn jeltsch;de GER;DF;Stuttgart;18;2006;8.7;0;0;0.1;0.1;2;0;582;639;91.08;18;13;12;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;finn jeltsch;finn jeltsch;stuttgart;2006;2006;20000000;924117;17/7/2006;18;first+last+birth_year
finn ole becker;de GER;MF;Hoffenheim;24;2000;7.4;0;1;0.1;0.3;4;2;316;383;82.51;11;5;7;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;finn ole becker;finn becker;hoffenheim;2000;2000;2000000;334999;8/6/2000;25;first+last+birth_year
finn porath;de GER;DF,MF;Holstein Kiel;27;1997;21.9;2;3;1.9;2.0;29;12;489;731;66.89;45;26;27;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;finn porath;finn porath;holstein kiel;1997;1997;1700000;241307;23/2/1997;28;key+birth_year
florent muslija;xk KVX;FW,MF;Freiburg;26;1998;1.9;0;0;0.3;0.3;3;2;71;98;72.45;5;4;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;florent muslija;florent muslija;freiburg;1998;1998;1800000;337036;6/7/1998;26;first+last+birth_year
florian grillitsch;at AUT;MF;Hoffenheim;28;1995;6.7;0;0;0.2;0.2;6;1;361;417;86.57;15;9;6;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;28.0;florian grillitsch;florian grillitsch;hoffenheim;1995;1995;2000000;195736;7/8/1995;29;first+last+birth_year
florian micheler;at AUT;MF;Hoffenheim;19;2005;0.4;0;0;0.0;0.0;0;0;11;12;91.67;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;florian micheler;florian micheler;hoffenheim;2005;2005;500000;808664;17/5/2005;20;first+last+birth_year
florian muller;de GER;GK;Freiburg;26;1997;8.4;0;0;0.0;0.0;0;0;206;326;63.19;0;0;0;0;16.0;1.91;30.0;15.0;53.3;1.0;12.5;2.0;2.0;0.0;0.0;11.6;0.35;-3.4;-0.41;54.0;166.0;32.5;267.0;28.0;44.9;37.1;6.0;5.8;9.0;1.08;13.4;True;26.0;florian muller;florian muller;freiburg;1997;1997;1200000;284769;13/11/1997;27;first+last+birth_year
florian neuhaus;de GER;MF;Gladbach;27;1997;4.2;0;1;0.6;0.3;9;3;194;233;83.26;10;3;9;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;florian neuhaus;florian neuhaus;gladbach;1997;1997;3500000;278332;16/3/1997;28;first+last+birth_year
florian wirtz;de GER;MF,FW;Leverkusen;21;2003;26.1;10;12;9.4;7.0;74;35;1370;1749;78.33;32;20;32;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;florian wirtz;florian wirtz;leverkusen;2003;2003;140000000;598577;3/5/2003;22;first+last+birth_year
franck honorat;fr FRA;FW;Gladbach;27;1996;16.0;4;7;4.5;5.3;31;9;409;606;67.49;17;7;9;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;27.0;franck honorat;franck honorat;gladbach;1996;1996;12000000;229006;11/8/1996;28;first+last+birth_year
frank feller;de GER;GK;Heidenheim;20;2004;1.3;0;0;0.0;0.0;0;0;41;65;63.08;0;0;0;0;0.0;0.0;2.0;2.0;100.0;2.0;200.0;0.0;0.0;0.0;0.0;0.3;0.16;0.3;0.24;10.0;34.0;29.4;54.0;7.0;42.6;38.0;1.0;4.0;1.0;0.74;14.8;True;20.0;frank feller;frank feller;heidenheim;2004;2004;500000;806948;7/1/2004;21;first+last+birth_year
frank onyeka;ng NGA;MF;Augsburg;26;1998;28.7;0;1;1.4;1.3;24;6;852;1019;83.61;58;45;36;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;frank onyeka;frank onyeka;augsburg;1998;1998;7000000;421637;1/1/1998;27;first+last+birth_year
frans kratzig;de GER;DF,MF;Heidenheim;21;2003;13.5;1;2;0.6;1.8;9;3;419;552;75.91;32;18;12;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;frans kratzig;frans kratzig;heidenheim;2003;2003;3500000;604320;14/1/2003;22;first+last+birth_year
frederik rnnow;dk DEN;GK;Union Berlin;31;1992;28.0;0;0;0.1;0.0;1;0;619;902;68.63;0;0;0;0;37.0;1.32;111.0;71.0;67.6;8.0;28.6;5.0;1.0;4.0;0.0;39.3;0.32;3.3;0.12;143.0;395.0;36.2;734.0;135.0;36.6;34.3;40.0;8.3;35.0;1.25;13.4;True;31.0;frederik rnnow;frederik rnnow;union berlin;1992;1992;3000000;107775;4/8/1992;32;fuzzy_global(96.55172413793103)
fredrik jensen;fi FIN;MF;Augsburg;26;1997;8.5;0;0;0.7;0.7;11;0;157;226;69.47;7;7;10;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;fredrik jensen;fredrik jensen;augsburg;1997;1997;3500000;249157;9/9/1997;27;first+last+birth_year
gabriel vidovic;hr CRO;MF;Bayern Munich;20;2003;0.3;0;0;0.1;0.0;1;0;8;8;100.0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;gabriel vidovic;gabriel vidovic;bayern munich;2003;2003;3000000;604327;1/12/2003;21;key+birth_year
gerrit holtmann;ph PHI;DF,FW;Bochum;29;1995;12.6;2;1;2.0;2.9;31;8;270;411;65.69;24;19;18;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;gerrit holtmann;gerrit holtmann;bochum;1995;1995;700000;190289;25/3/1995;30;first+last+birth_year
gift orban;ng NGA;FW;Hoffenheim;22;2002;7.6;4;0;3.4;0.2;11;4;102;144;70.83;3;1;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;gift orban;gift orban;hoffenheim;2002;2002;10000000;1018259;17/7/2002;22;first+last+birth_year
gio reyna;us USA;MF;Dortmund;21;2002;3.9;2;0;0.2;0.2;3;2;167;212;78.77;7;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;gio reyna;gio reyna;dortmund;2002;2002;7000000;504215;13/11/2002;22;
giorgos masouras;gr GRE;FW,MF;Bochum;30;1994;11.7;2;1;3.9;1.1;30;15;200;284;70.42;18;10;9;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;giorgos masouras;giorgos masouras;bochum;1994;1994;2000000;329517;1/1/1994;31;
granit xhaka;ch SUI;MF;Leverkusen;31;1992;32.1;2;7;0.9;4.4;21;3;2528;2818;89.71;48;26;30;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;granit xhaka;granit xhaka;leverkusen;1992;1992;12000000;111455;27/9/1992;32;first+last+birth_year
grant ranos;am ARM;FW;Gladbach;21;2003;0.2;0;0;0.0;0.0;0;0;8;12;66.67;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;grant ranos;grant ranos;gladbach;2003;2003;500000;574201;20/7/2003;21;first+last+birth_year
gregor kobel;ch SUI;GK;Dortmund;26;1997;32.0;0;0;0.0;0.0;0;0;993;1241;80.02;0;0;0;1;47.0;1.47;129.0;82.0;66.7;7.0;21.9;4.0;4.0;0.0;0.0;47.4;0.35;1.4;0.04;112.0;336.0;33.3;1117.0;126.0;23.7;28.6;22.0;5.2;47.0;1.47;15.7;True;26.0;gregor kobel;gregor kobel;dortmund;1997;1997;40000000;257814;6/12/1997;27;first+last+birth_year
grischa promel;de GER;MF;Hoffenheim;29;1995;1.9;0;0;0.0;0.0;0;0;80;95;84.21;0;0;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;29.0;grischa promel;grischa promel;hoffenheim;1995;1995;3000000;234029;9/1/1995;30;first+last+birth_year
hannes behrens;de GER;DF;Hoffenheim;19;2005;0.3;0;0;0.0;0.0;0;0;16;22;72.73;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;19.0;hannes behrens;hannes behrens;hoffenheim;2005;2005;350000;829838;19/1/2005;20;fuzzy_global(92.85714285714286)
haris tabakovic;ba BIH;FW;Hoffenheim;30;1994;9.1;3;1;3.3;1.2;30;10;134;213;62.91;3;1;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;haris tabakovic;haris tabakovic;hoffenheim;1994;1994;2500000;203123;20/6/1994;31;first+last+birth_year
harry kane;eng ENG;FW;Bayern Munich;31;1993;26.5;26;9;20.3;5.3;105;45;509;645;78.91;13;11;16;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;31.0;harry kane;harry kane;bayern munich;1993;1993;75000000;132098;28/7/1993;31;key+birth_year
hauke wahl;de GER;DF;St. Pauli;30;1994;33.0;0;0;0.9;0.5;11;4;1520;1755;86.61;36;27;44;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;hauke wahl;hauke wahl;st pauli;1994;1994;1500000;154147;15/4/1994;31;first+last+birth_year
henri koudossou;de GER;DF;Augsburg;24;1999;8.3;0;0;0.1;0.8;2;0;283;359;78.83;18;10;8;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;24.0;henri koudossou;henri koudossou;augsburg;1999;1999;2000000;515624;3/9/1999;25;first+last+birth_year
hiroki ito;jp JPN;DF;Bayern Munich;25;1999;2.8;1;0;0.4;0.4;1;1;183;211;86.73;2;0;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;hiroki ito;hiroki ito;bayern munich;1999;1999;25000000;353892;12/5/1999;26;key+birth_year
hong hyunseok;kr KOR;MF;Mainz 05;25;1999;5.9;0;1;0.5;1.5;5;2;180;231;77.92;8;3;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;25.0;hong hyunseok;hong hyunseok;mainz 05;1999;1999;3500000;562948;16/6/1999;26;fuzzy_global(96.29629629629629)
hugo ekitike;fr FRA;FW;Eint Frankfurt;22;2002;28.5;15;8;21.6;6.8;114;44;486;644;75.47;16;12;13;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;22.0;hugo ekitike;hugo ekitike;eint frankfurt;2002;2002;75000000;709726;20/6/2002;23;first+last+birth_year
hugo larsson;se SWE;MF;Eint Frankfurt;20;2004;26.6;3;1;3.1;2.1;21;10;1080;1243;86.89;47;27;42;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;20.0;hugo larsson;hugo larsson;eint frankfurt;2004;2004;40000000;931838;27/6/2004;21;first+last+birth_year
ibrahima sissoko;ml MLI;MF;Bochum;26;1997;29.0;2;1;1.7;1.6;25;8;804;1072;75.0;66;44;39;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;26.0;ibrahima sissoko;ibrahima sissoko;bochum;1997;1997;6000000;372712;27/10/1997;27;first+last+birth_year
ifechukwu ogbus;ch SUI;DF;Freiburg;18;2005;0.2;0;0;0.0;0.0;0;0;6;10;60.0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;18.0;ifechukwu ogbus;ifechukwu ogbus;freiburg;2005;2005;1000000;863759;17/12/2005;19;
igor matanovic;hr CRO;FW;Eint Frankfurt;21;2003;3.5;1;0;1.1;0.0;12;4;57;75;76.0;2;0;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;21.0;igor matanovic;igor matanovic;eint frankfurt;2003;2003;5000000;605268;31/3/2003;22;first+last+birth_year
ihlas bebou;tg TOG;MF;Hoffenheim;30;1994;0.1;0;0;0.0;0.0;0;0;2;4;50.0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;30.0;ihlas bebou;ihlas bebou;hoffenheim;1994;1994;1000000;237164;23/4/1994;31;first+last+birth_year
issa kabore;bf BFA;DF,FW;Werder Bremen;23;2001;3.4;0;0;0.7;0.8;7;0;142;180;78.89;8;4;8;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;issa kabore;issa kabore;werder bremen;2001;2001;4000000;649452;12/5/2001;24;first+last+birth_year
ivan nekic;hr CRO;DF;Holstein Kiel;23;2000;0.8;0;0;0.0;0.0;0;0;32;42;76.19;1;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;23.0;ivan nekic;ivan nekic;holstein kiel;2000;2000;800000;464333;24/12/2000;24;key+birth_year
ivan ordets;ua UKR;DF;Bochum;32;1992;20.7;0;0;0.7;0.7;11;0;708;885;80.0;18;8;29;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;32.0;ivan ordets;ivan ordets;bochum;1992;1992;1000000;118850;8/7/1992;32;first+last+birth_year
